_id,descriptor_id,energy,fermi_level,total_mag,homo_lumo_gap_majority,lumo_majority,homo_majority,E_1_majority,homo_lumo_gap_minority,lumo_minority,homo_minority,E_1_minority
P_P134N3_0bbe3973-1534-431a-8cd6-f17dd0ee3b7a,a5bd49c0-4ded-43a4-bb33-671932570439,-735.6300989,-2.50460935,0.6534314,0.4623000000000004,-2.1167,-2.579,-20.4813,0.36929999999999996,-2.0883,-2.4576,-20.4811
P_P134N3_fded71ba-b99c-418b-b57d-49fa3248c9e2,a5bd49c0-4ded-43a4-bb33-671932570439,-731.48568853,-2.43672627,2.9141766,0.5849000000000002,-1.9802,-2.5651,-20.5515,0.23340000000000005,-1.9674,-2.2008,-20.5478
P_P134N4_8e2fa756-7496-4508-a2a1-3f5fa25aeffe,fd972aa3-9a65-4464-9f34-4577819eb863,-742.44979206,-2.33803473,0.0002826,0.4119999999999999,-1.7123,-2.1243,-20.5612,0.4119999999999999,-1.7123,-2.1243,-20.5612
P_P134N5_fb60d648-7bf8-48af-bca4-acc90bc17b7b,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-750.79263395,-2.35524576,0.8700652,0.48829999999999996,-1.9793,-2.4676,-20.3979,0.2882,-1.9715,-2.2597,-20.3975
P_P134N4_95d6b15c-5a7c-4057-98c2-34ce9f796f3b,fd972aa3-9a65-4464-9f34-4577819eb863,-742.76231243,-2.47248098,1.8382088,0.6895,-1.8882,-2.5777,-20.5587,0.4033,-1.8865,-2.2898,-20.5568
P_P134N8_734e82b4-bec2-4969-a332-7cb2f9972f37,c881172f-e4e5-4145-8ca4-14fc00a3e853,-776.19835571,-2.34291188,0.0385978,0.4737,-1.8018,-2.2755,-20.5088,0.4724999999999999,-1.8015,-2.274,-20.5114
P_P134N6_7770b6b7-0902-4b9a-8212-c2abcbf9202b,221e0ade-0853-4ba0-aaad-f4698fbc0981,-757.98864902,-2.37626779,1.8031342,0.7778,-1.3948,-2.1726,-20.399,0.7723,-1.3864,-2.1587,-20.3968
P_P134N5_a31ed8c7-1605-4f5d-bd26-e5843611b232,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-749.69607888,-2.36588378,0.9842586,0.42369999999999997,-1.7467,-2.1704,-20.4533,0.38560000000000016,-1.7163,-2.1019,-20.451
P_P134N5_c451268e-ac0d-4124-b970-8314fbde1f26,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-749.29686727,-2.4051391,2.5985239,0.8617000000000001,-1.3785,-2.2402,-20.8332,0.8422999999999998,-1.355,-2.1973,-20.811
P_P134N6_df8cffd8-9f7c-4440-8b00-55c9855a256b,221e0ade-0853-4ba0-aaad-f4698fbc0981,-756.98134626,-2.33079568,1.7486808,0.4613999999999998,-1.9556,-2.417,-20.9179,0.18989999999999974,-1.9329,-2.1228,-20.8563
P_P134N5_d2b8d242-9a9b-488f-9798-377052a014f7,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-750.09958777,-2.38472614,0.9501119,0.8511,-1.3839,-2.235,-20.6585,0.8311999999999999,-1.3794,-2.2106,-20.6583
P_P134N6_c3cf1a78-0368-4c4f-9bba-ba26ce2e58bd,221e0ade-0853-4ba0-aaad-f4698fbc0981,-760.17052077,-2.3690306,0.1198694,0.8989,-1.4136,-2.3125,-20.3772,0.8592000000000002,-1.4138,-2.273,-20.3772
P_P134N5_57f4ae5f-93fb-43cd-96cd-02bd64f2d098,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-751.20833823,-2.40752489,1.0451304,0.9595,-1.3964,-2.3559,-20.7551,0.7793000000000001,-1.3857,-2.165,-20.7552
P_P134N5_62a407e9-aa9c-4f88-a27f-c89ec12fe962,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-748.01822909,-2.37183079,2.9116916,0.5479,-1.9464,-2.4943,-20.4997,0.15910000000000002,-2.0919,-2.251,-20.4987
P_P134N6_9da86eec-5598-446e-8969-df136523391d,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.70360723,-2.37383819,1.2585642,0.8517999999999999,-1.5572,-2.409,-20.6659,0.6072,-1.5559,-2.1631,-20.6659
P_P134N6_3b0609d7-100e-4770-b032-4f7ccb643c8a,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.53072295,-2.36560449,0.8152412,0.7671000000000001,-1.4207,-2.1878,-21.2329,0.7686000000000002,-1.419,-2.1876,-21.236
P_P134N8_ed83894b-9caf-418b-89c6-c9d163acc79f,c881172f-e4e5-4145-8ca4-14fc00a3e853,-775.93125674,-2.32246128,1.8901591,1.0788,-1.361,-2.4398,-20.8527,0.7185999999999999,-1.3548,-2.0734,-20.8517
P_P134N5_8a956711-e5f7-4e40-bf43-f3eead7e2650,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-749.93919027,-2.42932768,2.5239432,0.9036,-1.5798,-2.4834,-20.7464,0.5977000000000001,-1.5758,-2.1735,-20.7458
P_P134N7_040fc94c-cd5e-4888-ab7e-e333732cff7f,66299e79-47a1-4b65-be0c-3062b513b67a,-767.91893902,-2.31665931,0.7884248,0.7859,-1.6238,-2.4097,-20.7128,0.6116000000000001,-1.621,-2.2326,-20.7126
P_P134N3_7ebc2d09-bdac-4179-a839-c70d9f23c09f,a5bd49c0-4ded-43a4-bb33-671932570439,-733.08235929,-2.38818428,0.022286,0.4625999999999999,-1.9273,-2.3899,-20.3523,0.45919999999999983,-1.9273,-2.3865,-20.3522
P_P134N6_d3a602b0-3ce3-4e8e-82fd-c0b4be0c93b8,221e0ade-0853-4ba0-aaad-f4698fbc0981,-759.03836187,-2.42197804,1.6619663,0.9936,-1.3543,-2.3479,-20.4659,0.8490000000000002,-1.3514,-2.2004,-20.4773
P_P134N6_0c75b3d9-dab1-4c86-b4aa-8a992d8eccb7,221e0ade-0853-4ba0-aaad-f4698fbc0981,-759.00624674,-2.41238101,2.1346105,1.045,-1.3386,-2.3836,-20.694,0.8222,-1.3211,-2.1433,-20.6926
P_P134N7_5c681082-42e5-4bc2-acf1-b232e2db46cc,66299e79-47a1-4b65-be0c-3062b513b67a,-767.22409466,-2.26819725,0.7685764,0.7888999999999999,-1.3295,-2.1184,-20.9197,0.7256,-1.3417,-2.0673,-20.8957
P_P134N4_3febdf35-4e17-4685-965c-0fbd755217de,fd972aa3-9a65-4464-9f34-4577819eb863,-741.84333076,-2.39474444,1.8559953,0.9195,-1.5837,-2.5032,-20.4928,0.6562000000000001,-1.5743,-2.2305,-20.4874
P_P134N3_9d8a29c4-56aa-472d-bd90-e365c71ca7aa,a5bd49c0-4ded-43a4-bb33-671932570439,-734.36197697,-2.49120619,0.7906825,0.9702999999999997,-1.4084,-2.3787,-20.5126,0.9351,-1.4071,-2.3422,-20.5117
P_P134N6_27a5dcd5-d616-46a0-93b6-c44ea8bd8b70,221e0ade-0853-4ba0-aaad-f4698fbc0981,-759.02519942,-2.3693486,0.7352123,0.8962000000000001,-1.4511,-2.3473,-20.7303,0.8077999999999999,-1.444,-2.2518,-20.7294
P_P134N3_a677e9e4-ac2d-46cf-a2b1-1d38f6e11e89,a5bd49c0-4ded-43a4-bb33-671932570439,-734.2654175,-2.38651485,0.9326462,0.9044999999999999,-1.6156,-2.5201,-20.4252,0.6653000000000002,-1.6117,-2.277,-20.4235
P_P134N3_bdc16de1-0e53-494f-a5e7-3c84bce2ac04,a5bd49c0-4ded-43a4-bb33-671932570439,-732.69765531,-2.50291577,1.4118003,0.6934000000000002,-1.7686,-2.462,-20.5755,0.08120000000000038,-2.1895,-2.2707,-20.5827
P_P134N5_a864d784-5a0c-4495-82d5-a679ac327c34,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-748.31261696,-2.35419309,4.1178326,0.9177,-1.4604,-2.3781,-20.8164,0.6809000000000001,-1.4412,-2.1221,-20.8054
P_P134N4_76bce3cf-0f4f-4e0c-a1c9-c8c6ebcf0a08,fd972aa3-9a65-4464-9f34-4577819eb863,-742.07833785,-2.48090131,1.8714434,0.9057999999999999,-1.6927,-2.5985,-20.4572,0.1857000000000002,-2.2036,-2.3893,-20.444
P_P134N7_f560ee56-a141-49ee-9a7f-f34f7e99a2e5,66299e79-47a1-4b65-be0c-3062b513b67a,-767.88552842,-2.42031506,0.1680118,0.7933000000000001,-1.648,-2.4413,-20.8216,0.7662000000000002,-1.6474,-2.4136,-20.8216
P_P134N4_a9df820c-b893-41d5-814e-7bcaac40821e,fd972aa3-9a65-4464-9f34-4577819eb863,-742.98264071,-2.45089566,1.9053661,1.0209,-1.5523,-2.5732,-20.3815,0.6560999999999999,-1.5501,-2.2062,-20.376
P_P134N4_ae136efa-c44c-4335-a31b-f9925eb03a7b,fd972aa3-9a65-4464-9f34-4577819eb863,-741.57481178,-2.40269392,1.86668,0.9954000000000001,-1.5151,-2.5105,-20.6669,0.7561999999999998,-1.5078,-2.264,-20.6616
P_P134N7_af75a6dc-efbb-4d85-bed9-0d2a67f0de04,66299e79-47a1-4b65-be0c-3062b513b67a,-768.52137419,-2.31351605,0.0019736,0.6688000000000003,-1.6459,-2.3147,-20.4663,0.6685999999999999,-1.6459,-2.3145,-20.4662
P_P134N6_ddfacc04-1ad3-4d33-aa17-17a6d5d37887,221e0ade-0853-4ba0-aaad-f4698fbc0981,-759.69518259,-2.33865505,1.4823012,0.7212000000000001,-1.3609,-2.0821,-20.6065,0.752,-1.3528,-2.1048,-20.5516
P_P134N7_1c3f1289-4dde-40af-838b-121846aecfd4,66299e79-47a1-4b65-be0c-3062b513b67a,-767.53889127,-2.14288262,0.9199216,0.26539999999999986,-1.7964,-2.0618,-20.5565,0.18240000000000012,-1.7946,-1.977,-20.547
P_P134N7_ba8055c9-84af-487a-8205-307dc5f954a5,66299e79-47a1-4b65-be0c-3062b513b67a,-767.84350656,-2.38656664,0.8849539,0.8496999999999999,-1.42,-2.2697,-20.5228,0.8406,-1.4164,-2.257,-20.5308
P_P134N4_1fe3516f-1738-48a9-9e5e-18be3c987e21,fd972aa3-9a65-4464-9f34-4577819eb863,-741.36362916,-2.40187984,0.309288,0.25929999999999964,-2.1131,-2.3724,-20.506,0.12429999999999986,-2.0186,-2.1429,-20.5062
P_P134N3_cbfa87f8-5485-422b-81ac-40a16b13277a,a5bd49c0-4ded-43a4-bb33-671932570439,-731.84109009,-2.49789807,2.6842007,0.49849999999999994,-2.0766,-2.5751,-20.6431,0.22529999999999983,-2.0686,-2.2939,-20.6424
P_P134N8_6e157880-fca5-4f07-9385-6575dfeed892,c881172f-e4e5-4145-8ca4-14fc00a3e853,-776.01708066,-2.34668342,1.7510748,0.9744000000000002,-1.4573,-2.4317,-20.7583,0.7764000000000002,-1.4503,-2.2267,-20.7524
P_P134N7_e6d8503d-2d3e-4f27-a8a3-d4c9252f50ee,66299e79-47a1-4b65-be0c-3062b513b67a,-767.35154749,-2.30189021,2.5535719,0.9623000000000002,-1.3947,-2.357,-20.8049,0.7786000000000002,-1.386,-2.1646,-20.7956
P_P134N5_def7da73-9b20-4bae-a4a0-595c4a025b9a,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-749.64385091,-2.28038843,0.7663182,0.4832000000000001,-1.6347,-2.1179,-20.4853,0.5066000000000002,-1.6025,-2.1091,-20.4851
P_P134N3_15b930fc-1826-40d2-96ba-9d74d17dabd3,a5bd49c0-4ded-43a4-bb33-671932570439,-732.84211197,-2.51538413,0.8747336,0.6079999999999999,-1.7871,-2.3951,-20.5118,0.5758000000000001,-1.7963,-2.3721,-20.5091
P_P134N6_b540332c-a65f-418a-9e58-89aada84e729,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.82214295,-2.36418063,1.8283491,0.9103000000000001,-1.5529,-2.4632,-20.5851,0.5729,-1.5504,-2.1233,-20.4973
P_P134N8_1940fe06-4315-4639-b6ea-12f7b20b6692,c881172f-e4e5-4145-8ca4-14fc00a3e853,-774.70704965,-2.36140151,4.35e-05,0.3224,-1.794,-2.1164,-20.7569,0.3222999999999998,-1.794,-2.1163,-20.7569
P_P134N5_014d7867-5bbd-4b36-94ca-25f5445d180a,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-749.87713541,-2.36703304,0.804368,0.47250000000000014,-1.621,-2.0935,-23.7112,0.47239999999999993,-1.6199,-2.0923,-23.7107
P_P134N6_2f9acbda-8d5d-41ea-a290-6d9370abf721,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.34745431,-2.28799862,1.950421,0.4464999999999999,-1.9857,-2.4322,-25.4375,0.1742999999999999,-1.9856,-2.1599,-25.4295
P_P134N4_e5ec77f8-8cc3-40ab-8d6b-e52f8d6306e8,fd972aa3-9a65-4464-9f34-4577819eb863,-743.48290697,-2.40613106,1.558819,1.0434,-1.4205,-2.4639,-20.4043,0.8111000000000002,-1.4162,-2.2273,-20.4042
P_P134N5_65de94d6-bf47-4f7d-b5c8-e46f3ee6411d,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-750.4432407,-2.40410122,2.7984906,1.0512,-1.454,-2.5052,-20.5312,0.10000000000000009,-2.0921,-2.1921,-20.4539
P_P134N3_dda7d839-bc4d-48cb-a66f-1ba5db069526,a5bd49c0-4ded-43a4-bb33-671932570439,-733.2875489,-2.39976015,2.7761162,0.5568,-1.9308,-2.4876,-20.5889,0.13470000000000004,-2.1109,-2.2456,-20.5751
P_P134N5_f507163f-08d6-4049-b4fc-752a8460244b,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-752.15044495,-2.22238408,0.9307698,0.5629,-1.7893,-2.3522,-20.6559,0.3110999999999997,-1.7814,-2.0925,-20.5859
P_P134N5_aaa1614d-2055-467f-8b81-2ee6d2079f7d,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-749.68035485,-2.31473338,0.9180661,0.2013999999999998,-1.864,-2.0654,-20.4411,0.20900000000000007,-1.8558,-2.0648,-20.4289
P_P134N9_fda88fe1-afe4-4c5d-a409-454f60e489ae,06f15ee7-2810-47b9-84fb-f665771e3a5f,-785.39410985,-2.25693224,0.9719532,1.0925000000000002,-1.3253,-2.4178,-20.6963,0.7953999999999999,-1.3211,-2.1165,-20.6961
P_P134N1_c9de04e1-bbe0-4d3f-a80f-5fbc20ee4341,11ece7c9-1f0e-4b7b-856d-13297eab1682,-717.48083546,-2.51062582,0.9047838,0.6575999999999997,-1.9749,-2.6325,-20.5736,0.43080000000000007,-1.964,-2.3948,-20.5734
P_P134N5_2fb2dac9-625b-4a58-8d71-1ab73a779346,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-750.64637138,-2.40123853,1.0914106,0.47770000000000024,-1.8151,-2.2928,-20.4479,0.39669999999999983,-1.8139,-2.2106,-20.4626
P_P134N4_461e2c63-a6ef-4683-9fd5-c7ca0df15ce2,fd972aa3-9a65-4464-9f34-4577819eb863,-742.253917,-2.39365387,1.7299051,0.9027000000000001,-1.5693,-2.472,-20.4657,0.6546999999999998,-1.554,-2.2087,-20.4576
P_P134N6_8fec1ea2-f8f7-489d-8c17-4676cc311996,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.08955496,-2.18782958,7.84e-05,0.6519000000000001,-1.8602,-2.5121,-20.5454,0.6519000000000001,-1.8602,-2.5121,-20.5454
P_P134N7_b7fc819a-e88b-4ba3-bee1-6524c1a35842,66299e79-47a1-4b65-be0c-3062b513b67a,-767.31084358,-2.2965331,0.8834114,0.4572999999999998,-1.9513,-2.4086,-20.8528,0.26750000000000007,-1.9181,-2.1856,-20.8528
P_P134N8_7d0f0dba-f643-4814-a7f7-d75dc3186f5a,c881172f-e4e5-4145-8ca4-14fc00a3e853,-775.7956602,-2.26902149,6.62e-05,0.679,-1.3463,-2.0253,-20.6232,0.679,-1.3463,-2.0253,-20.6232
P_P134N3_4fc5e85d-3efc-44ae-ae01-4e490ac4a659,a5bd49c0-4ded-43a4-bb33-671932570439,-734.32631506,-2.34905027,0.9840596,0.6706000000000001,-1.8486,-2.5192,-20.5808,0.3488000000000002,-1.8455,-2.1943,-20.5805
P_P134N8_77084258-796b-405c-8b5a-17d19cee3337,c881172f-e4e5-4145-8ca4-14fc00a3e853,-775.85327833,-2.33050263,1.8161569,1.0642,-1.3657,-2.4299,-20.3948,0.8113999999999999,-1.3588,-2.1702,-20.3877
P_P134N5_82af502a-3429-4a1d-a6e2-cdce7962a6e0,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-750.48018082,-2.32923526,0.9787737,0.7465999999999999,-1.7536,-2.5002,-20.511,0.4293999999999998,-1.7492,-2.1786,-20.5105
P_P134N4_40525fc0-40da-4864-8c25-0c2e48f1dc5d,fd972aa3-9a65-4464-9f34-4577819eb863,-740.89713794,-2.39908508,1.9051545,0.42440000000000033,-2.094,-2.5184,-20.4125,0.13050000000000006,-2.0917,-2.2222,-20.4046
P_P134N2_7d818b15-98d7-46a0-8001-037c616cfa2c,13d9422b-9788-4747-947b-cee2d77c8898,-725.02739857,-2.09808089,8.63e-05,0.6444000000000001,-1.7759,-2.4203,-20.7852,0.6444000000000001,-1.7759,-2.4203,-20.7852
P_P134N4_38f274f6-4e5b-4e75-af8a-d382b8a7f15f,fd972aa3-9a65-4464-9f34-4577819eb863,-741.75808428,-2.43588906,0.3578379,0.8781999999999999,-1.3823,-2.2605,-20.4763,0.8606000000000003,-1.3817,-2.2423,-20.4777
P_P134N6_f49d38e2-e192-4630-bf86-69067535a1ea,221e0ade-0853-4ba0-aaad-f4698fbc0981,-757.6166391,-2.31657218,1.0871884,0.17810000000000015,-1.9087,-2.0868,-20.4745,0.15890000000000026,-1.9022,-2.0611,-20.4664
P_P134N6_830832b7-0dd2-4f20-b337-b06a84de9d62,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.28050085,-2.41541895,1.8521896,0.4742000000000002,-2.0608,-2.535,-20.4342,0.15969999999999995,-2.0538,-2.2135,-20.4341
P_P134N4_1cf43041-d206-4f94-8eee-bb99bf6bb6e3,fd972aa3-9a65-4464-9f34-4577819eb863,-742.18629251,-2.40312334,0.0002201,0.7102000000000002,-1.5131,-2.2233,-20.4077,0.7102000000000002,-1.5131,-2.2233,-20.4077
P_P134N4_89dc2314-6579-4424-b6c7-d062222a43ae,fd972aa3-9a65-4464-9f34-4577819eb863,-742.04732163,-2.22243677,0.000136,0.07810000000000006,-1.9428,-2.0209,-20.7826,0.07810000000000006,-1.9428,-2.0209,-20.7826
P_P134N4_e02cd285-929e-4369-9fb2-ea222ee54a52,fd972aa3-9a65-4464-9f34-4577819eb863,-741.89650559,-2.4238042,1.7226653,0.8293999999999999,-1.4829,-2.3123,-20.4568,0.6990999999999998,-1.4742,-2.1733,-20.4566
P_P134N7_02381019-d5d0-4d7d-b881-18b484da501e,66299e79-47a1-4b65-be0c-3062b513b67a,-766.89948442,-2.24282306,0.7290426,0.7005000000000001,-1.3585,-2.059,-23.4721,0.6227,-1.3573,-1.98,-23.406
P_P134N6_a6b45668-5d73-402a-a930-bed430880c8c,221e0ade-0853-4ba0-aaad-f4698fbc0981,-759.65712627,-2.09964049,2.69e-05,0.7143999999999999,-1.7424,-2.4568,-20.4528,0.7143999999999999,-1.7424,-2.4568,-20.4528
P_P134N6_1795fa63-6921-49b3-99d2-6d1d42e69da8,221e0ade-0853-4ba0-aaad-f4698fbc0981,-760.36963563,-2.36969657,1.3325407,1.0394,-1.3662,-2.4056,-20.4949,0.8098999999999998,-1.3624,-2.1723,-20.4939
P_P134N4_40fd86f6-a77c-4924-a5af-01b02ef8973a,fd972aa3-9a65-4464-9f34-4577819eb863,-740.48294698,-2.4573754,1.8536001,0.4216000000000002,-2.142,-2.5636,-20.8447,0.13819999999999988,-2.1378,-2.276,-20.8435
P_P134N5_8fc90672-e572-478f-a6fb-8713e877498b,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-751.03333107,-2.36840936,0.6113137,0.7182,-1.5177,-2.2359,-20.6711,0.5822,-1.5132,-2.0954,-20.605
P_P134N5_c23221a9-df60-4cdc-9665-4fdc194c5873,b8b86e0c-ec80-4a5a-87f2-6f4f48a857d1,-751.38257753,-2.41305867,0.1300264,0.33599999999999985,-2.0889,-2.4249,-20.3954,0.3166000000000002,-2.0873,-2.4039,-20.3953
P_P134N4_0353b1ca-5c8a-43b1-b8f5-4f32de886987,fd972aa3-9a65-4464-9f34-4577819eb863,-740.1759986,-2.23680733,5.2e-05,0.6100000000000001,-1.9319,-2.5419,-20.5487,0.6099000000000001,-1.932,-2.5419,-20.5487
P_P134N8_2ffd6ca1-fb18-4077-9a35-fe1b0c31d1f9,c881172f-e4e5-4145-8ca4-14fc00a3e853,-775.79314912,-2.39761874,0.1358334,0.6176999999999999,-1.6971,-2.3148,-20.6543,0.5871,-1.6972,-2.2843,-20.6553
P_P134N7_7fd36a51-a310-4951-a0a5-8764590b96af,66299e79-47a1-4b65-be0c-3062b513b67a,-768.50315805,-2.24310367,0.0265227,0.28269999999999995,-1.9626,-2.2453,-20.4861,0.28279999999999994,-1.9585,-2.2413,-20.4856
P_P134N8_a97435be-b765-4385-9fc5-a6b25d984811,c881172f-e4e5-4145-8ca4-14fc00a3e853,-773.58392296,-2.4500074,0.0042907,0.2315999999999998,-2.101,-2.3326,-20.443,0.2315999999999998,-2.1009,-2.3325,-20.443
P_P134N6_d44d6b1b-afde-4b55-b705-eecde5fd12f5,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.38026931,-2.37106139,3.4813416,0.9827000000000001,-1.4387,-2.4214,-20.9945,0.7199,-1.4129,-2.1328,-20.937
P_P134N3_a583a5c5-7ee5-4059-8db9-de8f911cc29a,a5bd49c0-4ded-43a4-bb33-671932570439,-733.49286066,-2.47420168,0.9850439,0.3557999999999999,-1.9529,-2.3087,-20.6467,0.16380000000000017,-2.1552,-2.319,-20.6464
P_P134N7_8ff501f0-ae56-4896-8503-ce388fa1a3d3,66299e79-47a1-4b65-be0c-3062b513b67a,-766.95634425,-2.29594312,0.9716974,0.7363,-1.3034,-2.0397,-20.6138,0.7395000000000003,-1.297,-2.0365,-20.6118
P_P134N2_b92a129c-f235-49ff-9d7a-17762d5bc989,13d9422b-9788-4747-947b-cee2d77c8898,-725.17476313,-2.47584395,1.9671374,1.0177999999999998,-1.6265,-2.6443,-20.4465,0.14500000000000002,-2.1866,-2.3316,-20.4461
P_P134N6_365a18c8-53a4-4b5f-abda-0c487f036b94,221e0ade-0853-4ba0-aaad-f4698fbc0981,-759.70786583,-2.12931817,0.0001266,0.7592000000000001,-1.7497,-2.5089,-20.7326,0.7592000000000001,-1.7497,-2.5089,-20.7326
P_P134N6_da22a42e-e9af-426b-9203-b2620563c393,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.42465477,-2.4179364,1.1275192,0.6306,-1.8095,-2.4401,-20.5778,0.4782000000000002,-1.8083,-2.2865,-20.576
P_P134N3_409f65ef-2273-4d8e-a6b1-bb5f60b05449,a5bd49c0-4ded-43a4-bb33-671932570439,-732.71368275,-2.3532798,2.4905359,0.3902000000000001,-1.771,-2.1612,-20.3136,0.11109999999999998,-2.0777,-2.1888,-20.3021
P_P134N9_c82f4875-98fb-49f1-ab04-283575a00f39,06f15ee7-2810-47b9-84fb-f665771e3a5f,-784.15675721,-2.32066735,0.4010604,0.8809999999999998,-1.322,-2.203,-20.3809,0.8522000000000001,-1.32,-2.1722,-20.3816
P_P134N6_2920bc67-f10b-4f30-89e0-d56a14de5e16,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.48428077,-2.39151955,1.6374638,0.8056999999999999,-1.4064,-2.2121,-20.4601,0.7906000000000002,-1.3995,-2.1901,-20.4602
P_P134N4_6e5f359b-6e75-4487-8517-24b248721bf2,fd972aa3-9a65-4464-9f34-4577819eb863,-742.25985243,-2.4073889,1.9127458,0.7623000000000002,-1.7681,-2.5304,-20.4745,0.4146000000000001,-1.7374,-2.152,-20.4673
P_P134N6_6d560aaa-09ea-47a0-b8e5-2f51affd6650,221e0ade-0853-4ba0-aaad-f4698fbc0981,-758.54700008,-2.28797872,0.2959086,0.6988999999999999,-1.4145,-2.1134,-23.4826,0.7354000000000003,-1.4099,-2.1453,-23.5021
P_P134N7_618fa7fd-b549-4eda-a5a2-2091f6fae7ba,66299e79-47a1-4b65-be0c-3062b513b67a,-768.38797011,-2.28535028,0.9831468,0.5466999999999997,-1.9107,-2.4574,-20.6782,0.20479999999999987,-1.9098,-2.1146,-20.678
P_P130N8_d44cef95-6ae9-4b15-b1f6-fb93414e6b3a,e308360a-d24f-4674-b0c1-049b50763e1b,-752.29616606,-2.51532595,0.0013957,0.7480000000000002,-1.6351,-2.3831,-20.8542,0.7467000000000001,-1.6351,-2.3818,-20.8542
P_P130N6_8780cc4a-2c2c-4e87-b15d-2686726157f0,fe7e2b19-507d-40ab-a8f5-5f8a32aabaef,-733.33675554,-2.41952089,1.2600858,0.4040999999999999,-1.865,-2.2691,-20.8589,0.40369999999999995,-1.8084,-2.2121,-20.859
P_P130N7_cbb24f34-38ab-490e-ba63-d259d94a7542,54b3704d-7b1a-45c6-87c7-f903c13b9979,-741.39044111,-2.48617246,0.8930603,0.2565999999999997,-2.0969,-2.3535,-21.0034,0.2679,-2.069,-2.3369,-21.002
P_P130N7_2025967a-9ab1-4d20-b533-10bf9f3e9ac4,54b3704d-7b1a-45c6-87c7-f903c13b9979,-743.13842557,-2.41911166,0.1725524,0.48719999999999986,-1.9629,-2.4501,-20.6632,0.4756,-1.9623,-2.4379,-20.6632
P_P130N5_4c457252-3cad-4d67-9a4c-b51053edab2e,34f3be01-27e2-4ce8-97ab-242c9ce87d84,-727.27420711,-2.49992721,0.000407,0.41990000000000016,-2.0839,-2.5038,-20.6803,0.41979999999999995,-2.0839,-2.5037,-20.6803
P_P130N7_2dd91df6-6100-4305-adb3-79179704cffe,54b3704d-7b1a-45c6-87c7-f903c13b9979,-742.53000879,-2.507883,1.0882753,0.8347999999999998,-1.5978,-2.4326,-20.9776,0.6391,-1.5957,-2.2348,-20.9362
P_P130N8_e0cbdf57-ff29-441b-b3c1-3f37dc641a17,e308360a-d24f-4674-b0c1-049b50763e1b,-751.168883,-2.45714859,1.8877001,0.40810000000000013,-2.1625,-2.5706,-21.2629,0.15120000000000022,-2.1403,-2.2915,-21.2611
P_P130N9_fe8c27f7-59e4-4eb1-8a8c-053424d50d5d,cf918aa1-1159-4656-8a73-f90f047192bb,-757.29000215,-2.51491316,0.4776411,0.1924999999999999,-2.0949,-2.2874,-20.6639,0.1884999999999999,-2.0945,-2.283,-20.6639
P_P130N7_e236b37e-ec6c-4beb-a178-c706965a3988,54b3704d-7b1a-45c6-87c7-f903c13b9979,-741.51282625,-2.43667495,1.0685342,0.3386,-1.9156,-2.2542,-21.1276,0.31299999999999994,-1.9138,-2.2268,-21.1299
P_P130N5_6e3e845b-8c44-44c0-ba72-6328e12f6052,34f3be01-27e2-4ce8-97ab-242c9ce87d84,-727.18395009,-2.43794485,2.6065628,0.97,-1.5325,-2.5025,-20.6314,0.2059000000000002,-2.1277,-2.3336,-20.6008
P_P130N7_f91e70ca-6967-4b13-9eb7-597606d554fa,54b3704d-7b1a-45c6-87c7-f903c13b9979,-742.64747132,-2.52172184,0.5743781,0.7614999999999998,-1.5671,-2.3286,-20.7747,0.28759999999999986,-2.2039,-2.4915,-20.7766
P_P130N9_6442911f-1ed6-4891-b85a-d1b822e2ebdc,cf918aa1-1159-4656-8a73-f90f047192bb,-758.32523334,-2.38868759,0.9440205,0.14949999999999974,-2.0891,-2.2386,-20.5297,0.14150000000000018,-2.0871,-2.2286,-20.5298
