_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,to_strata,band_gap_value
InSe_In66Ga4Se64S5_17fb9621-7b10-481f-a79c-2e199f6d2135,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.6574000000000009
InSe_In68Ga4Se62S5_d244fe8a-83a6-48d1-8323-398bae38ea18,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.14639999999999986
InSe_In66Ga5Se64S3_529559ff-083e-467e-b99e-9aab821cda3c,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.4886499999999998
InSe_In66Ga2Se64S3_4489003b-a683-417a-ab64-ab4c9141b5e5,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.2815999999999992
InSe_In63Ga5Se67S2_4cbeb3db-1806-481e-9993-a3d721880b12,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6507999999999985
InSe_In64Ga3Se66S1_115a5707-d954-445b-84ec-b45046fa797a,high_InSe,10.0,4.0,14.0,InSe_0.09722,0.6417000000000002
InSe_In63Ga4Se67S2_86fd90f3-5544-4ab4-ab26-e32013599b62,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.8544000000000018
InSe_In65Ga5Se65S2_5e93bf4d-e685-4ed3-8f31-1bd3c6100229,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6638000000000002
InSe_In66Ga2Se64S4_6794e206-acca-4aa2-866f-6e48e10fad62,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.22615000000000052
InSe_In62Ga5Se68S1_53673aaa-dc46-4f8b-90f3-5a448792ba12,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.7219500000000014
InSe_In63Ga5Se67S3_4d314199-8c16-4a40-91c6-93f6eb6c1fa2,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.5526499999999999
InSe_In66Ga4Se64S3_d8aedc69-caa8-4788-abfc-82924e1688a1,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6036000000000001
InSe_In64Ga5Se66S3_b1154d18-f8cb-4c58-aac5-258f401aa84a,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.5640999999999998
InSe_In66Ga4Se64S3_23a03d17-079f-4136-b437-1e007c53aa9a,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.5886000000000013
InSe_In62Ga5Se68S2_b5fc035f-6bf9-493c-a57d-224ea50b75d6,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.9206000000000003
InSe_In65Ga3Se65S3_e483b52f-99a1-4101-adbd-baa88d87d58b,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.3868999999999989
InSe_In64Ga4Se66S1_30a42e1e-b98e-4551-87a9-20911041bbbc,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.7715999999999994
InSe_In66Ga4Se64S5_801e469e-4d03-4d4c-aa42-2a6ec1d328a2,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.7946000000000026
InSe_In65Ga3Se65S5_dd30e190-6d02-4062-8a6a-aa80d52bbdae,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.8662500000000009
InSe_In67Ga1Se63S5_42a1070b-8cb7-47eb-9946-d6f261af2703,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.402000000000001
InSe_In67Ga2Se63S5_e273423f-e4dd-4769-bedf-c5c8354240f3,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.5564
InSe_In65Ga5Se65S5_424faf99-aa4a-4a99-b8c5-80d2698f98ad,high_InSe,4.0,10.0,14.0,InSe_0.09722,0.5619000000000014
InSe_In63Ga4Se67S3_f59d1b8e-a9bb-4503-b0c1-7fd0b4d15516,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8321499999999986
InSe_In66Ga3Se64S5_f6748386-64cf-412c-80c5-852bfb3157b7,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.5225999999999988
InSe_In64Ga4Se66S3_89932aab-b4e5-415e-9371-babc6f7c382e,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.4054000000000002
InSe_In66Ga1Se64S3_16324746-354e-40a2-8894-23c380fdb651,high_InSe,10.0,4.0,14.0,InSe_0.09722,0.4903499999999994
InSe_In65Ga3Se65S3_18671e36-afc0-453b-9cb7-a9ebcb23f96f,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.13509999999999778
InSe_In62Ga5Se68S4_fe1004df-1e78-4556-8b51-850e2a0539f0,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.8902000000000001
InSe_In64Ga4Se66S5_92861269-35f1-4eaf-8078-efc62a383ba4,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.8757000000000001
InSe_In65Ga4Se65S5_b51b0338-d1a6-492f-88a1-9c94e545e7ee,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.7092500000000008
InSe_In63Ga5Se67S2_21299dbd-77e6-4591-b65c-9989729a6645,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.928700000000001
InSe_In66Ga2Se64S3_92f48488-f241-4669-b545-b508bdfa54f3,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.6722999999999999
InSe_In65Ga2Se65S4_79038a1b-e53c-4a4b-8c4c-54147cddc361,high_InSe,8.0,6.0,14.0,InSe_0.09722,0.5287999999999986
InSe_In64Ga5Se66S4_b483d4f6-4bae-427a-b4db-ba430c451d2c,high_InSe,5.0,9.0,14.0,InSe_0.09722,1.0119499999999988
InSe_In65Ga5Se65S4_41706af5-aa58-4069-99d8-6c2416d58282,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.5189000000000021
InSe_In68Se62S5_0fa353ce-67da-46f4-95ab-660fa4a9e860,high_InSe,9.0,5.0,14.0,InSe_0.09722,0.7356500000000015
InSe_In63Ga4Se67S4_ef1c582d-0a3c-4b02-8605-5930868b6629,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.40369999999999884
InSe_In63Ga5Se67S3_76b40deb-4654-43ef-bf22-03d1a8ef4e27,high_InSe,6.0,8.0,14.0,InSe_0.09722,0.8937500000000007
InSe_In63Ga4Se67S3_b03cc762-b8c6-43f0-baed-6a4287b60b24,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.8852499999999992
InSe_In68Ga2Se62S5_01cc7e46-69e9-4d77-9f5f-c2d607809b4d,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.32890000000000086
InSe_In65Ga4Se65S5_a1689187-4d29-4186-8b19-074667752364,high_InSe,5.0,9.0,14.0,InSe_0.09722,0.6089999999999982
InSe_In64Ga3Se66S4_969ca911-2349-4f3c-9861-e7f7af7aabe0,high_InSe,7.0,7.0,14.0,InSe_0.09722,0.6152499999999979
InSe_In64Ga4Se62S5_685bd5af-8fc0-47c0-8ca4-1024c3dd24d0,high_InSe,9.0,9.0,18.0,InSe_0.125,0.1877999999999993
InSe_In64Ga4Se62S5_4f81dc4a-7757-4430-8a1f-4a1d405b6dcb,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6056000000000008
InSe_In62Ga5Se64S4_3fe30eb9-de72-4dee-bd0f-49f10f2b9c0a,high_InSe,9.0,9.0,18.0,InSe_0.125,0.2583500000000001
InSe_In62Ga5Se64S4_bf23c6f5-60ea-4c4c-a757-f88f62318c71,high_InSe,9.0,9.0,18.0,InSe_0.125,0.70505
InSe_In64Ga5Se62S5_f19d93b9-5e6f-4958-81ae-8f636965583d,high_InSe,8.0,10.0,18.0,InSe_0.125,0.5485000000000007
InSe_In63Ga4Se63S4_6eecb3a1-d486-49ee-af98-e8155993cf30,high_InSe,10.0,8.0,18.0,InSe_0.125,0.5830500000000001
InSe_In62Ga5Se64S5_988de023-c3a2-4cd7-b314-27956c70774c,high_InSe,8.0,10.0,18.0,InSe_0.125,0.8100499999999986
InSe_In62Ga5Se64S4_0eed9b90-5232-4f48-ba34-8eee9b9de19c,high_InSe,9.0,9.0,18.0,InSe_0.125,0.7485999999999997
InSe_In62Ga5Se64S3_f9cc61c1-e5ac-4352-afb9-6ae5b969bb2e,high_InSe,10.0,8.0,18.0,InSe_0.125,0.6309000000000005
InSe_In62Ga5Se64S5_2dcd972f-b4e0-453f-a42d-2d96adad409c,high_InSe,8.0,10.0,18.0,InSe_0.125,0.6457499999999996
InSe_In64Ga4Se62S5_8c8356cd-02f4-4e3b-9935-724efd462803,high_InSe,9.0,9.0,18.0,InSe_0.125,0.7821000000000016
InSe_In62Ga5Se64S3_dcc7d426-38f7-4f4d-ad1f-7ea213f2f119,high_InSe,10.0,8.0,18.0,InSe_0.125,0.0992999999999995
InSe_In64Ga5Se62S5_ec01030f-0544-45ad-9fdf-9dcd2497baa4,high_InSe,8.0,10.0,18.0,InSe_0.125,0.35494999999999877
InSe_In64Ga3Se62S5_a9297e38-910f-4854-9b45-2787904529ec,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7191499999999991
InSe_In64Ga3Se62S5_3f4c9b76-2233-4a12-89dd-1424d6d0d98e,high_InSe,10.0,8.0,18.0,InSe_0.125,0.2062500000000007
InSe_In63Ga5Se63S4_b72faac6-1356-4f8c-bdf6-2c35c1278f54,high_InSe,9.0,9.0,18.0,InSe_0.125,0.11899999999999977
InSe_In63Ga5Se63S5_0076ea67-91a5-4122-b7f1-d5a13d21cab2,high_InSe,8.0,10.0,18.0,InSe_0.125,0.629999999999999
InSe_In62Ga5Se64S3_c732369a-2db3-4c99-acf3-3be592d63534,high_InSe,10.0,8.0,18.0,InSe_0.125,0.6127500000000001
InSe_In63Ga4Se63S4_eb186b41-a33c-448a-81e0-0475537b7a3e,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7002499999999987
InSe_In62Ga5Se64S3_615993da-ff7f-4af2-8c39-932f83656c33,high_InSe,10.0,8.0,18.0,InSe_0.125,0.5381
InSe_In62Ga5Se64S5_3109106b-b949-4107-a98e-2b5a59e66c72,high_InSe,8.0,10.0,18.0,InSe_0.125,0.6974
InSe_In62Ga5Se64S3_2ef61a70-811d-4166-8bbb-360b1f57350f,high_InSe,10.0,8.0,18.0,InSe_0.125,0.6187000000000005
InSe_In62Ga5Se64S4_970bec89-02cd-486e-a9a8-b9da4ae04d12,high_InSe,9.0,9.0,18.0,InSe_0.125,0.5369499999999992
InSe_In62Ga5Se64S4_e7a9a1bb-9b50-41ec-8179-95d89ba20f47,high_InSe,9.0,9.0,18.0,InSe_0.125,0.3169499999999985
InSe_In64Ga4Se62S5_224353b2-689d-40a5-a6a4-f12d1e6ea2a3,high_InSe,9.0,9.0,18.0,InSe_0.125,0.2870000000000008
InSe_In64Ga5Se62S5_2e0a214a-1191-4c5f-97ac-73444828bd26,high_InSe,8.0,10.0,18.0,InSe_0.125,0.6651000000000007
InSe_In64Ga4Se62S5_67b26b97-528f-42ac-99fe-67239d872c88,high_InSe,9.0,9.0,18.0,InSe_0.125,0.4292000000000016
InSe_In64Ga5Se62S5_99cb522d-4c34-4a15-9581-b70ab2e5fa03,high_InSe,8.0,10.0,18.0,InSe_0.125,0.35360000000000014
InSe_In62Ga5Se64S3_007c149f-af1e-4dc5-9094-4c8c25bdfe84,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7359999999999989
InSe_In62Ga5Se64S3_a1cf265b-2cc6-4e58-a42a-87d4c5a8f5a9,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7703999999999986
InSe_In63Ga5Se63S5_3bd11984-4f16-4aea-ae51-7026bbb8a5bb,high_InSe,8.0,10.0,18.0,InSe_0.125,0.5700499999999984
InSe_In64Ga5Se62S5_de5b663d-fa9d-4382-89e4-3d664a379d85,high_InSe,8.0,10.0,18.0,InSe_0.125,0.8534000000000006
InSe_In63Ga5Se63S4_f7080790-7128-4482-a9ed-65a635382272,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6270999999999987
InSe_In63Ga5Se63S5_89b14066-4d79-44f9-a7e1-fe9c799a7091,high_InSe,8.0,10.0,18.0,InSe_0.125,0.7099999999999991
InSe_In62Ga5Se64S4_4afb5936-37e3-450e-aad6-3a0b12ed1ab3,high_InSe,9.0,9.0,18.0,InSe_0.125,0.8634000000000022
InSe_In64Ga5Se62S5_69ae98ce-5c51-4636-9fc2-7a8fe10dd0f5,high_InSe,8.0,10.0,18.0,InSe_0.125,0.18069999999999808
InSe_In64Ga3Se62S5_fdcbdc71-311c-418e-aea8-f3db55bdb9e6,high_InSe,10.0,8.0,18.0,InSe_0.125,0.5099999999999998
InSe_In62Ga5Se64S5_416ca3b8-64f0-4307-8737-88371bcc4888,high_InSe,8.0,10.0,18.0,InSe_0.125,0.7861000000000011
InSe_In64Ga4Se62S5_8ff8a92f-3fbd-4194-84b8-917974f2964f,high_InSe,9.0,9.0,18.0,InSe_0.125,0.8071000000000002
InSe_In62Ga5Se64S5_02829d87-e8a2-45d1-a3df-8f9d298b894f,high_InSe,8.0,10.0,18.0,InSe_0.125,0.47749999999999915
InSe_In64Ga3Se62S5_99749162-51ec-4c75-b302-3416d97d2370,high_InSe,10.0,8.0,18.0,InSe_0.125,0.6047000000000011
InSe_In63Ga5Se63S5_cf400b1c-b504-4035-86d3-b516221626ea,high_InSe,8.0,10.0,18.0,InSe_0.125,0.5695999999999994
InSe_In62Ga5Se64S4_6cb774c0-e747-461a-a4d5-cb62a12a059b,high_InSe,9.0,9.0,18.0,InSe_0.125,0.17974999999999852
InSe_In62Ga5Se64S3_de15438c-2edd-462c-9354-d3813f28b877,high_InSe,10.0,8.0,18.0,InSe_0.125,0.29134999999999955
InSe_In63Ga5Se63S4_228819fa-ec2e-42dc-88ad-bcd36e5bbaed,high_InSe,9.0,9.0,18.0,InSe_0.125,0.5740999999999996
InSe_In62Ga5Se64S4_cfb11f45-a685-4e4f-bab3-9b3d78a31408,high_InSe,9.0,9.0,18.0,InSe_0.125,0.684350000000002
InSe_In63Ga5Se63S4_1653f6fc-cdec-46d5-8dd3-3bbb8be23a35,high_InSe,9.0,9.0,18.0,InSe_0.125,0.757200000000001
InSe_In64Ga4Se62S5_1fb18fdd-9e20-482a-8ed0-8a25f92a6f02,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6800000000000015
InSe_In63Ga4Se63S5_b4b874fb-18a5-402c-a6ca-1c581b4d75d4,high_InSe,9.0,9.0,18.0,InSe_0.125,0.686399999999999
InSe_In64Ga3Se62S5_cb39afff-753d-4850-a101-08f3bb298d80,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7132000000000005
InSe_In64Ga4Se62S5_8c912a9f-faa1-41fb-b7ec-ed283a46ee37,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6831500000000013
InSe_In63Ga4Se63S4_70a02090-d988-419c-a8b1-9202f808ec66,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7323999999999984
InSe_In64Ga3Se62S5_0be4084a-6a5e-4725-bf1a-b3640955ed69,high_InSe,10.0,8.0,18.0,InSe_0.125,0.8371499999999994
InSe_In62Ga5Se64S4_655dec5e-1520-4b63-a000-0c77512f2363,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6144500000000015
InSe_In64Ga4Se62S5_ef35c044-1cf0-4038-9dd6-9ce8861bd9d2,high_InSe,9.0,9.0,18.0,InSe_0.125,0.27580000000000204
InSe_In63Ga4Se63S5_fcb0718b-6125-4e3f-a922-a2a9f518af67,high_InSe,9.0,9.0,18.0,InSe_0.125,0.7778999999999989
InSe_In62Ga5Se64S4_3123d6b4-0827-4aca-95d2-1327c062ca0b,high_InSe,9.0,9.0,18.0,InSe_0.125,0.597999999999999
InSe_In64Ga4Se62S5_109bedd8-c5ce-4996-8a40-0a2526670743,high_InSe,9.0,9.0,18.0,InSe_0.125,0.2554999999999996
InSe_In64Ga5Se62S5_78e9a445-4671-4d60-bc1d-3609e237983b,high_InSe,8.0,10.0,18.0,InSe_0.125,0.7310999999999996
InSe_In62Ga5Se64S5_2872d917-8996-494f-9c90-bb9656dadbf7,high_InSe,8.0,10.0,18.0,InSe_0.125,0.7336500000000008
InSe_In62Ga5Se64S4_d358dd0a-be09-4806-902a-8ce8c9c18ac4,high_InSe,9.0,9.0,18.0,InSe_0.125,0.830449999999999
InSe_In62Ga5Se64S3_dc59d81b-852d-44ac-9c2e-9818508aec88,high_InSe,10.0,8.0,18.0,InSe_0.125,0.36180000000000057
InSe_In62Ga5Se64S3_50425ea1-fdf3-4f89-a23e-621a95ecc271,high_InSe,10.0,8.0,18.0,InSe_0.125,0.6600499999999982
InSe_In62Ga5Se64S4_bc1c5613-7171-499b-8c0e-d9c6ddbd2b54,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6211500000000001
InSe_In62Ga5Se64S4_c12118b8-ec1e-4173-8d92-aa5cf95dbd3d,high_InSe,9.0,9.0,18.0,InSe_0.125,0.5147499999999994
InSe_In63Ga5Se63S5_a60fdafe-778f-4b28-96d9-3abf9f60e69c,high_InSe,8.0,10.0,18.0,InSe_0.125,0.375
InSe_In63Ga4Se63S4_a343d5c7-e799-440f-98fa-24117e098029,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7226499999999998
InSe_In62Ga5Se64S4_f898f054-88d9-4bd2-a7dc-cfc6496538f9,high_InSe,9.0,9.0,18.0,InSe_0.125,0.7368999999999986
InSe_In62Ga5Se64S5_b5870070-e12b-44a7-9c3e-8de429bb2e4f,high_InSe,8.0,10.0,18.0,InSe_0.125,0.3501999999999992
InSe_In62Ga5Se64S3_9d87698b-5945-448b-8f96-f3a4c6cc0b98,high_InSe,10.0,8.0,18.0,InSe_0.125,0.3232499999999998
InSe_In64Ga4Se62S5_e6a44f7e-0666-4289-ae4a-993afbbf96d4,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6103000000000005
InSe_In64Ga3Se62S5_bc64e1c1-4267-466a-b92e-9afd8ee50910,high_InSe,10.0,8.0,18.0,InSe_0.125,0.3810500000000019
InSe_In63Ga4Se63S4_3d6df098-5a72-4a4c-adde-d80c917089ac,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7357999999999976
InSe_In63Ga4Se63S5_02d38bc8-5773-4572-bd00-fa6c53ea2300,high_InSe,9.0,9.0,18.0,InSe_0.125,0.8966999999999992
InSe_In63Ga4Se63S4_1975a14f-eb30-4101-85aa-98cde520b5d9,high_InSe,10.0,8.0,18.0,InSe_0.125,0.18495000000000061
InSe_In64Ga4Se62S5_65bb6d71-8a6a-47e5-9cd7-3eef41b2cb79,high_InSe,9.0,9.0,18.0,InSe_0.125,0.5582000000000011
InSe_In64Ga4Se62S5_5ed1db52-e0ab-4a30-878b-3455078acfcf,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6971499999999988
InSe_In63Ga5Se63S4_2051c834-a252-4949-857d-ee9d2a147018,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6495000000000015
InSe_In62Ga5Se64S4_795a292b-1bde-4897-b974-483e61769d49,high_InSe,9.0,9.0,18.0,InSe_0.125,0.595600000000001
InSe_In64Ga4Se62S5_231d4a19-9429-45bc-addd-aecd4f66be57,high_InSe,9.0,9.0,18.0,InSe_0.125,0.22600000000000087
InSe_In62Ga5Se64S4_96b1c1bc-494c-48e5-90f2-c040524b7aef,high_InSe,9.0,9.0,18.0,InSe_0.125,0.46619999999999884
InSe_In62Ga5Se64S4_0a03ea32-e8cd-4998-94b8-8d987124f810,high_InSe,9.0,9.0,18.0,InSe_0.125,0.7140000000000022
InSe_In62Ga5Se64S5_fdcb4243-d202-4dce-be84-daee9e157ca0,high_InSe,8.0,10.0,18.0,InSe_0.125,0.48350000000000115
InSe_In62Ga5Se64S3_0155218c-a739-42ce-ab09-487267978a96,high_InSe,10.0,8.0,18.0,InSe_0.125,0.21199999999999974
InSe_In62Ga5Se64S3_15341003-1e5c-439a-b575-8d1ff038d8ca,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7398500000000006
InSe_In64Ga5Se62S5_8b7fb5fb-1f5d-499d-a9ed-80d4b61b51ed,high_InSe,8.0,10.0,18.0,InSe_0.125,0.12950000000000017
InSe_In62Ga5Se64S3_8dc938c3-c4dc-40f5-86af-964f74ca25f8,high_InSe,10.0,8.0,18.0,InSe_0.125,0.3573500000000003
InSe_In64Ga5Se62S5_3d70f902-3b9a-4771-ac29-a14c5f365294,high_InSe,8.0,10.0,18.0,InSe_0.125,0.4405999999999999
InSe_In63Ga5Se63S4_94e37dc9-a297-488d-8565-9f7811562146,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6308000000000007
InSe_In62Ga5Se64S5_a45c52d2-6c6f-4a27-92a1-9106f02d4b0f,high_InSe,8.0,10.0,18.0,InSe_0.125,0.502399999999998
InSe_In64Ga4Se62S5_908cc377-9006-4459-82c1-8e1a414e9385,high_InSe,9.0,9.0,18.0,InSe_0.125,0.6092999999999993
InSe_In63Ga5Se63S5_f5ad43de-de0f-4715-8657-6b36087f3816,high_InSe,8.0,10.0,18.0,InSe_0.125,0.6547000000000001
InSe_In64Ga3Se62S5_ffcd0f1e-0b6e-4f5c-abd4-ef1ad87c0361,high_InSe,10.0,8.0,18.0,InSe_0.125,0.5147499999999994
InSe_In62Ga5Se64S4_a1285682-a1f8-44c3-8b35-301133595e3d,high_InSe,9.0,9.0,18.0,InSe_0.125,0.7043499999999998
InSe_In62Ga5Se64S3_a4e84a7d-a5bc-481c-a75d-e3e0b5f8c9a5,high_InSe,10.0,8.0,18.0,InSe_0.125,0.7027000000000001
InSe_In64Ga5Se62S5_65e6b150-de8c-4fa1-96c6-811aaa349b5d,high_InSe,8.0,10.0,18.0,InSe_0.125,0.45509999999999984
InSe_In63Ga4Se63S5_7de74530-b8e1-42a2-92b4-8bea8599b630,high_InSe,9.0,9.0,18.0,InSe_0.125,0.934000000000001
InSe_In63Ga5Se63S4_40b24e27-94e9-4c57-a106-492a654b3953,high_InSe,9.0,9.0,18.0,InSe_0.125,0.23520000000000074
InSe_In64Ga5Se62S5_ba422f23-79a3-468f-8dce-7c7fcea5c859,high_InSe,8.0,10.0,18.0,InSe_0.125,0.30150000000000077
InSe_In62Ga5Se64S3_40e0861e-b334-436d-b15c-7ebfb8c60fa5,high_InSe,10.0,8.0,18.0,InSe_0.125,0.43645000000000067
