_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,band_gap_value,strata
6141eebcbaaf234b352904e0,low_MoS2,2.0,1.0,3.0,1.039900000000003,32
6141eec831cf3ef3d4a9f124,low_MoS2,2.0,1.0,3.0,0.3318000000000012,32
6141eecb9cbada84a8676b55,low_MoS2,0.0,3.0,3.0,1.8096999999999996,32
6141eed54e27a1844a5f041a,low_MoS2,1.0,2.0,3.0,1.1473999999999975,32
6141eed53ac25c70a5c6c9eb,low_MoS2,3.0,0.0,3.0,0.3132000000000019,32
6141eed9baaf234b352904e2,low_MoS2,2.0,1.0,3.0,1.0874000000000024,32
6141eedbee0a3fd43fb47d69,low_MoS2,1.0,2.0,3.0,0.4024999999999963,32
6141eee331cf3ef3d4a9f126,low_MoS2,2.0,1.0,3.0,0.4108000000000018,32
6141eee49cbada84a8676b57,low_MoS2,0.0,3.0,3.0,1.807700000000004,32
6141eef04e27a1844a5f041c,low_MoS2,1.0,2.0,3.0,1.144999999999996,32
6141eef5baaf234b352904e4,low_MoS2,2.0,1.0,3.0,1.1114999999999997,32
6141eefe31cf3ef3d4a9f128,low_MoS2,2.0,1.0,3.0,0.4093000000000018,32
6141ef03ee0a3fd43fb47d6b,low_MoS2,1.0,2.0,3.0,0.3929000000000044,32
6141ef059cbada84a8676b59,low_MoS2,0.0,3.0,3.0,1.8084999999999951,32
6141ef0a4e27a1844a5f041e,low_MoS2,1.0,2.0,3.0,1.1452000000000029,32
6141ef143ac25c70a5c6c9ed,low_MoS2,3.0,0.0,3.0,0.1649999999999991,32
6141ef1931cf3ef3d4a9f12a,low_MoS2,2.0,1.0,3.0,0.3363000000000014,32
6141ef1cee0a3fd43fb47d6d,low_MoS2,1.0,2.0,3.0,0.3990999999999971,32
6141ef1fbaaf234b352904e6,low_MoS2,2.0,1.0,3.0,1.1002999999999972,32
6141ef349cbada84a8676b5b,low_MoS2,0.0,3.0,3.0,1.8101999999999947,32
6141ef3a4e27a1844a5f0420,low_MoS2,1.0,2.0,3.0,1.148299999999999,32
6141ef3cbaaf234b352904e8,low_MoS2,2.0,1.0,3.0,1.095800000000004,32
6141ef44ee0a3fd43fb47d6f,low_MoS2,1.0,2.0,3.0,0.3505000000000038,32
6141ef4e9cbada84a8676b5d,low_MoS2,0.0,3.0,3.0,1.8066999999999995,32
6141ef513ac25c70a5c6c9ef,low_MoS2,3.0,0.0,3.0,0.1602000000000032,32
6141ef544e27a1844a5f0422,low_MoS2,1.0,2.0,3.0,1.1304000000000016,32
6141ef58baaf234b352904ea,low_MoS2,2.0,1.0,3.0,1.0974000000000004,32
6141ef6e4e27a1844a5f0424,low_MoS2,1.0,2.0,3.0,1.146100000000004,32
6141ef77ee0a3fd43fb47d71,low_MoS2,1.0,2.0,3.0,0.3994,32
6141ef879cbada84a8676b5f,low_MoS2,0.0,3.0,3.0,1.809200000000004,32
6141ef90ee0a3fd43fb47d73,low_MoS2,1.0,2.0,3.0,0.4012999999999991,32
6141ef943ac25c70a5c6c9f1,low_MoS2,3.0,0.0,3.0,0.3974000000000046,32
6141ef9a4e27a1844a5f0426,low_MoS2,1.0,2.0,3.0,1.1450999999999991,32
6141ef9f31cf3ef3d4a9f12c,low_MoS2,2.0,1.0,3.0,0.3826000000000036,32
6141efa9ee0a3fd43fb47d75,low_MoS2,1.0,2.0,3.0,0.2652000000000001,32
6141efb64e27a1844a5f0428,low_MoS2,1.0,2.0,3.0,1.1448000000000036,32
6141efb931cf3ef3d4a9f12e,low_MoS2,2.0,1.0,3.0,0.3926999999999978,32
6141efc5baaf234b352904ec,low_MoS2,2.0,1.0,3.0,1.104300000000002,32
6141efd0ee0a3fd43fb47d77,low_MoS2,1.0,2.0,3.0,0.3483000000000018,32
6141efd09cbada84a8676b61,low_MoS2,0.0,3.0,3.0,1.809400000000004,32
6141efd14e27a1844a5f042a,low_MoS2,1.0,2.0,3.0,1.146099999999997,32
6141efd33ac25c70a5c6c9f3,low_MoS2,3.0,0.0,3.0,0.398699999999998,32
6141efd431cf3ef3d4a9f130,low_MoS2,2.0,1.0,3.0,0.4139000000000052,32
6141efe2baaf234b352904ee,low_MoS2,2.0,1.0,3.0,1.106099999999998,32
6141efe8ee0a3fd43fb47d79,low_MoS2,1.0,2.0,3.0,0.4020999999999972,32
6141efea4e27a1844a5f042c,low_MoS2,1.0,2.0,3.0,1.147099999999995,32
6141efec9cbada84a8676b63,low_MoS2,0.0,3.0,3.0,1.8078999999999965,32
6141eff031cf3ef3d4a9f132,low_MoS2,2.0,1.0,3.0,0.3825999999999965,32
6141f0044e27a1844a5f042e,low_MoS2,1.0,2.0,3.0,1.1417000000000002,32
6141f00b31cf3ef3d4a9f134,low_MoS2,2.0,1.0,3.0,0.4065999999999974,32
6141f011ee0a3fd43fb47d7b,low_MoS2,1.0,2.0,3.0,0.4010000000000033,32
6141f0199cbada84a8676b65,low_MoS2,0.0,3.0,3.0,1.809199999999997,32
6141f01e4e27a1844a5f0430,low_MoS2,1.0,2.0,3.0,1.1471000000000018,32
6141f02aee0a3fd43fb47d7d,low_MoS2,1.0,2.0,3.0,0.4029999999999987,32
6141f0384e27a1844a5f0432,low_MoS2,1.0,2.0,3.0,1.1441000000000017,32
6141f03e3ac25c70a5c6c9f5,low_MoS2,3.0,0.0,3.0,0.4112000000000009,32
6141f04531cf3ef3d4a9f136,low_MoS2,2.0,1.0,3.0,0.3872,32
6141f0534e27a1844a5f0434,low_MoS2,1.0,2.0,3.0,1.144199999999998,32
6141f05abaaf234b352904f0,low_MoS2,2.0,1.0,3.0,1.1259999999999977,32
6141f06031cf3ef3d4a9f138,low_MoS2,2.0,1.0,3.0,0.4084000000000003,32
6141f06bee0a3fd43fb47d7f,low_MoS2,1.0,2.0,3.0,0.4050999999999973,32
6141f06f9cbada84a8676b67,low_MoS2,0.0,3.0,3.0,1.8088999999999944,32
6141f077baaf234b352904f2,low_MoS2,2.0,1.0,3.0,1.1073000000000022,32
6141f07931cf3ef3d4a9f13a,low_MoS2,2.0,1.0,3.0,0.3834000000000017,32
6141f07f4e27a1844a5f0436,low_MoS2,1.0,2.0,3.0,1.144999999999996,32
6141f084ee0a3fd43fb47d81,low_MoS2,1.0,2.0,3.0,0.3773000000000053,32
6141f093baaf234b352904f4,low_MoS2,2.0,1.0,3.0,1.1107000000000014,32
6141f09531cf3ef3d4a9f13c,low_MoS2,2.0,1.0,3.0,0.3932999999999964,32
6141f0989cbada84a8676b69,low_MoS2,0.0,3.0,3.0,1.8096000000000032,32
6141f09a4e27a1844a5f0438,low_MoS2,1.0,2.0,3.0,1.138300000000001,32
6141f0a33ac25c70a5c6c9f7,low_MoS2,3.0,0.0,3.0,0.4150999999999953,32
6141f0a9ee0a3fd43fb47d83,low_MoS2,1.0,2.0,3.0,0.398299999999999,32
6141f0af31cf3ef3d4a9f13e,low_MoS2,2.0,1.0,3.0,0.4059999999999988,32
6141f0b29cbada84a8676b6b,low_MoS2,0.0,3.0,3.0,1.8074000000000008,32
6141f0c14e27a1844a5f043a,low_MoS2,1.0,2.0,3.0,1.129800000000003,32
6141f0c2ee0a3fd43fb47d85,low_MoS2,1.0,2.0,3.0,0.262599999999999,32
6141f0c4baaf234b352904f6,low_MoS2,2.0,1.0,3.0,1.1088000000000022,32
6141f0cd9cbada84a8676b6d,low_MoS2,0.0,3.0,3.0,1.8095,32
6141f0d331cf3ef3d4a9f140,low_MoS2,2.0,1.0,3.0,0.4162999999999996,32
6141f0df4e27a1844a5f043c,low_MoS2,1.0,2.0,3.0,1.1447000000000005,32
6141f0e23ac25c70a5c6c9f9,low_MoS2,3.0,0.0,3.0,0.4167999999999949,32
6141f0f031cf3ef3d4a9f142,low_MoS2,2.0,1.0,3.0,0.3725999999999985,32
6141f0ff4e27a1844a5f043e,low_MoS2,1.0,2.0,3.0,1.1424999999999983,32
6141f10e31cf3ef3d4a9f144,low_MoS2,2.0,1.0,3.0,0.3823999999999969,32
6141f1149cbada84a8676b6f,low_MoS2,0.0,3.0,3.0,1.8068000000000024,32
6141f11f3ac25c70a5c6c9fb,low_MoS2,3.0,0.0,3.0,0.3429000000000002,32
6141f1354e27a1844a5f0440,low_MoS2,1.0,2.0,3.0,1.1450000000000031,32
6141f13bbaaf234b352904f8,low_MoS2,2.0,1.0,3.0,1.1025999999999954,32
6141f13c31cf3ef3d4a9f146,low_MoS2,2.0,1.0,3.0,0.4095999999999975,32
6141f142ee0a3fd43fb47d87,low_MoS2,1.0,2.0,3.0,0.3502999999999971,32
6141f15831cf3ef3d4a9f148,low_MoS2,2.0,1.0,3.0,0.245200000000004,32
6141f15a4e27a1844a5f0442,low_MoS2,1.0,2.0,3.0,1.1435999999999993,32
6141f15bee0a3fd43fb47d89,low_MoS2,1.0,2.0,3.0,0.4021000000000043,32
6141f1623ac25c70a5c6c9fd,low_MoS2,3.0,0.0,3.0,0.3826000000000036,32
6141f171baaf234b352904fa,low_MoS2,2.0,1.0,3.0,1.1070999999999955,32
6141f17231cf3ef3d4a9f14a,low_MoS2,2.0,1.0,3.0,0.383899999999997,32
6141f18a4e27a1844a5f0444,low_MoS2,1.0,2.0,3.0,1.146099999999997,32
6141f18ebaaf234b352904fc,low_MoS2,2.0,1.0,3.0,1.003300000000003,32
6141f19c31cf3ef3d4a9f14c,low_MoS2,2.0,1.0,3.0,0.3607999999999975,32
6141f19eee0a3fd43fb47d8b,low_MoS2,1.0,2.0,3.0,0.4029000000000025,32
6141f1a03ac25c70a5c6c9ff,low_MoS2,3.0,0.0,3.0,0.435299999999998,32
6141f1acbaaf234b352904fe,low_MoS2,2.0,1.0,3.0,1.110199999999999,32
6141f1b09cbada84a8676b71,low_MoS2,0.0,3.0,3.0,1.8074999999999972,32
6141f1b731cf3ef3d4a9f14e,low_MoS2,2.0,1.0,3.0,0.3712999999999979,32
6141f1b9ee0a3fd43fb47d8d,low_MoS2,1.0,2.0,3.0,0.4048999999999978,32
6141f1c9baaf234b35290500,low_MoS2,2.0,1.0,3.0,1.0982999999999947,32
6141f1ca9cbada84a8676b73,low_MoS2,0.0,3.0,3.0,1.8059999999999972,32
6141f1cb4e27a1844a5f0446,low_MoS2,1.0,2.0,3.0,1.1465999999999994,32
6141f1d431cf3ef3d4a9f150,low_MoS2,2.0,1.0,3.0,0.2687000000000026,32
6141f1df3ac25c70a5c6ca01,low_MoS2,3.0,0.0,3.0,0.170899999999996,32
6141f1dfee0a3fd43fb47d8f,low_MoS2,1.0,2.0,3.0,0.4048000000000016,32
6141f1e64e27a1844a5f0448,low_MoS2,1.0,2.0,3.0,1.1776999999999944,32
6141f1f031cf3ef3d4a9f152,low_MoS2,2.0,1.0,3.0,0.3746000000000009,32
6141f2004e27a1844a5f044a,low_MoS2,1.0,2.0,3.0,1.146099999999997,32
6141f20c31cf3ef3d4a9f154,low_MoS2,2.0,1.0,3.0,0.386099999999999,32
6141f21b4e27a1844a5f044c,low_MoS2,1.0,2.0,3.0,1.1465999999999994,32
6141f21d3ac25c70a5c6ca03,low_MoS2,3.0,0.0,3.0,0.1749000000000009,32
6141f224baaf234b35290502,low_MoS2,2.0,1.0,3.0,1.0996999999999986,32
6141f22c9cbada84a8676b75,low_MoS2,0.0,3.0,3.0,1.808799999999998,32
6141f22dee0a3fd43fb47d91,low_MoS2,1.0,2.0,3.0,0.4054999999999964,32
6141f2354e27a1844a5f044e,low_MoS2,1.0,2.0,3.0,1.1390999999999991,32
6141f23f31cf3ef3d4a9f156,low_MoS2,2.0,1.0,3.0,0.3645000000000067,32
6141f247ee0a3fd43fb47d93,low_MoS2,1.0,2.0,3.0,0.3968999999999951,32
6141f2514e27a1844a5f0450,low_MoS2,1.0,2.0,3.0,1.1482000000000028,32
6141f25b31cf3ef3d4a9f158,low_MoS2,2.0,1.0,3.0,0.2608000000000032,32
6141f25b3ac25c70a5c6ca05,low_MoS2,3.0,0.0,3.0,0.3746999999999971,32
6141f2639cbada84a8676b77,low_MoS2,0.0,3.0,3.0,1.808399999999999,32
6141f27731cf3ef3d4a9f15a,low_MoS2,2.0,1.0,3.0,0.4131999999999962,32
6141f27a4e27a1844a5f0452,low_MoS2,1.0,2.0,3.0,1.1467000000000027,32
6141f27cee0a3fd43fb47d95,low_MoS2,1.0,2.0,3.0,0.4044999999999987,32
6141f2819cbada84a8676b79,low_MoS2,0.0,3.0,3.0,1.8074999999999972,32
6141f29331cf3ef3d4a9f15c,low_MoS2,2.0,1.0,3.0,0.4106999999999985,32
6141f2984e27a1844a5f0454,low_MoS2,1.0,2.0,3.0,1.1441000000000017,32
6141f29a3ac25c70a5c6ca07,low_MoS2,3.0,0.0,3.0,0.3907999999999987,32
6141f29abaaf234b35290504,low_MoS2,2.0,1.0,3.0,1.1116000000000028,32
6141f29b9cbada84a8676b7b,low_MoS2,0.0,3.0,3.0,1.8076000000000008,32
6141f2a5ee0a3fd43fb47d97,low_MoS2,1.0,2.0,3.0,0.2652000000000001,32
6141f2af31cf3ef3d4a9f15e,low_MoS2,2.0,1.0,3.0,0.3582000000000036,32
6141f2b54e27a1844a5f0456,low_MoS2,1.0,2.0,3.0,1.1439999999999984,32
6141f2b69cbada84a8676b7d,low_MoS2,0.0,3.0,3.0,1.808799999999998,32
6141f2c0ee0a3fd43fb47d99,low_MoS2,1.0,2.0,3.0,0.4025000000000034,32
6141f2cc31cf3ef3d4a9f160,low_MoS2,2.0,1.0,3.0,0.360200000000006,32
6141f2cf4e27a1844a5f0458,low_MoS2,1.0,2.0,3.0,1.1421999999999954,32
6141f2d4baaf234b35290506,low_MoS2,2.0,1.0,3.0,1.0820000000000007,32
6141f2dbee0a3fd43fb47d9b,low_MoS2,1.0,2.0,3.0,0.4044999999999987,32
6141f2de3ac25c70a5c6ca09,low_MoS2,3.0,0.0,3.0,0.3634999999999948,32
6141f2e831cf3ef3d4a9f162,low_MoS2,2.0,1.0,3.0,0.4148999999999958,32
6141f2eb4e27a1844a5f045a,low_MoS2,1.0,2.0,3.0,1.1448000000000036,32
6141f2fbbaaf234b35290508,low_MoS2,2.0,1.0,3.0,1.1047000000000011,32
6141f30431cf3ef3d4a9f164,low_MoS2,2.0,1.0,3.0,0.4116999999999962,32
6141f3064e27a1844a5f045c,low_MoS2,1.0,2.0,3.0,1.1469999999999985,32
6141f309ee0a3fd43fb47d9d,low_MoS2,1.0,2.0,3.0,0.4022000000000005,32
6141f3203ac25c70a5c6ca0b,low_MoS2,3.0,0.0,3.0,0.3875000000000028,32
6141f323ee0a3fd43fb47d9f,low_MoS2,1.0,2.0,3.0,0.4046999999999983,32
6141f32731cf3ef3d4a9f166,low_MoS2,2.0,1.0,3.0,0.4157999999999973,32
6141f327baaf234b3529050a,low_MoS2,2.0,1.0,3.0,1.1039999999999992,32
6141f3299cbada84a8676b7f,low_MoS2,0.0,3.0,3.0,1.8093000000000004,32
6141f33b4e27a1844a5f045e,low_MoS2,1.0,2.0,3.0,1.1777000000000015,32
6141f345baaf234b3529050c,low_MoS2,2.0,1.0,3.0,0.653100000000002,32
6141f35e4e27a1844a5f0460,low_MoS2,1.0,2.0,3.0,1.1494,32
6141f3649cbada84a8676b81,low_MoS2,0.0,3.0,3.0,1.808300000000003,32
6141f3663ac25c70a5c6ca0d,low_MoS2,3.0,0.0,3.0,0.3849000000000018,32
6141f36731cf3ef3d4a9f168,low_MoS2,2.0,1.0,3.0,0.3528999999999982,32
6141f377baaf234b3529050e,low_MoS2,2.0,1.0,3.0,1.0881000000000045,32
6141f38431cf3ef3d4a9f16a,low_MoS2,2.0,1.0,3.0,0.3330000000000055,32
6141f3849cbada84a8676b83,low_MoS2,0.0,3.0,3.0,1.8070000000000024,32
6141f394ee0a3fd43fb47da1,low_MoS2,1.0,2.0,3.0,0.2545999999999964,32
6141f394baaf234b35290510,low_MoS2,2.0,1.0,3.0,0.6481999999999957,32
6141f39c9cbada84a8676b85,low_MoS2,0.0,3.0,3.0,1.8081999999999996,32
6141f3a14e27a1844a5f0462,low_MoS2,1.0,2.0,3.0,1.1389999999999958,32
6141f3aeee0a3fd43fb47da3,low_MoS2,1.0,2.0,3.0,0.3780999999999963,32
6141f3ae3ac25c70a5c6ca0f,low_MoS2,3.0,0.0,3.0,0.4245999999999981,32
6141f3b131cf3ef3d4a9f16c,low_MoS2,2.0,1.0,3.0,0.3759000000000014,32
6141f3b2baaf234b35290512,low_MoS2,2.0,1.0,3.0,1.1094000000000008,32
6141f3b39cbada84a8676b87,low_MoS2,0.0,3.0,3.0,1.8089999999999973,32
6141f3bd4e27a1844a5f0464,low_MoS2,1.0,2.0,3.0,1.1426000000000016,32
6141f3cfbaaf234b35290514,low_MoS2,2.0,1.0,3.0,1.0904999999999987,32
6141f3d84e27a1844a5f0466,low_MoS2,1.0,2.0,3.0,1.1377999999999986,32
6141f3dc9cbada84a8676b89,low_MoS2,0.0,3.0,3.0,1.807700000000004,32
6141f3deee0a3fd43fb47da5,low_MoS2,1.0,2.0,3.0,0.4035999999999973,32
6141f3e631cf3ef3d4a9f16e,low_MoS2,2.0,1.0,3.0,0.3805000000000049,32
6141f3edbaaf234b35290516,low_MoS2,2.0,1.0,3.0,1.1086000000000027,32
6141f3f34e27a1844a5f0468,low_MoS2,1.0,2.0,3.0,1.1478000000000037,32
6141f3f63ac25c70a5c6ca11,low_MoS2,3.0,0.0,3.0,0.3053999999999988,32
6141f40331cf3ef3d4a9f170,low_MoS2,2.0,1.0,3.0,0.4072999999999993,32
6141f4069cbada84a8676b8b,low_MoS2,0.0,3.0,3.0,1.8091000000000008,32
6141f41a4e27a1844a5f046a,low_MoS2,1.0,2.0,3.0,1.1406999999999954,32
6141f42031cf3ef3d4a9f172,low_MoS2,2.0,1.0,3.0,0.3708000000000027,32
6141f4319cbada84a8676b8d,low_MoS2,0.0,3.0,3.0,1.8061000000000007,32
6141f4354e27a1844a5f046c,low_MoS2,1.0,2.0,3.0,1.1477000000000004,32
6141f4383ac25c70a5c6ca13,low_MoS2,3.0,0.0,3.0,0.4209000000000031,32
6141f43dee0a3fd43fb47da7,low_MoS2,1.0,2.0,3.0,0.3763000000000005,32
6141f43d31cf3ef3d4a9f174,low_MoS2,2.0,1.0,3.0,0.3604999999999947,32
6141f4504e27a1844a5f046e,low_MoS2,1.0,2.0,3.0,1.1455000000000055,32
6141f458ee0a3fd43fb47da9,low_MoS2,1.0,2.0,3.0,0.3998000000000061,32
6141f45c9cbada84a8676b8f,low_MoS2,0.0,3.0,3.0,1.809799999999996,32
6141f46b31cf3ef3d4a9f176,low_MoS2,2.0,1.0,3.0,0.4142999999999972,32
6141f471baaf234b35290518,low_MoS2,2.0,1.0,3.0,1.1007999999999996,32
6141f477ee0a3fd43fb47dab,low_MoS2,1.0,2.0,3.0,0.3678000000000025,32
6141f47a4e27a1844a5f0470,low_MoS2,1.0,2.0,3.0,1.1413999999999973,32
6141f47b3ac25c70a5c6ca15,low_MoS2,3.0,0.0,3.0,0.3622999999999976,32
6141f4964e27a1844a5f0472,low_MoS2,1.0,2.0,3.0,1.1433999999999995,32
6141f49bee0a3fd43fb47dad,low_MoS2,1.0,2.0,3.0,0.4024000000000001,32
6141f4a131cf3ef3d4a9f178,low_MoS2,2.0,1.0,3.0,0.4102999999999994,32
6141f4b54e27a1844a5f0474,low_MoS2,1.0,2.0,3.0,1.142399999999995,32
6141f4be31cf3ef3d4a9f17a,low_MoS2,2.0,1.0,3.0,0.2993999999999985,32
6141f4c33ac25c70a5c6ca17,low_MoS2,3.0,0.0,3.0,0.3047000000000039,32
6141f4d2ee0a3fd43fb47daf,low_MoS2,1.0,2.0,3.0,0.4039000000000001,32
6141f4da4e27a1844a5f0476,low_MoS2,1.0,2.0,3.0,1.1383999999999972,32
6141f4f29cbada84a8676b91,low_MoS2,0.0,3.0,3.0,1.808799999999998,32
6141f4f64e27a1844a5f0478,low_MoS2,1.0,2.0,3.0,1.1455000000000055,32
6141f50731cf3ef3d4a9f17c,low_MoS2,2.0,1.0,3.0,0.3789999999999978,32
6141f52331cf3ef3d4a9f17e,low_MoS2,2.0,1.0,3.0,0.4138000000000019,32
6141f52abaaf234b3529051a,low_MoS2,2.0,1.0,3.0,0.6527999999999992,32
6141f5329cbada84a8676b93,low_MoS2,0.0,3.0,3.0,1.8084999999999951,32
6141f53d4e27a1844a5f047a,low_MoS2,1.0,2.0,3.0,1.1489999999999938,32
6141f54031cf3ef3d4a9f180,low_MoS2,2.0,1.0,3.0,0.4143000000000043,32
6141f547ee0a3fd43fb47db1,low_MoS2,1.0,2.0,3.0,0.4074999999999988,32
6141f54a3ac25c70a5c6ca19,low_MoS2,3.0,0.0,3.0,0.1532999999999944,32
6141f55a4e27a1844a5f047c,low_MoS2,1.0,2.0,3.0,1.1380000000000052,32
6141f55d31cf3ef3d4a9f182,low_MoS2,2.0,1.0,3.0,0.3697000000000017,32
6141f561ee0a3fd43fb47db3,low_MoS2,1.0,2.0,3.0,0.3996999999999957,32
6141f561baaf234b3529051c,low_MoS2,2.0,1.0,3.0,1.0837999999999963,32
6141f5774e27a1844a5f047e,low_MoS2,1.0,2.0,3.0,1.1479,32
6141f57b31cf3ef3d4a9f184,low_MoS2,2.0,1.0,3.0,0.394200000000005,32
6141f57cee0a3fd43fb47db5,low_MoS2,1.0,2.0,3.0,0.4044999999999987,32
6141f580baaf234b3529051e,low_MoS2,2.0,1.0,3.0,0.962699999999998,32
6141f58c9cbada84a8676b95,low_MoS2,0.0,3.0,3.0,1.8089000000000013,32
6141f5913ac25c70a5c6ca1b,low_MoS2,3.0,0.0,3.0,0.3388999999999953,32
6141f5944e27a1844a5f0480,low_MoS2,1.0,2.0,3.0,1.1477000000000004,32
6141f597ee0a3fd43fb47db7,low_MoS2,1.0,2.0,3.0,0.4040000000000034,32
6141f59931cf3ef3d4a9f186,low_MoS2,2.0,1.0,3.0,0.3840999999999965,32
6141f5a99cbada84a8676b97,low_MoS2,0.0,3.0,3.0,1.8093999999999968,32
6141f5bdbaaf234b35290520,low_MoS2,2.0,1.0,3.0,0.9431000000000012,32
6141f5c0ee0a3fd43fb47db9,low_MoS2,1.0,2.0,3.0,0.3984999999999985,32
6141f5c54e27a1844a5f0482,low_MoS2,1.0,2.0,3.0,1.1758000000000024,32
6141f5e34e27a1844a5f0484,low_MoS2,1.0,2.0,3.0,1.1480999999999997,32
6141f5ea31cf3ef3d4a9f188,low_MoS2,2.0,1.0,3.0,0.4187000000000012,32
6141f5f7baaf234b35290522,low_MoS2,2.0,1.0,3.0,1.0877999999999943,32
6141f6004e27a1844a5f0486,low_MoS2,1.0,2.0,3.0,1.1422999999999988,32
6141f604ee0a3fd43fb47dbb,low_MoS2,1.0,2.0,3.0,0.4005999999999972,32
6141f6053ac25c70a5c6ca1d,low_MoS2,3.0,0.0,3.0,0.4239000000000033,32
6141f615baaf234b35290524,low_MoS2,2.0,1.0,3.0,1.0381999999999962,32
6141f61d4e27a1844a5f0488,low_MoS2,1.0,2.0,3.0,1.1454999999999984,32
6141f62e31cf3ef3d4a9f18a,low_MoS2,2.0,1.0,3.0,0.3644000000000034,32
6141f63a4e27a1844a5f048a,low_MoS2,1.0,2.0,3.0,1.1465999999999994,32
6141f6439cbada84a8676b99,low_MoS2,0.0,3.0,3.0,1.8091000000000008,32
6141f64d31cf3ef3d4a9f18c,low_MoS2,2.0,1.0,3.0,0.3604000000000056,32
6141f652baaf234b35290526,low_MoS2,2.0,1.0,3.0,1.0386999999999986,32
6141f6584e27a1844a5f048c,low_MoS2,1.0,2.0,3.0,1.146799999999999,32
6141f66b31cf3ef3d4a9f18e,low_MoS2,2.0,1.0,3.0,0.3810999999999964,32
6141f67fee0a3fd43fb47dbd,low_MoS2,1.0,2.0,3.0,0.2621000000000038,32
6141f6824e27a1844a5f048e,low_MoS2,1.0,2.0,3.0,1.1452999999999989,32
6141f6859cbada84a8676b9b,low_MoS2,0.0,3.0,3.0,1.8066999999999995,32
6141f6893ac25c70a5c6ca1f,low_MoS2,3.0,0.0,3.0,0.1473999999999975,32
6141f68cbaaf234b35290528,low_MoS2,2.0,1.0,3.0,1.0882999999999967,32
6141f69bee0a3fd43fb47dbf,low_MoS2,1.0,2.0,3.0,0.3563999999999936,32
6141f69f4e27a1844a5f0490,low_MoS2,1.0,2.0,3.0,1.1490999999999971,32
6141f6aabaaf234b3529052a,low_MoS2,2.0,1.0,3.0,1.1047999999999971,32
6141f6b89cbada84a8676b9d,low_MoS2,0.0,3.0,3.0,1.8093000000000004,32
6141f6b831cf3ef3d4a9f190,low_MoS2,2.0,1.0,3.0,0.3363999999999976,32
6141f6bb4e27a1844a5f0492,low_MoS2,1.0,2.0,3.0,1.1480999999999997,32
6141f6d39cbada84a8676b9f,low_MoS2,0.0,3.0,3.0,1.8074999999999972,32
6141f6d84e27a1844a5f0494,low_MoS2,1.0,2.0,3.0,1.1388999999999996,32
6141f6e031cf3ef3d4a9f192,low_MoS2,2.0,1.0,3.0,0.4159000000000006,32
6141f6f3ee0a3fd43fb47dc1,low_MoS2,1.0,2.0,3.0,0.3988000000000014,32
6141f6fe31cf3ef3d4a9f194,low_MoS2,2.0,1.0,3.0,0.3369,32
6141f705baaf234b3529052c,low_MoS2,2.0,1.0,3.0,1.104600000000005,32
6141f70eee0a3fd43fb47dc3,low_MoS2,1.0,2.0,3.0,0.3988999999999976,32
6141f7104e27a1844a5f0496,low_MoS2,1.0,2.0,3.0,1.1488999999999976,32
6141f7143ac25c70a5c6ca21,low_MoS2,3.0,0.0,3.0,0.4125999999999976,32
6141f7159cbada84a8676ba1,low_MoS2,0.0,3.0,3.0,1.8076000000000008,32
6141f72dbaaf234b3529052e,low_MoS2,2.0,1.0,3.0,1.1010999999999953,32
6141f732ee0a3fd43fb47dc5,low_MoS2,1.0,2.0,3.0,0.4048000000000016,32
6141f73b31cf3ef3d4a9f196,low_MoS2,2.0,1.0,3.0,0.155700000000003,32
6141f74eee0a3fd43fb47dc7,low_MoS2,1.0,2.0,3.0,0.396099999999997,32
6141f75c4e27a1844a5f0498,low_MoS2,1.0,2.0,3.0,1.1448000000000036,32
6141f7603ac25c70a5c6ca23,low_MoS2,3.0,0.0,3.0,0.0808999999999997,32
6141f77031cf3ef3d4a9f198,low_MoS2,2.0,1.0,3.0,0.4136000000000024,32
6141f77bbaaf234b35290530,low_MoS2,2.0,1.0,3.0,0.9600999999999972,32
6141f785ee0a3fd43fb47dc9,low_MoS2,1.0,2.0,3.0,0.4014000000000024,32
6141f78c4e27a1844a5f049a,low_MoS2,1.0,2.0,3.0,1.145300000000006,32
6141f7a131cf3ef3d4a9f19a,low_MoS2,2.0,1.0,3.0,0.3604000000000056,32
6141f7a49cbada84a8676ba3,low_MoS2,0.0,3.0,3.0,1.810299999999998,32
6141f7aa3ac25c70a5c6ca25,low_MoS2,3.0,0.0,3.0,0.1554000000000002,32
6141f7acee0a3fd43fb47dcb,low_MoS2,1.0,2.0,3.0,0.3990999999999971,32
6141f7b34e27a1844a5f049c,low_MoS2,1.0,2.0,3.0,1.1407999999999987,32
6141f7c8ee0a3fd43fb47dcd,low_MoS2,1.0,2.0,3.0,0.3485999999999976,32
6141f7cc31cf3ef3d4a9f19c,low_MoS2,2.0,1.0,3.0,0.1556999999999959,32
6141f7d04e27a1844a5f049e,low_MoS2,1.0,2.0,3.0,1.1465000000000032,32
6141f7e4ee0a3fd43fb47dcf,low_MoS2,1.0,2.0,3.0,0.4014999999999986,32
6141f7ea31cf3ef3d4a9f19e,low_MoS2,2.0,1.0,3.0,0.2999999999999971,32
6141f7eb9cbada84a8676ba5,low_MoS2,0.0,3.0,3.0,1.8095,32
6141f7ef4e27a1844a5f04a0,low_MoS2,1.0,2.0,3.0,1.145699999999998,32
6141f8089cbada84a8676ba7,low_MoS2,0.0,3.0,3.0,1.807299999999998,32
