_id,dataset_material,vacancy_sites,substitution_sites,defect_sites,to_strata,band_gap_value
GaSe_In3Ga67Se63S4_c98ccbfd-005b-4ee6-98a5-a80e05ab2398,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.8054000000000006
GaSe_In3Ga64Se66S3_7df1e830-5b5b-4ca3-b6a3-acd1d6b38004,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.7905499999999996
GaSe_In3Ga66Se64S5_99a09462-e9ca-42d9-ac13-69a712ecb90d,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.8081500000000013
GaSe_In4Ga66Se64S4_2e32f56f-5608-4197-aa41-f70f9d2aa5a3,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.8714999999999993
GaSe_In3Ga65Se65S4_2b3937ae-28f9-4994-8220-4f87a0c6b5e8,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.5801999999999996
GaSe_In5Ga65Se65S4_e8bc2d6b-9468-417c-afe0-412f8c3bd7f8,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.8199000000000005
GaSe_In1Ga66Se64S5_e4f0f7e5-519e-4c31-9d54-1f7ef11ae04c,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.6508000000000003
GaSe_In5Ga62Se68S3_8c1587f2-819f-4463-b2ee-642f0f7f28bc,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,1.376999999999999
GaSe_In4Ga65Se65S4_a5bea4cf-104d-434b-a90a-45840cb2d497,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.8464000000000009
GaSe_In5Ga63Se67S3_b1e10e77-faa1-4f3f-8230-cee01505e90c,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.19089999999999918
GaSe_In4Ga64Se66S2_78d2fbe4-32ad-4036-8a56-5ed7dab58fbe,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.5543499999999995
GaSe_In3Ga67Se63S4_150f71a0-e363-4391-a510-89e4bc385a9c,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.7543999999999986
GaSe_In2Ga67Se63S5_4a7d796f-7a0f-4825-8e8a-4087c11827a0,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.7421000000000006
GaSe_In4Ga66Se64S5_871c5470-9011-4354-b431-34263116f96b,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.9693000000000005
GaSe_In4Ga63Se67_44483baf-72cf-4d68-9e70-842818e918a2,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.5114000000000001
GaSe_In4Ga64Se66S3_b7a39136-0545-463f-9e3a-11a361368c55,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.9305000000000021
GaSe_In4Ga66Se64S3_ac8ad6b1-5e9a-4ad6-a316-4e65811aad1f,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.15109999999999957
GaSe_In1Ga68Se62S5_619bcaa6-3b95-476e-a84d-ee87580f8e33,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.622300000000001
GaSe_In5Ga62Se68S2_3b7f123a-abdb-4e24-a918-016429f88158,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.9989499999999989
GaSe_In3Ga67Se63S4_6dbd1f4d-9f61-4d9c-93ea-913b499727cd,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.9398
GaSe_In2Ga66Se64S5_a479fa45-d596-4834-b6b6-6e9a547497dd,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.8222999999999985
GaSe_In5Ga64Se66S2_485117fa-df67-40fc-8410-10f412519510,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6100999999999992
GaSe_In3Ga66Se64S3_b9a0a16e-e65c-4c87-ae2e-e454c393c61b,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.6076499999999996
GaSe_In2Ga67Se63S4_4addc86a-bd2a-4d60-ba97-b67a7513051d,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.7069499999999991
GaSe_In5Ga65Se65S2_e0f07a14-8de8-45d5-9262-b752468cf276,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,1.0545000000000009
GaSe_In5Ga65Se65S4_814532c1-6f12-4c79-a161-c2f8fa9e553d,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.2713000000000001
GaSe_In4Ga63Se67_45303e02-131f-452a-bc70-3c4d2b1bfb25,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.7418000000000013
GaSe_In4Ga63Se67S2_f8c5bba0-83ad-4b24-9556-5319d06c569b,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.4919499999999992
GaSe_In5Ga64Se66S3_092ace70-d430-4029-9e94-d7ab091dfc1b,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.777000000000001
GaSe_In1Ga68Se62S5_257acf0a-1a96-405c-b7b2-2cab607ac6ef,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.7057000000000002
GaSe_Ga68Se62S5_30af61ab-ddcf-4b58-ae36-813748a599bc,high_GaSe,9.0,5.0,14.0,GaSe_0.09722,0.9496000000000002
GaSe_In5Ga64Se66S1_b8739265-7959-4b99-86b9-787b8056384d,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.38370000000000104
GaSe_In5Ga62Se68S2_dc3fac3c-4027-4a54-92f8-f47afd8225e3,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.972649999999998
GaSe_In5Ga63Se67S3_25b20c0c-2a11-4118-9371-507f121a39fa,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.5609999999999999
GaSe_In1Ga66Se64S3_aed2c7ba-1c1d-4da3-9dd7-bb17b3132164,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.7073
GaSe_In5Ga62Se68S3_34307807-fce8-450d-9bc9-487e8342c842,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.6569500000000001
GaSe_In5Ga63Se67_12d7a303-c73c-4edd-94ad-caef7f6d72cd,high_GaSe,9.0,5.0,14.0,GaSe_0.09722,0.8833000000000002
GaSe_In2Ga67Se63S4_47a971aa-a132-49b4-8f5d-dbb579c4937b,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.5429999999999993
GaSe_In3Ga64Se66S1_2b8bb03f-fea1-47a8-aa01-4ad6fdf6f425,high_GaSe,10.0,4.0,14.0,GaSe_0.09722,0.8384000000000018
GaSe_In4Ga63Se67S3_f43e04c6-427d-450f-91c3-e8afc56675b4,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6723999999999997
GaSe_In5Ga62Se68S3_e59d4c4b-b9ac-4f1d-a542-e09e3e564295,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.883049999999999
GaSe_In5Ga64Se66S4_e5ba8fb4-2cc4-4309-828d-46e6ab8fbb6f,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.5319500000000019
GaSe_In2Ga66Se64S4_beea648a-343a-482c-b543-a1c08b2dd953,high_GaSe,8.0,6.0,14.0,GaSe_0.09722,0.23610000000000042
GaSe_In4Ga63Se67S4_0b02f762-1b0f-4f77-95b6-5935963710c9,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,1.2406499999999987
GaSe_In3Ga68Se62S5_19da766a-ad57-4af6-8ba6-6fb50bbe72d2,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.43535000000000146
GaSe_In5Ga65Se65S5_e5e79651-3e1d-4576-8631-c8ce3172123b,high_GaSe,4.0,10.0,14.0,GaSe_0.09722,0.6454999999999984
GaSe_In4Ga65Se65S3_4fc3d794-2f6d-4d02-af19-6301bffce445,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.33974999999999866
GaSe_In4Ga67Se63S4_54f34b3d-541a-4e42-9877-c4044e9f230e,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.6099999999999994
GaSe_In3Ga68Se62S5_29028498-f73e-46c4-8012-4b4827cbc3ee,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.526349999999999
GaSe_In2Ga66Se64S5_9207b950-07c9-414d-bba4-c01d56b82a73,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6757000000000009
GaSe_In3Ga67Se63S5_44f95f08-acbb-4922-aa05-9cdd2eb87109,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.6816000000000013
GaSe_In3Ga66Se64S4_d9ad537b-85f2-4477-bd54-18457006cba5,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.6196999999999999
GaSe_In5Ga65Se65S4_0049538e-4816-45d6-ae66-829eac3f39a4,high_GaSe,5.0,9.0,14.0,GaSe_0.09722,0.9032000000000018
GaSe_In4Ga66Se64S4_fc24fbad-d442-498c-84a3-7b408a8ef4d9,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,0.3246000000000002
GaSe_In2Ga66Se64S5_82a1f39e-b815-45d6-b274-7fb826c1e7dc,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.5241499999999988
GaSe_In3Ga67Se63S4_3abf72e8-7880-4018-809d-89b668844784,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.8178000000000019
GaSe_In5Ga62Se68S3_f46b25c0-668a-4b92-b953-d324ac4d4bde,high_GaSe,6.0,8.0,14.0,GaSe_0.09722,1.2417999999999978
GaSe_In4Ga64Se66S3_772d1db2-b1c3-43f6-a840-f25a92e608bb,high_GaSe,7.0,7.0,14.0,GaSe_0.09722,0.7149999999999999
GaSe_In3Ga64Se62S5_67f8690f-4a31-48b0-9acb-b7c49f2ce7b5,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.05679999999999907
GaSe_In5Ga62Se64S4_9b300f03-622a-425d-af66-64929a7dc4db,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6121000000000016
GaSe_In5Ga64Se62S5_9fc34c13-f770-47ed-a272-679403589732,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.8002000000000002
GaSe_In5Ga63Se63S4_47969c9b-d3d3-4b3a-81c7-fc08304f906b,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.23160000000000025
GaSe_In3Ga64Se62S5_9956981f-5fd4-4319-ba6e-598c59d8c9aa,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.8267500000000005
GaSe_In3Ga64Se62S5_90e8730a-398a-4440-9ecb-4f601fb1c78c,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7088000000000001
GaSe_In5Ga63Se63S4_f7e72bac-090a-4b5e-aed6-7877908bd540,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.5933499999999992
GaSe_In5Ga62Se64S5_f6560af1-1642-4ab3-9a54-42f80e91040b,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.5695000000000014
GaSe_In5Ga64Se62S5_28f373ec-aab1-4bfb-b0ea-f0e45641b715,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.5619499999999995
GaSe_In4Ga63Se63S4_e0859606-7507-490c-b7cc-1cc51e43180a,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.6919000000000004
GaSe_In5Ga62Se64S5_5c29447c-90be-4ff6-82fd-2e5a928cdbeb,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.5784500000000001
GaSe_In5Ga62Se64S5_513c52bb-a161-4e75-9170-d788a660e1f1,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6487499999999997
GaSe_In5Ga62Se64S3_5f076535-81d4-41dc-87d1-b40995255554,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.6951
GaSe_In5Ga62Se64S5_c068602f-119f-4201-9ec7-12c5704bc609,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.74085
GaSe_In4Ga64Se62S5_959c695a-6314-4230-b3d0-9ccc8eee045f,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.16980000000000217
GaSe_In5Ga62Se64S3_5521fc83-9b38-4d97-8e62-2b65f93b9c5e,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.36710000000000065
GaSe_In5Ga62Se64S4_122155f2-7696-4b64-8160-1d162e947996,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.684000000000001
GaSe_In4Ga64Se62S5_05bb7532-7094-4b75-9b4e-18061e495553,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.11430000000000007
GaSe_In5Ga62Se64S5_0ff383f5-b73f-4ba8-9c08-c3c83a05ed7b,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.8397000000000006
GaSe_In3Ga64Se62S5_8194d59b-fb75-43d4-8238-68da7e8a4a42,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7365500000000011
GaSe_In5Ga63Se63S5_2e092322-ae67-416b-aa8d-dee1b5a4c294,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6971000000000007
GaSe_In5Ga62Se64S4_b064bef1-6e5e-4961-8fa2-c3dc424fce5d,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6070999999999991
GaSe_In5Ga62Se64S5_81dc1763-51d0-415a-b345-54c885797848,high_GaSe,8.0,10.0,18.0,GaSe_0.125,1.2217000000000002
GaSe_In5Ga62Se64S3_3fea4698-cdc7-4af9-84f9-342ed2c46a81,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.22650000000000148
GaSe_In5Ga62Se64S4_6046ad2d-4ffd-4403-b2fb-ef7edaa2861c,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.7038499999999992
GaSe_In5Ga63Se63S5_8ee750d9-45dc-41dc-8117-b01f43dabe26,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.11349999999999838
GaSe_In5Ga63Se63S5_1294490c-d855-49b9-848e-488e04c9b520,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.583750000000002
GaSe_In5Ga62Se64S3_55550dfb-b7cd-411e-bde4-a82ca183f632,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.6783000000000001
GaSe_In5Ga63Se63S5_2fc0111b-8e26-4bb3-b6cb-e85eb89f05f3,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.31519999999999904
GaSe_In5Ga64Se62S5_58865283-23f9-4a99-b435-3261f7fae352,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.5927000000000007
GaSe_In4Ga63Se63S5_376154b8-9a34-4962-913d-56221c0b7a36,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6998999999999995
GaSe_In5Ga64Se62S5_c63f383d-f06f-4fa6-951b-fd2df7092bc2,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6603500000000011
GaSe_In4Ga64Se62S5_bda97a65-06a6-477d-bb48-7ffe9ae4f228,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.5698999999999987
GaSe_In4Ga64Se62S5_110f69ce-6792-484f-b6f5-3d09d25ad687,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.812850000000001
GaSe_In5Ga62Se64S3_09e2b5df-ec6d-4854-9fbf-0b409e9d2a4b,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7243999999999993
GaSe_In5Ga64Se62S5_a4336551-e461-49a0-93c0-a09b6b91c4b2,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.9518999999999984
GaSe_In5Ga62Se64S3_d575893b-8ed7-4646-8e32-3c6fc92751b7,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7244500000000009
GaSe_In5Ga62Se64S5_c6bcb831-e1d9-4a0d-a9f9-e89c0261f5fc,high_GaSe,8.0,10.0,18.0,GaSe_0.125,1.0046000000000017
GaSe_In5Ga63Se63S5_8c7e3e8c-2bd5-4cea-8995-44b5edb8f18a,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.8338999999999999
GaSe_In4Ga64Se62S5_e7cbb315-cf8b-41c5-87e0-aea460919bb4,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.7849000000000004
GaSe_In5Ga62Se64S3_fe735201-2318-48cd-9ca0-9075d442aade,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.40204999999999913
GaSe_In5Ga62Se64S4_a1e98275-94b6-4109-8a58-1ce5e33cf890,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.7092000000000009
GaSe_In5Ga62Se64S5_c1fdafa2-b38b-4aab-b46e-98e254e6d43d,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.4098000000000006
GaSe_In4Ga63Se63S5_21a5a5ad-2067-4f7d-ad40-11351d2eac83,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6144499999999997
GaSe_In5Ga64Se62S5_92e17e8f-04e9-45b6-b9b1-b767a0d3434a,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.40585000000000093
GaSe_In5Ga62Se64S3_76b42f6c-a7c3-4792-a5b7-4961e6bb2458,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.49980000000000047
GaSe_In5Ga62Se64S5_48380896-689c-4180-a189-2101acd2f945,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.9800999999999984
GaSe_In5Ga62Se64S3_ebb67000-553d-4aa2-a8ec-8f3adf3a754a,high_GaSe,10.0,8.0,18.0,GaSe_0.125,1.1023499999999995
GaSe_In3Ga64Se62S5_0112b05b-371f-4513-a1ae-83ba61f50a32,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.3003
GaSe_In5Ga64Se62S5_007eff16-1ca7-49db-bfe9-d45e6646b277,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.7384500000000003
GaSe_In3Ga64Se62S5_fe624c19-161a-40e4-91c0-55c62c367751,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7100999999999988
GaSe_In5Ga62Se64S5_9f1c1289-3c5d-49ef-8bcc-2673b1644a69,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.9091500000000003
GaSe_In5Ga62Se64S4_d3c2b483-da99-4ab7-8349-1e48f76d8373,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6577999999999999
GaSe_In5Ga62Se64S5_354b8c1c-b51d-49fd-a0fb-d4cc5c93c89b,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6218000000000004
GaSe_In5Ga62Se64S3_1757f5db-cde2-4553-b62e-ca903996b8a6,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7742500000000003
GaSe_In5Ga63Se63S5_93afceb2-d3ba-4997-8b3f-794b1b46c3dd,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.7603000000000009
GaSe_In4Ga63Se63S5_7b20d8d7-53f4-49fc-9e5b-0381e6f0c923,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.3902000000000019
GaSe_In5Ga62Se64S4_6f4f0032-7f02-458d-bb5a-72885b848f1b,high_GaSe,9.0,9.0,18.0,GaSe_0.125,1.0978499999999993
GaSe_In4Ga63Se63S5_a2d560c2-e5f3-4519-8f95-05da1f3aef62,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.7073999999999998
GaSe_In3Ga64Se62S5_fec3db0f-df7b-423f-81d3-385984253259,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.32099999999999795
GaSe_In5Ga62Se64S5_cdce5395-1283-4036-ae9e-0e6116658526,high_GaSe,8.0,10.0,18.0,GaSe_0.125,1.1637500000000003
GaSe_In5Ga63Se63S4_3aa2b0e3-f83d-4042-9044-4971c73afbec,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.21059999999999945
GaSe_In3Ga64Se62S5_31c2cc2e-65dc-4df1-8705-230d74b3e864,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.9951499999999989
GaSe_In5Ga62Se64S5_d5ab1488-dafa-4cf7-9375-1c8194a3c2fd,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6938000000000013
GaSe_In5Ga62Se64S3_ddf493fc-25a5-4ed2-8cf1-307b1787387d,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.5706999999999987
GaSe_In5Ga62Se64S4_c5b53409-3d77-4957-a27c-118270852d01,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.5821000000000005
GaSe_In5Ga62Se64S5_3e54727e-81ca-4e47-9b75-d6e5e32be609,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6953999999999994
GaSe_In5Ga62Se64S4_0eed7c2a-350a-4b8b-9d95-faee9bb5eac7,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6923499999999976
GaSe_In5Ga64Se62S5_77866b10-c8bf-4a01-b054-4793840fa22e,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6532000000000018
GaSe_In4Ga64Se62S5_077d8625-8cd1-4dc2-9168-a5ca5371923b,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.31670000000000087
GaSe_In5Ga62Se64S5_66400fce-7916-40e4-be14-e7e38f94662d,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.7824500000000008
GaSe_In3Ga64Se62S5_9ccad9db-c21f-486d-b587-a8cd74d41171,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.569049999999999
GaSe_In3Ga64Se62S5_2acad14e-bfe2-42f5-b3de-4afbafb71bb0,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.4038000000000004
GaSe_In5Ga62Se64S3_a4f241ac-5fd0-4a92-be2b-94f3dc183a70,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.20550000000000068
GaSe_In5Ga62Se64S4_59985fb3-75f3-49b2-9bbf-0876bac30079,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.8669499999999992
GaSe_In3Ga64Se62S5_b94d5e5b-ec87-4926-98ba-5033dd13a2fd,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.8629999999999995
GaSe_In5Ga62Se64S3_66617a53-3e1f-4280-9234-cd4eb822be9b,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.8408999999999978
GaSe_In5Ga64Se62S5_27f0be13-01c2-4709-9dfe-9ecd99822755,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.5466499999999996
GaSe_In5Ga62Se64S5_10f754e0-5d78-4b95-9efa-88fb2aaa8d74,high_GaSe,8.0,10.0,18.0,GaSe_0.125,1.2282500000000027
GaSe_In5Ga62Se64S3_9e44c20d-2b5b-4b27-ad37-be2bd6f6e36c,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.6946999999999992
GaSe_In3Ga64Se62S5_c62057c8-a9df-4fe6-af6c-4f383fc1cac2,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.383049999999999
GaSe_In5Ga63Se63S4_d3f1e38b-4803-4d67-81f1-c55d26ff7b0a,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.3254000000000019
GaSe_In4Ga63Se63S4_a2e9be3f-8600-4436-8ff6-c28e9ecb16df,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.5111500000000007
GaSe_In4Ga64Se62S5_965fc2a1-eb37-462b-b777-5defa3151ecb,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.8475999999999999
GaSe_In5Ga62Se64S5_5be1b569-c84e-4b55-b83d-8fa5dec95de4,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.7780999999999985
GaSe_In5Ga62Se64S4_cdf84170-808c-400a-afb8-4e474610efac,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.6662000000000017
GaSe_In5Ga62Se64S5_eac2a1a2-547f-4afd-9174-b5029f453057,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.9007500000000022
GaSe_In5Ga64Se62S5_a0934f1e-ade3-4261-8bff-3d978a13f2f9,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.7476500000000001
GaSe_In4Ga64Se62S5_b13333ce-2655-424e-9c99-65cb2e7d6022,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.569700000000001
GaSe_In5Ga64Se62S5_5bfd8ef1-b042-4e03-951b-6652d8e21b3b,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.646449999999998
GaSe_In5Ga63Se63S4_e8515e81-b26c-4dba-8352-d89c5c4ce8bd,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.7507000000000019
GaSe_In5Ga63Se63S5_7368b531-c505-455a-abb7-079e723b29fd,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.7532000000000014
GaSe_In5Ga62Se64S5_6b7162dd-d167-4624-ae0e-d1827cf87202,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.44790000000000063
GaSe_In5Ga62Se64S5_eeb5b123-ce17-4dfe-a360-da8ecec87e28,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.36829999999999785
GaSe_In3Ga64Se62S5_acd4bc3a-cd62-4efd-a492-88cea0b0ce81,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.9335499999999985
GaSe_In5Ga63Se63S5_754f13d2-045f-48eb-8605-e20c9cc3ee59,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.6845000000000017
GaSe_In5Ga62Se64S4_ee1f168a-b3a3-4b64-9eb7-d60e617242b6,high_GaSe,9.0,9.0,18.0,GaSe_0.125,0.8428500000000021
GaSe_In5Ga62Se64S3_8a7fb7ad-19e5-4eb4-a7d1-7cd958f2f6bf,high_GaSe,10.0,8.0,18.0,GaSe_0.125,0.7684999999999995
GaSe_In5Ga63Se63S5_8f5a672b-44dc-4bfa-aa52-4ce177f39b3b,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.8702499999999986
GaSe_In5Ga62Se64S5_824c2c75-9441-4bfe-9c19-62511568e1c5,high_GaSe,8.0,10.0,18.0,GaSe_0.125,0.5172500000000007
