_id,descriptor_id,energy,fermi_level,homo_lumo_gap,lumo,homo,E_1,formation_energy,formation_energy_per_site,energy_per_atom,normalized_homo,normalized_lumo,homo_lumo_gap_majority,homo_majority,lumo_majority,normalized_homo_majority,normalized_lumo_majority,homo_lumo_gap_minority,homo_minority,lumo_minority,normalized_homo_minority,normalized_lumo_minority,homo_lumo_gap_max,homo_max,lumo_max,normalized_homo_max,normalized_lumo_max,homo_lumo_gap_min,homo_min,lumo_min,normalized_homo_min,normalized_lumo_min,total_mag
WSe2_W62Se116S6_7dc8cdec-c23f-4f07-9922-41cd19247e43,47e98b72-f478-44ea-ae41-dac5e0cc3b21,-1320.22444227,-1.80177792,0.1113999999999999,-1.4551,-1.5665,-16.6375,21.556857730000047,1.5397755521428604,-7.175132838423913,0.5899999999999999,0.7013999999999996,0.1113999999999999,-1.5665,-1.4551,0.5899999999999999,0.7013999999999996,0.1113999999999999,-1.5665,-1.4551,0.5899999999999999,0.7013999999999996,0.1113999999999999,-1.5665,-1.4551,0.5899999999999999,0.7013999999999996,0.1113999999999999,-1.5665,-1.4551,0.5899999999999999,0.7013999999999996,0.0
WSe2_Mo1W61Se117S6_ce4ea311-cba3-4ffa-ac97-44209f038af4,b781829a-a6f2-4d34-ac0b-5f5f9bfb6760,-1321.69327871,-1.77917579,0.0723,-1.4977,-1.57,-63.0543,21.49962129000005,1.5356872350000035,-7.144287993027027,47.003299999999996,47.075599999999994,0.0723,-1.57,-1.4977,47.003299999999996,47.075599999999994,0.0723,-1.57,-1.4977,47.003299999999996,47.075599999999994,0.0723,-1.57,-1.4977,47.003299999999996,47.075599999999994,0.0723,-1.57,-1.4977,47.003299999999996,47.075599999999994,0.0
WSe2_Mo2W58Se120S5_263ee6bd-9478-41a7-b095-a20ac80a9f6b,aef9f2b8-14ac-4748-a56e-e750ad3b1751,-1296.65128117,-1.78990966,0.0695000000000001,-1.4477,-1.5172,-63.056,24.783018830000174,1.7702156307142982,-7.008925844162162,47.05779999999999,47.1273,0.0695000000000001,-1.5172,-1.4477,47.05779999999999,47.1273,0.0695000000000001,-1.5172,-1.4477,47.05779999999999,47.1273,0.0695000000000001,-1.5172,-1.4477,47.05779999999999,47.1273,0.0695000000000001,-1.5172,-1.4477,47.05779999999999,47.1273,0.0
WSe2_Mo3W57Se121S2_8696f917-2a37-459e-809c-e7d923401377,65a70da0-c3d2-44da-b797-7d9a68cc43e9,-1280.56534706,-1.80918204,0.0395999999999998,-1.5258,-1.5654,-63.0897,29.89955293999992,2.1356823528571374,-6.997624847322404,47.0433,47.0829,0.0395999999999998,-1.5654,-1.5258,47.0433,47.0829,0.0395999999999998,-1.5654,-1.5258,47.0433,47.0829,0.0395999999999998,-1.5654,-1.5258,47.0433,47.0829,0.0395999999999998,-1.5654,-1.5258,47.0433,47.0829,0.0
WSe2_Mo2W60Se118S4_8345ec81-aa58-4865-9332-e94cc7a78884,d7bc7f11-c653-4b36-a605-8cada6e557f7,-1314.99116083,-1.78139943,0.0671000000000001,-1.4422,-1.5093,-63.0248,21.359339170000112,1.5256670835714365,-7.146691091467391,47.034499999999994,47.1016,0.0671000000000001,-1.5093,-1.4422,47.034499999999994,47.1016,0.0671000000000001,-1.5093,-1.4422,47.034499999999994,47.1016,0.0671000000000001,-1.5093,-1.4422,47.034499999999994,47.1016,0.0671000000000001,-1.5093,-1.4422,47.034499999999994,47.1016,0.0
WSe2_Mo1W62Se116S5_7fe633f9-515d-48ff-a09d-57842d8ba404,0b1a916c-fed7-4292-8ef1-c03ab58e8bc6,-1327.28260453,-1.79171785,0.2915999999999998,-1.2734,-1.565,-63.0058,21.30489547000002,1.5217782478571442,-7.2134924159239135,46.9598,47.2514,0.2915999999999998,-1.565,-1.2734,46.9598,47.2514,0.2915999999999998,-1.565,-1.2734,46.9598,47.2514,0.2915999999999998,-1.565,-1.2734,46.9598,47.2514,0.2915999999999998,-1.565,-1.2734,46.9598,47.2514,0.0
WSe2_Mo3W59Se119S5_32b2c45f-b481-4758-a656-d1fc351fc421,0ee94c1a-58d8-4be3-9b49-8788cbec31b8,-1324.18600363,-1.74030598,0.1228,-1.3891,-1.5119,-63.1254,17.70309637000014,1.2645068835714386,-7.119279589408602,47.1325,47.2553,0.1228,-1.5119,-1.3891,47.1325,47.2553,0.1228,-1.5119,-1.3891,47.1325,47.2553,0.1228,-1.5119,-1.3891,47.1325,47.2553,0.1228,-1.5119,-1.3891,47.1325,47.2553,0.0
WSe2_Mo1W59Se119S4_2e16ff56-2995-4119-ba06-ac22b3a80544,acd3d4f5-4d3c-439d-b08d-19075e809bf5,-1286.37183868,-1.82620028,0.0262999999999999,-1.5478,-1.5741,-63.0285,29.523861319999924,2.1088472371428515,-7.029354309726776,46.9734,46.9997,0.0262999999999999,-1.5741,-1.5478,46.9734,46.9997,0.0262999999999999,-1.5741,-1.5478,46.9734,46.9997,0.0262999999999999,-1.5741,-1.5478,46.9734,46.9997,0.0262999999999999,-1.5741,-1.5478,46.9734,46.9997,0.0
WSe2_W61Se117S5_9b5190dd-7b7d-4b40-9e23-427fbb1d1fbe,8ff1f59a-d743-48d7-afce-e916c9cd3ae5,-1300.24357685,-1.87449896,0.0297,-1.5702,-1.5999,-16.6464,27.88912315000016,1.9920802250000114,-7.105156157650273,0.5655000000000001,0.5952000000000002,0.0297,-1.5999,-1.5702,0.5655000000000001,0.5952000000000002,0.0297,-1.5999,-1.5702,0.5655000000000001,0.5952000000000002,0.0297,-1.5999,-1.5702,0.5655000000000001,0.5952000000000002,0.0297,-1.5999,-1.5702,0.5655000000000001,0.5952000000000002,0.0
WSe2_Mo2W60Se118S6_0b23aea8-916a-41b1-9a19-c9859c4fc0b0,134a7e32-0e20-4e07-8e0f-8cdd7920ff23,-1326.29286274,-1.74125477,0.1224999999999998,-1.3844,-1.5069,-63.1372,18.311637259999998,1.3079740899999999,-7.130606788924731,47.1493,47.2718,0.1224999999999998,-1.5069,-1.3844,47.1493,47.2718,0.1224999999999998,-1.5069,-1.3844,47.1493,47.2718,0.1224999999999998,-1.5069,-1.3844,47.1493,47.2718,0.1224999999999998,-1.5069,-1.3844,47.1493,47.2718,0.0
WSe2_Mo4W56Se122S3_93c70af0-762b-449f-a859-f4de17cb262d,7a59ad93-9356-442c-8577-9bbc0313f21a,-1296.98566444,-1.77784107,0.1098999999999998,-1.4951,-1.605,-63.2011,19.017835560000094,1.3584168257142923,-7.010733321297297,47.1151,47.224999999999994,0.1098999999999998,-1.605,-1.4951,47.1151,47.224999999999994,0.1098999999999998,-1.605,-1.4951,47.1151,47.224999999999994,0.1098999999999998,-1.605,-1.4951,47.1151,47.224999999999994,0.1098999999999998,-1.605,-1.4951,47.1151,47.224999999999994,0.0
WSe2_Mo2W61Se117S5_1b1b3708-5643-427a-9c18-6610d79f2432,0799b40f-e58e-43dd-9f9b-6a730c027863,-1333.48571655,-1.76338215,0.2195,-1.2961,-1.5156,-62.9797,16.513383449999992,1.1795273892857137,-7.208030900270271,46.9831,47.2026,0.2195,-1.5156,-1.2961,46.9831,47.2026,0.2195,-1.5156,-1.2961,46.9831,47.2026,0.2195,-1.5156,-1.2961,46.9831,47.2026,0.2195,-1.5156,-1.2961,46.9831,47.2026,0.0
WSe2_Mo3W58Se120S5_1ab4bc84-6cd9-425d-95e4-3f256466da4c,ed3e8600-9be5-44a8-aa5f-effaec18a629,-1314.09967321,-1.70659549,0.0962,-1.4094,-1.5056,-62.9843,18.267826790000072,1.304844770714291,-7.065052006505376,46.997699999999995,47.0939,0.0962,-1.5056,-1.4094,46.997699999999995,47.0939,0.0962,-1.5056,-1.4094,46.997699999999995,47.0939,0.0962,-1.5056,-1.4094,46.997699999999995,47.0939,0.0962,-1.5056,-1.4094,46.997699999999995,47.0939,0.0
WSe2_Mo3W58Se120S5_2b7ebd04-40d6-4173-8cd5-3436b3c356e8,ed3e8600-9be5-44a8-aa5f-effaec18a629,-1312.79351249,-1.74063017,0.0698999999999998,-1.4189,-1.4888,-63.0544,19.57398751000005,1.3981419650000038,-7.058029637043011,47.0846,47.1545,0.0698999999999998,-1.4888,-1.4189,47.0846,47.1545,0.0698999999999998,-1.4888,-1.4189,47.0846,47.1545,0.0698999999999998,-1.4888,-1.4189,47.0846,47.1545,0.0698999999999998,-1.4888,-1.4189,47.0846,47.1545,0.0
WSe2_Mo2W60Se118S5_48390107-b0df-4525-8a07-823ca659064d,a3848bdb-0c6c-48c5-99e1-27fef593f567,-1319.76530543,-1.73803691,0.1872,-1.3128,-1.5,-63.0181,20.712194570000065,1.4794424692857189,-7.133866515837838,47.037099999999995,47.22429999999999,0.1872,-1.5,-1.3128,47.037099999999995,47.22429999999999,0.1872,-1.5,-1.3128,47.037099999999995,47.22429999999999,0.1872,-1.5,-1.3128,47.037099999999995,47.22429999999999,0.1872,-1.5,-1.3128,47.037099999999995,47.22429999999999,0.0
WSe2_Mo1W60Se118S3_7ef78b01-d540-4f01-b2c5-46eb3d5b0faa,f44d4adf-1ea0-406a-b74a-dbba626ce756,-1294.73243579,-1.80549855,0.1531,-1.5221,-1.6752,-63.0348,26.55786421000016,1.8969903007142972,-7.113914482362637,46.8786,47.031699999999994,0.1531,-1.6752,-1.5221,46.8786,47.031699999999994,0.1531,-1.6752,-1.5221,46.8786,47.031699999999994,0.1531,-1.6752,-1.5221,46.8786,47.031699999999994,0.1531,-1.6752,-1.5221,46.8786,47.031699999999994,0.0
WSe2_Mo1W61Se117S7_ae51fb37-7f7e-4a46-82aa-7f23a88e26e6,328dfe5d-f549-4425-b8b4-1befc9f49162,-1329.34565087,-1.79861374,0.1378000000000001,-1.4399,-1.5777,-63.0238,17.974249129999862,1.283874937857133,-7.147019628333334,46.9651,47.1029,0.1378000000000001,-1.5777,-1.4399,46.9651,47.1029,0.1378000000000001,-1.5777,-1.4399,46.9651,47.1029,0.1378000000000001,-1.5777,-1.4399,46.9651,47.1029,0.1378000000000001,-1.5777,-1.4399,46.9651,47.1029,0.0
WSe2_Mo1W59Se119S2_39497ad9-a74e-4db3-94d5-61897a827e27,2a941c0f-1594-44dd-b0ee-6fdfc5a9eab2,-1279.75555879,-1.81745367,0.1406,-1.5148,-1.6554,-63.0546,27.886141210000005,1.9918672292857147,-7.070472700497237,46.9182,47.0588,0.1406,-1.6554,-1.5148,46.9182,47.0588,0.1406,-1.6554,-1.5148,46.9182,47.0588,0.1406,-1.6554,-1.5148,46.9182,47.0588,0.1406,-1.6554,-1.5148,46.9182,47.0588,0.0
WSe2_Mo3W58Se120S4_e10b8dbe-5379-4ebc-93ee-4c9dfc73e560,305f137a-0c26-4eb7-a2ca-53f12fc8288e,-1307.98184677,-1.75727686,0.1021,-1.4163,-1.5184,-63.0538,20.258653230000164,1.447046659285726,-7.070172144702703,47.0544,47.1565,0.1021,-1.5184,-1.4163,47.0544,47.1565,0.1021,-1.5184,-1.4163,47.0544,47.1565,0.1021,-1.5184,-1.4163,47.0544,47.1565,0.1021,-1.5184,-1.4163,47.0544,47.1565,0.0
WSe2_Mo4W56Se122S1_505fcbe0-230e-46b7-bbcb-b781f1ec77c7,f6abde01-05ba-4133-bfd0-728dbfcd10d0,-1278.29521963,-1.79033943,0.0811000000000001,-1.4483,-1.5294,-63.1142,29.45428036999988,2.1038771692857057,-6.985219779398907,47.10379999999999,47.18489999999999,0.0811000000000001,-1.5294,-1.4483,47.10379999999999,47.18489999999999,0.0811000000000001,-1.5294,-1.4483,47.10379999999999,47.18489999999999,0.0811000000000001,-1.5294,-1.4483,47.10379999999999,47.18489999999999,0.0811000000000001,-1.5294,-1.4483,47.10379999999999,47.18489999999999,0.0
WSe2_W62Se116S6_d347bc93-6b33-4173-9081-4616b63e4caf,47e98b72-f478-44ea-ae41-dac5e0cc3b21,-1321.07589595,-1.64862724,0.0466999999999999,-1.3453,-1.392,-16.7948,20.705404050000197,1.4789574321428713,-7.179760304076086,0.9217999999999993,0.9684999999999988,0.0466999999999999,-1.392,-1.3453,0.9217999999999993,0.9684999999999988,0.0466999999999999,-1.392,-1.3453,0.9217999999999993,0.9684999999999988,0.0466999999999999,-1.392,-1.3453,0.9217999999999993,0.9684999999999988,0.0466999999999999,-1.392,-1.3453,0.9217999999999993,0.9684999999999988,0.0
WSe2_Mo2W59Se119S4_4cd3c92d-e523-4439-9765-d3bca4e0cdbb,87b05ebc-a757-49fb-8728-17702f7ddf16,-1306.00971327,-1.67469847,0.0807999999999999,-1.3911,-1.4719,-62.9717,20.819186729999956,1.4870847664285682,-7.097878876467392,47.0188,47.099599999999995,0.0807999999999999,-1.4719,-1.3911,47.0188,47.099599999999995,0.0807999999999999,-1.4719,-1.3911,47.0188,47.099599999999995,0.0807999999999999,-1.4719,-1.3911,47.0188,47.099599999999995,0.0807999999999999,-1.4719,-1.3911,47.0188,47.099599999999995,0.0
WSe2_Mo4W59Se119S5_2e1097ef-edfd-47c1-a27b-f028a0178597,1e46fdac-5f48-44d8-98c0-7ae0eb6ce4c6,-1340.62086997,-1.70996058,0.1218000000000001,-1.3834,-1.5052,-62.9682,12.201430029999983,0.8715307164285703,-7.169095561336898,46.982,47.1038,0.1218000000000001,-1.5052,-1.3834,46.982,47.1038,0.1218000000000001,-1.5052,-1.3834,46.982,47.1038,0.1218000000000001,-1.5052,-1.3834,46.982,47.1038,0.1218000000000001,-1.5052,-1.3834,46.982,47.1038,0.0
WSe2_Mo1W63Se115S6_1699189e-e42a-4ec9-af4a-2129dc274d68,8be3ba24-104a-4d8d-ad0b-51c8f45d7ba3,-1345.31747483,-1.76221733,0.7796000000000001,-1.3732,-2.1528,-62.9766,16.91862517000004,1.2084732264285745,-7.2719863504324325,46.3428,47.1224,0.7796000000000001,-2.1528,-1.3732,46.3428,47.1224,0.7796000000000001,-2.1528,-1.3732,46.3428,47.1224,0.7796000000000001,-2.1528,-1.3732,46.3428,47.1224,0.7796000000000001,-2.1528,-1.3732,46.3428,47.1224,0.0
WSe2_Mo1W62Se116S8_f57b6701-5cf4-48d5-abca-ec79630c2dd2,a0ac9388-6a45-4463-a810-5debd2ba1273,-1348.24397778,-1.73388914,0.1384999999999998,-1.3479,-1.4864,-62.8786,12.724522219999926,0.908894444285709,-7.209860843743316,46.911199999999994,47.049699999999994,0.1384999999999998,-1.4864,-1.3479,46.911199999999994,47.049699999999994,0.1384999999999998,-1.4864,-1.3479,46.911199999999994,47.049699999999994,0.1384999999999998,-1.4864,-1.3479,46.911199999999994,47.049699999999994,0.1384999999999998,-1.4864,-1.3479,46.911199999999994,47.049699999999994,0.0
WSe2_Mo1W61Se117S5_abd342af-a8a0-421c-ac51-0b8732a9a701,505b5e96-d0a0-4745-b21a-18c25696ebc1,-1314.89936871,-1.80906873,0.0588999999999999,-1.4892,-1.5481,-63.049,24.166531289999966,1.726180806428569,-7.146192221250001,47.0199,47.0788,0.0588999999999999,-1.5481,-1.4892,47.0199,47.0788,0.0588999999999999,-1.5481,-1.4892,47.0199,47.0788,0.0588999999999999,-1.5481,-1.4892,47.0199,47.0788,0.0588999999999999,-1.5481,-1.4892,47.0199,47.0788,0.0
WSe2_Mo1W59Se119S5_ccf826e2-edc0-43ac-a9d4-c6bfb39506ca,a146b880-cd75-4161-b41c-4fc41b9b454e,-1296.56037607,-1.81275931,0.1278999999999999,-1.4796,-1.6075,-63.0239,23.46232392999991,1.6758802807142794,-7.046523782989131,46.935399999999994,47.0633,0.1278999999999999,-1.6075,-1.4796,46.935399999999994,47.0633,0.1278999999999999,-1.6075,-1.4796,46.935399999999994,47.0633,0.1278999999999999,-1.6075,-1.4796,46.935399999999994,47.0633,0.1278999999999999,-1.6075,-1.4796,46.935399999999994,47.0633,0.0
WSe2_Mo3W60Se118S2_94764965-b4c2-4ab3-bf17-eeb936241fdc,dcf16bf9-0027-448f-8cee-64b8bbbbe241,-1316.43128673,-1.71193322,0.2222000000000001,-1.2306,-1.4528,-63.0357,22.598413270000037,1.614172376428574,-7.193613588688525,47.10189999999999,47.324099999999994,0.2222000000000001,-1.4528,-1.2306,47.10189999999999,47.324099999999994,0.2222000000000001,-1.4528,-1.2306,47.10189999999999,47.324099999999994,0.2222000000000001,-1.4528,-1.2306,47.10189999999999,47.324099999999994,0.2222000000000001,-1.4528,-1.2306,47.10189999999999,47.324099999999994,0.0
WSe2_Mo3W57Se121S3_29d6b97a-1fdd-4719-b3e0-e4c60dcc1923,2d42a321-c620-49f9-9967-c8d09cd168f3,-1289.26915937,-1.78963905,0.0782,-1.4754,-1.5536,-63.0207,25.322740630000226,1.808767187857159,-7.006897605271739,46.98609999999999,47.064299999999996,0.0782,-1.5536,-1.4754,46.98609999999999,47.064299999999996,0.0782,-1.5536,-1.4754,46.98609999999999,47.064299999999996,0.0782,-1.5536,-1.4754,46.98609999999999,47.064299999999996,0.0782,-1.5536,-1.4754,46.98609999999999,47.064299999999996,0.0
WSe2_Mo4W56Se122S2_b332ef73-8d89-4017-a9c0-0f98694e7b84,2b1e1234-6e6c-43c7-8c23-16f954feaf1d,-1287.70582352,-1.842524,0.0591000000000001,-1.539,-1.5981,-63.1296,24.17067648000011,1.7264768914285793,-6.998401214782609,47.0505,47.1096,0.0591000000000001,-1.5981,-1.539,47.0505,47.1096,0.0591000000000001,-1.5981,-1.539,47.0505,47.1096,0.0591000000000001,-1.5981,-1.539,47.0505,47.1096,0.0591000000000001,-1.5981,-1.539,47.0505,47.1096,0.0
WSe2_Mo3W58Se120S6_ee67d09a-3d74-4b4b-8df8-cf37fad83298,e247aaf4-25c8-436f-bcdf-e620bceb8529,-1323.12564617,-1.73439042,0.0557,-1.4133,-1.469,-63.145,13.368853830000035,0.9549181307142882,-7.075538214812834,47.195,47.2507,0.0557,-1.469,-1.4133,47.195,47.2507,0.0557,-1.469,-1.4133,47.195,47.2507,0.0557,-1.469,-1.4133,47.195,47.2507,0.0557,-1.469,-1.4133,47.195,47.2507,0.0
WSe2_Mo3W58Se120S6_9f0f80e5-f15a-430d-8a71-29a98ca03399,e247aaf4-25c8-436f-bcdf-e620bceb8529,-1321.67408959,-1.70899105,0.1295999999999999,-1.3327,-1.4623,-62.9829,14.820410410000022,1.0586007435714302,-7.067775880160427,47.0396,47.1692,0.1295999999999999,-1.4623,-1.3327,47.0396,47.1692,0.1295999999999999,-1.4623,-1.3327,47.0396,47.1692,0.1295999999999999,-1.4623,-1.3327,47.0396,47.1692,0.1295999999999999,-1.4623,-1.3327,47.0396,47.1692,0.0
WSe2_Mo2W58Se120S5_ed2921b7-d9e2-46f5-b110-2ac9027e4618,aef9f2b8-14ac-4748-a56e-e750ad3b1751,-1299.77715088,-1.79174366,0.0809999999999999,-1.471,-1.552,-63.1195,21.657149120000213,1.5469392228571581,-7.025822437189189,47.0865,47.1675,0.0809999999999999,-1.552,-1.471,47.0865,47.1675,0.0809999999999999,-1.552,-1.471,47.0865,47.1675,0.0809999999999999,-1.552,-1.471,47.0865,47.1675,0.0809999999999999,-1.552,-1.471,47.0865,47.1675,0.0
WSe2_Mo1W60Se118S7_b9b0e1de-e559-4fca-b629-0039f902bba4,c75ec799-1ca7-4afd-a2be-95efce0344fc,-1317.79330717,-1.77986176,0.1043999999999998,-1.447,-1.5514,-63.0538,20.00499283000022,1.4289280592857299,-7.08491025360215,47.0214,47.1258,0.1043999999999998,-1.5514,-1.447,47.0214,47.1258,0.1043999999999998,-1.5514,-1.447,47.0214,47.1258,0.1043999999999998,-1.5514,-1.447,47.0214,47.1258,0.1043999999999998,-1.5514,-1.447,47.0214,47.1258,0.0
WSe2_W61Se117S3_59972101-5af9-456f-bfe5-c3a3da649192,42ab62ea-6b74-44ef-8a21-7e084cdf71b0,-1290.85513356,-1.97158405,0.2858,-1.663,-1.9488,-16.6584,29.023566439999968,2.073111888571426,-7.13179631801105,0.22860000000000014,0.5144000000000002,0.2858,-1.9488,-1.663,0.22860000000000014,0.5144000000000002,0.2858,-1.9488,-1.663,0.22860000000000014,0.5144000000000002,0.2858,-1.9488,-1.663,0.22860000000000014,0.5144000000000002,0.2858,-1.9488,-1.663,0.22860000000000014,0.5144000000000002,0.0
WSe2_Mo2W60Se118S6_7b0a0886-a3c5-4e84-bf79-a2c1b5462b22,134a7e32-0e20-4e07-8e0f-8cdd7920ff23,-1331.04086894,-1.74500188,0.1143,-1.4374,-1.5517,-63.0014,13.563631060000034,0.9688307900000025,-7.156133703978496,46.9687,47.083,0.1143,-1.5517,-1.4374,46.9687,47.083,0.1143,-1.5517,-1.4374,46.9687,47.083,0.1143,-1.5517,-1.4374,46.9687,47.083,0.1143,-1.5517,-1.4374,46.9687,47.083,0.0
WSe2_Mo2W58Se120S3_a6c256c4-baad-42bb-a99c-5bc176e6b4cb,468ae980-596a-4982-ae6e-a877eac93291,-1285.35771522,-1.85476176,0.0461,-1.5472,-1.5933,-63.1756,27.822584779999943,1.9873274842857103,-7.02381265147541,47.1013,47.147400000000005,0.0461,-1.5933,-1.5472,47.1013,47.147400000000005,0.0461,-1.5933,-1.5472,47.1013,47.147400000000005,0.0461,-1.5933,-1.5472,47.1013,47.147400000000005,0.0461,-1.5933,-1.5472,47.1013,47.147400000000005,0.0
WSe2_W61Se117S6_127476f6-9b57-4895-826d-2ee2e91332e3,2ede8bdb-1739-4bc7-9605-3d646e62b124,-1308.82279818,-1.73010576,0.1325,-1.3979,-1.5304,-16.6713,23.436901820000003,1.6740644157142859,-7.113167381413044,0.6598999999999986,0.7923999999999989,0.1325,-1.5304,-1.3979,0.6598999999999986,0.7923999999999989,0.1325,-1.5304,-1.3979,0.6598999999999986,0.7923999999999989,0.1325,-1.5304,-1.3979,0.6598999999999986,0.7923999999999989,0.1325,-1.5304,-1.3979,0.6598999999999986,0.7923999999999989,0.0
WSe2_Mo2W60Se118S4_3702bc95-23e3-4d45-8504-93d64cc6ff0e,d7bc7f11-c653-4b36-a605-8cada6e557f7,-1312.56533428,-1.81133253,0.1725000000000001,-1.3691,-1.5416,-62.9358,23.785165720000123,1.6989404085714372,-7.133507251521738,46.913199999999996,47.085699999999996,0.1725000000000001,-1.5416,-1.3691,46.913199999999996,47.085699999999996,0.1725000000000001,-1.5416,-1.3691,46.913199999999996,47.085699999999996,0.1725000000000001,-1.5416,-1.3691,46.913199999999996,47.085699999999996,0.1725000000000001,-1.5416,-1.3691,46.913199999999996,47.085699999999996,0.0
WSe2_Mo4W56Se122S1_fb1d5c60-490d-4a26-bc57-cf34cc0a948d,f6abde01-05ba-4133-bfd0-728dbfcd10d0,-1279.17439031,-1.77915295,0.0259,-1.5023,-1.5282,-63.3231,28.575109689999863,2.041079263571419,-6.990023990765027,47.3139,47.3398,0.0259,-1.5282,-1.5023,47.3139,47.3398,0.0259,-1.5282,-1.5023,47.3139,47.3398,0.0259,-1.5282,-1.5023,47.3139,47.3398,0.0259,-1.5282,-1.5023,47.3139,47.3398,0.0
WSe2_Mo3W57Se121S4_4dba31d3-005e-40d3-ba4a-1c0b017e94c6,d646fd71-89ce-466f-835d-8d2551295347,-1296.68519742,-1.74697312,0.0404999999999999,-1.4446,-1.4851,-63.026,22.03370258000018,1.5738358985714416,-7.009109175243243,47.0599,47.1004,0.0404999999999999,-1.4851,-1.4446,47.0599,47.1004,0.0404999999999999,-1.4851,-1.4446,47.0599,47.1004,0.0404999999999999,-1.4851,-1.4446,47.0599,47.1004,0.0404999999999999,-1.4851,-1.4446,47.0599,47.1004,0.0
WSe2_Mo4W59Se119S5_49268c68-9cd3-4118-a6fb-b978375073b1,1e46fdac-5f48-44d8-98c0-7ae0eb6ce4c6,-1340.19974465,-1.71147894,0.26,-1.2539,-1.5139,-63.0502,12.622555350000084,0.9016110964285774,-7.166843554278075,47.055299999999995,47.31529999999999,0.26,-1.5139,-1.2539,47.055299999999995,47.31529999999999,0.26,-1.5139,-1.2539,47.055299999999995,47.31529999999999,0.26,-1.5139,-1.2539,47.055299999999995,47.31529999999999,0.26,-1.5139,-1.2539,47.055299999999995,47.31529999999999,0.0
WSe2_Mo3W60Se118S6_d7c16fb1-bf0a-4952-85e6-829c8f567c7e,cbea5778-58c8-40d8-a855-cdf0705f3e61,-1345.06559329,-1.74061739,0.4690000000000001,-1.0735,-1.5425,-62.9081,10.472106710000162,0.7480076221428688,-7.192864135240641,46.8846,47.35359999999999,0.4690000000000001,-1.5425,-1.0735,46.8846,47.35359999999999,0.4690000000000001,-1.5425,-1.0735,46.8846,47.35359999999999,0.4690000000000001,-1.5425,-1.0735,46.8846,47.35359999999999,0.4690000000000001,-1.5425,-1.0735,46.8846,47.35359999999999,0.0
WSe2_Mo3W60Se118S4_f233aa00-9d0d-4809-8693-242cfce5761f,2233a67c-3233-4bbd-8a5b-8d5bd9a9e4b0,-1330.67823573,-1.78269428,0.1286,-1.4181,-1.5467,-63.0455,16.605464269999857,1.1861045907142755,-7.192855328270271,47.017799999999994,47.14639999999999,0.1286,-1.5467,-1.4181,47.017799999999994,47.14639999999999,0.1286,-1.5467,-1.4181,47.017799999999994,47.14639999999999,0.1286,-1.5467,-1.4181,47.017799999999994,47.14639999999999,0.1286,-1.5467,-1.4181,47.017799999999994,47.14639999999999,0.0
WSe2_Mo3W59Se119S3_646f4075-bd01-40ce-919d-2cd0e10a32d2,22d0a11f-ca29-4ead-a4c2-929671ac2a62,-1311.28744273,-1.75631839,0.0730999999999999,-1.4762,-1.5493,-63.1088,22.3476572699999,1.5962612335714215,-7.12656218875,47.0785,47.1516,0.0730999999999999,-1.5493,-1.4762,47.0785,47.1516,0.0730999999999999,-1.5493,-1.4762,47.0785,47.1516,0.0730999999999999,-1.5493,-1.4762,47.0785,47.1516,0.0730999999999999,-1.5493,-1.4762,47.0785,47.1516,0.0
WSe2_Mo1W60Se118S3_f38c8c7a-b254-4d9e-a28f-70d22659e5dd,f44d4adf-1ea0-406a-b74a-dbba626ce756,-1294.07782027,-1.72237603,0.0481,-1.4271,-1.4752,-63.0455,27.21247973000004,1.9437485521428601,-7.11031769379121,47.089299999999994,47.13739999999999,0.0481,-1.4752,-1.4271,47.089299999999994,47.13739999999999,0.0481,-1.4752,-1.4271,47.089299999999994,47.13739999999999,0.0481,-1.4752,-1.4271,47.089299999999994,47.13739999999999,0.0481,-1.4752,-1.4271,47.089299999999994,47.13739999999999,0.0
WSe2_Mo2W59Se119S7_b2768b59-3444-4663-89d5-55f373267469,b076ef14-b60c-40af-a406-61b432cdbb6f,-1323.90697268,-1.73887384,0.0312999999999998,-1.441,-1.4723,-63.0774,15.30292731999998,1.0930662371428557,-7.079716431443851,47.1241,47.15539999999999,0.0312999999999998,-1.4723,-1.441,47.1241,47.15539999999999,0.0312999999999998,-1.4723,-1.441,47.1241,47.15539999999999,0.0312999999999998,-1.4723,-1.441,47.1241,47.15539999999999,0.0312999999999998,-1.4723,-1.441,47.1241,47.15539999999999,0.0
WSe2_Mo4W56Se117S7_ffcba080-b790-4bdb-a4c2-933caeb21a8a,461cc607-b355-475f-84c0-37b179a3aca7,-1288.84893415,-1.77703943,0.0505999999999999,-1.4932,-1.5438,-63.1899,26.217565850000028,1.3798718868421067,-7.0046137725543485,47.1651,47.2157,0.0505999999999999,-1.5438,-1.4932,47.1651,47.2157,0.0505999999999999,-1.5438,-1.4932,47.1651,47.2157,0.0505999999999999,-1.5438,-1.4932,47.1651,47.2157,0.0505999999999999,-1.5438,-1.4932,47.1651,47.2157,0.0
