_id,descriptor_id,energy,fermi_level,homo_lumo_gap,lumo,homo,E_1
WSe2_Mo1W60Se118S3_2be59940-8adc-4a46-99d0-828d54979c73,f44d4adf-1ea0-406a-b74a-dbba626ce756,-1297.58148819,-1.81676068,0.18510000000000004,-1.4038,-1.5889,-63.0661
WSe2_Mo2W60Se118S6_e23d5cf1-76bd-4305-91c6-9437ffdd751d,134a7e32-0e20-4e07-8e0f-8cdd7920ff23,-1329.48937937,-1.75286862,0.13179999999999992,-1.4429,-1.5747,-62.9821
WSe2_Mo2W61Se117S5_05f25b1d-4bb5-4dd1-ad7d-0069baeee0c2,0799b40f-e58e-43dd-9f9b-6a730c027863,-1330.96936768,-1.72701465,0.11309999999999998,-1.3611,-1.4742,-62.9836
WSe2_W62Se116S6_7dc8cdec-c23f-4f07-9922-41cd19247e43,47e98b72-f478-44ea-ae41-dac5e0cc3b21,-1320.22444227,-1.80177792,0.11139999999999994,-1.4551,-1.5665,-16.6375
WSe2_Mo1W61Se117S6_ce4ea311-cba3-4ffa-ac97-44209f038af4,b781829a-a6f2-4d34-ac0b-5f5f9bfb6760,-1321.69327871,-1.77917579,0.07230000000000003,-1.4977,-1.57,-63.0543
WSe2_Mo2W58Se120S5_263ee6bd-9478-41a7-b095-a20ac80a9f6b,aef9f2b8-14ac-4748-a56e-e750ad3b1751,-1296.65128117,-1.78990966,0.06950000000000012,-1.4477,-1.5172,-63.056
WSe2_Mo3W57Se121S2_8696f917-2a37-459e-809c-e7d923401377,65a70da0-c3d2-44da-b797-7d9a68cc43e9,-1280.56534706,-1.80918204,0.03959999999999986,-1.5258,-1.5654,-63.0897
WSe2_Mo2W60Se118S4_8345ec81-aa58-4865-9332-e94cc7a78884,d7bc7f11-c653-4b36-a605-8cada6e557f7,-1314.99116083,-1.78139943,0.06710000000000016,-1.4422,-1.5093,-63.0248
WSe2_Mo1W62Se116S5_7fe633f9-515d-48ff-a09d-57842d8ba404,0b1a916c-fed7-4292-8ef1-c03ab58e8bc6,-1327.28260453,-1.79171785,0.29159999999999986,-1.2734,-1.565,-63.0058
WSe2_Mo3W59Se119S5_32b2c45f-b481-4758-a656-d1fc351fc421,0ee94c1a-58d8-4be3-9b49-8788cbec31b8,-1324.18600363,-1.74030598,0.12280000000000002,-1.3891,-1.5119,-63.1254
WSe2_Mo1W59Se119S4_2e16ff56-2995-4119-ba06-ac22b3a80544,acd3d4f5-4d3c-439d-b08d-19075e809bf5,-1286.37183868,-1.82620028,0.02629999999999999,-1.5478,-1.5741,-63.0285
WSe2_W61Se117S5_9b5190dd-7b7d-4b40-9e23-427fbb1d1fbe,8ff1f59a-d743-48d7-afce-e916c9cd3ae5,-1300.24357685,-1.87449896,0.02970000000000006,-1.5702,-1.5999,-16.6464
WSe2_Mo2W60Se118S6_0b23aea8-916a-41b1-9a19-c9859c4fc0b0,134a7e32-0e20-4e07-8e0f-8cdd7920ff23,-1326.29286274,-1.74125477,0.12249999999999983,-1.3844,-1.5069,-63.1372
WSe2_Mo4W56Se122S3_93c70af0-762b-449f-a859-f4de17cb262d,7a59ad93-9356-442c-8577-9bbc0313f21a,-1296.98566444,-1.77784107,0.10989999999999989,-1.4951,-1.605,-63.2011
WSe2_Mo2W61Se117S5_1b1b3708-5643-427a-9c18-6610d79f2432,0799b40f-e58e-43dd-9f9b-6a730c027863,-1333.48571655,-1.76338215,0.21950000000000003,-1.2961,-1.5156,-62.9797
WSe2_Mo3W58Se120S5_1ab4bc84-6cd9-425d-95e4-3f256466da4c,ed3e8600-9be5-44a8-aa5f-effaec18a629,-1314.09967321,-1.70659549,0.09620000000000006,-1.4094,-1.5056,-62.9843
WSe2_Mo3W58Se120S5_2b7ebd04-40d6-4173-8cd5-3436b3c356e8,ed3e8600-9be5-44a8-aa5f-effaec18a629,-1312.79351249,-1.74063017,0.06989999999999985,-1.4189,-1.4888,-63.0544
WSe2_Mo2W60Se118S5_48390107-b0df-4525-8a07-823ca659064d,a3848bdb-0c6c-48c5-99e1-27fef593f567,-1319.76530543,-1.73803691,0.18720000000000003,-1.3128,-1.5,-63.0181
WSe2_Mo1W60Se118S3_7ef78b01-d540-4f01-b2c5-46eb3d5b0faa,f44d4adf-1ea0-406a-b74a-dbba626ce756,-1294.73243579,-1.80549855,0.1531,-1.5221,-1.6752,-63.0348
WSe2_Mo1W61Se117S7_ae51fb37-7f7e-4a46-82aa-7f23a88e26e6,328dfe5d-f549-4425-b8b4-1befc9f49162,-1329.34565087,-1.79861374,0.13780000000000014,-1.4399,-1.5777,-63.0238
WSe2_Mo1W59Se119S2_39497ad9-a74e-4db3-94d5-61897a827e27,2a941c0f-1594-44dd-b0ee-6fdfc5a9eab2,-1279.75555879,-1.81745367,0.14060000000000006,-1.5148,-1.6554,-63.0546
WSe2_Mo3W58Se120S4_e10b8dbe-5379-4ebc-93ee-4c9dfc73e560,305f137a-0c26-4eb7-a2ca-53f12fc8288e,-1307.98184677,-1.75727686,0.10210000000000008,-1.4163,-1.5184,-63.0538
WSe2_Mo4W56Se122S1_505fcbe0-230e-46b7-bbcb-b781f1ec77c7,f6abde01-05ba-4133-bfd0-728dbfcd10d0,-1278.29521963,-1.79033943,0.08110000000000017,-1.4483,-1.5294,-63.1142
WSe2_W62Se116S6_d347bc93-6b33-4173-9081-4616b63e4caf,47e98b72-f478-44ea-ae41-dac5e0cc3b21,-1321.07589595,-1.64862724,0.046699999999999964,-1.3453,-1.392,-16.7948
WSe2_Mo2W59Se119S4_4cd3c92d-e523-4439-9765-d3bca4e0cdbb,87b05ebc-a757-49fb-8728-17702f7ddf16,-1306.00971327,-1.67469847,0.08079999999999998,-1.3911,-1.4719,-62.9717
WSe2_Mo4W59Se119S5_2e1097ef-edfd-47c1-a27b-f028a0178597,1e46fdac-5f48-44d8-98c0-7ae0eb6ce4c6,-1340.62086997,-1.70996058,0.12180000000000013,-1.3834,-1.5052,-62.9682
WSe2_Mo1W63Se115S6_1699189e-e42a-4ec9-af4a-2129dc274d68,8be3ba24-104a-4d8d-ad0b-51c8f45d7ba3,-1345.31747483,-1.76221733,0.7796000000000001,-1.3732,-2.1528,-62.9766
WSe2_Mo1W62Se116S8_f57b6701-5cf4-48d5-abca-ec79630c2dd2,a0ac9388-6a45-4463-a810-5debd2ba1273,-1348.24397778,-1.73388914,0.13849999999999985,-1.3479,-1.4864,-62.8786
WSe2_Mo1W61Se117S5_abd342af-a8a0-421c-ac51-0b8732a9a701,505b5e96-d0a0-4745-b21a-18c25696ebc1,-1314.89936871,-1.80906873,0.05889999999999995,-1.4892,-1.5481,-63.049
WSe2_Mo1W59Se119S5_ccf826e2-edc0-43ac-a9d4-c6bfb39506ca,a146b880-cd75-4161-b41c-4fc41b9b454e,-1296.56037607,-1.81275931,0.1278999999999999,-1.4796,-1.6075,-63.0239
WSe2_Mo3W60Se118S2_94764965-b4c2-4ab3-bf17-eeb936241fdc,dcf16bf9-0027-448f-8cee-64b8bbbbe241,-1316.43128673,-1.71193322,0.22220000000000018,-1.2306,-1.4528,-63.0357
WSe2_Mo3W57Se121S3_29d6b97a-1fdd-4719-b3e0-e4c60dcc1923,2d42a321-c620-49f9-9967-c8d09cd168f3,-1289.26915937,-1.78963905,0.07820000000000005,-1.4754,-1.5536,-63.0207
WSe2_Mo4W56Se122S2_b332ef73-8d89-4017-a9c0-0f98694e7b84,2b1e1234-6e6c-43c7-8c23-16f954feaf1d,-1287.70582352,-1.842524,0.05910000000000015,-1.539,-1.5981,-63.1296
WSe2_Mo3W58Se120S6_ee67d09a-3d74-4b4b-8df8-cf37fad83298,e247aaf4-25c8-436f-bcdf-e620bceb8529,-1323.12564617,-1.73439042,0.05570000000000008,-1.4133,-1.469,-63.145
WSe2_Mo3W58Se120S6_9f0f80e5-f15a-430d-8a71-29a98ca03399,e247aaf4-25c8-436f-bcdf-e620bceb8529,-1321.67408959,-1.70899105,0.12959999999999994,-1.3327,-1.4623,-62.9829
WSe2_Mo2W58Se120S5_ed2921b7-d9e2-46f5-b110-2ac9027e4618,aef9f2b8-14ac-4748-a56e-e750ad3b1751,-1299.77715088,-1.79174366,0.08099999999999996,-1.471,-1.552,-63.1195
WSe2_Mo1W60Se118S7_b9b0e1de-e559-4fca-b629-0039f902bba4,c75ec799-1ca7-4afd-a2be-95efce0344fc,-1317.79330717,-1.77986176,0.10439999999999983,-1.447,-1.5514,-63.0538
WSe2_W61Se117S3_59972101-5af9-456f-bfe5-c3a3da649192,42ab62ea-6b74-44ef-8a21-7e084cdf71b0,-1290.85513356,-1.97158405,0.28580000000000005,-1.663,-1.9488,-16.6584
WSe2_Mo2W60Se118S6_7b0a0886-a3c5-4e84-bf79-a2c1b5462b22,134a7e32-0e20-4e07-8e0f-8cdd7920ff23,-1331.04086894,-1.74500188,0.11430000000000007,-1.4374,-1.5517,-63.0014
WSe2_Mo2W58Se120S3_a6c256c4-baad-42bb-a99c-5bc176e6b4cb,468ae980-596a-4982-ae6e-a877eac93291,-1285.35771522,-1.85476176,0.04610000000000003,-1.5472,-1.5933,-63.1756
WSe2_W61Se117S6_127476f6-9b57-4895-826d-2ee2e91332e3,2ede8bdb-1739-4bc7-9605-3d646e62b124,-1308.82279818,-1.73010576,0.13250000000000006,-1.3979,-1.5304,-16.6713
WSe2_Mo2W60Se118S4_3702bc95-23e3-4d45-8504-93d64cc6ff0e,d7bc7f11-c653-4b36-a605-8cada6e557f7,-1312.56533428,-1.81133253,0.1725000000000001,-1.3691,-1.5416,-62.9358
WSe2_Mo4W56Se122S1_fb1d5c60-490d-4a26-bc57-cf34cc0a948d,f6abde01-05ba-4133-bfd0-728dbfcd10d0,-1279.17439031,-1.77915295,0.025900000000000034,-1.5023,-1.5282,-63.3231
WSe2_Mo3W57Se121S4_4dba31d3-005e-40d3-ba4a-1c0b017e94c6,d646fd71-89ce-466f-835d-8d2551295347,-1296.68519742,-1.74697312,0.04049999999999998,-1.4446,-1.4851,-63.026
WSe2_Mo4W59Se119S5_49268c68-9cd3-4118-a6fb-b978375073b1,1e46fdac-5f48-44d8-98c0-7ae0eb6ce4c6,-1340.19974465,-1.71147894,0.26,-1.2539,-1.5139,-63.0502
WSe2_Mo3W60Se118S6_d7c16fb1-bf0a-4952-85e6-829c8f567c7e,cbea5778-58c8-40d8-a855-cdf0705f3e61,-1345.06559329,-1.74061739,0.4690000000000001,-1.0735,-1.5425,-62.9081
WSe2_Mo3W60Se118S4_f233aa00-9d0d-4809-8693-242cfce5761f,2233a67c-3233-4bbd-8a5b-8d5bd9a9e4b0,-1330.67823573,-1.78269428,0.12860000000000005,-1.4181,-1.5467,-63.0455
WSe2_Mo3W59Se119S3_646f4075-bd01-40ce-919d-2cd0e10a32d2,22d0a11f-ca29-4ead-a4c2-929671ac2a62,-1311.28744273,-1.75631839,0.07309999999999994,-1.4762,-1.5493,-63.1088
WSe2_Mo1W60Se118S3_f38c8c7a-b254-4d9e-a28f-70d22659e5dd,f44d4adf-1ea0-406a-b74a-dbba626ce756,-1294.07782027,-1.72237603,0.04810000000000003,-1.4271,-1.4752,-63.0455
WSe2_Mo2W59Se119S7_b2768b59-3444-4663-89d5-55f373267469,b076ef14-b60c-40af-a406-61b432cdbb6f,-1323.90697268,-1.73887384,0.031299999999999883,-1.441,-1.4723,-63.0774
WSe2_Mo4W56Se117S7_ffcba080-b790-4bdb-a4c2-933caeb21a8a,461cc607-b355-475f-84c0-37b179a3aca7,-1288.84893415,-1.77703943,0.05059999999999998,-1.4932,-1.5438,-63.1899
WSe2_Mo4W56Se117S6_afb0cf58-951e-4d71-a4da-ef77083278a7,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1284.24335252,-1.84776919,0.15470000000000006,-1.4988,-1.6535,-63.4723
WSe2_Mo2W58Se115S7_5fb59178-db54-4c22-ae90-8be9e9485bd3,365550c3-b16f-4226-a00c-5108ee37f6ca,-1279.96095384,-1.83459405,0.05790000000000006,-1.5366,-1.5945,-63.071
WSe2_Mo2W58Se115S8_895f53dc-2afa-4d3d-b9a9-5c185b6ebb9d,a7e1eca2-7515-4ae0-8501-be7d127c3400,-1288.3973592,-1.80369779,0.0938000000000001,-1.4479,-1.5417,-62.9956
WSe2_Mo1W59Se114S8_3d218b59-dc0a-4aed-a28a-2fa178fbb0ea,f46aa184-fc58-43fa-b4a8-5e0d28960bdc,-1284.75760309,-1.83787708,0.05799999999999983,-1.5599,-1.6179,-63.1268
WSe2_Mo4W56Se117S6_4de1e091-2803-4704-98fd-1df49a173e07,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1287.87889454,-1.89347344,0.0262,-1.6168,-1.643,-63.1018
WSe2_Mo4W56Se117S6_b3d25547-301c-44ea-bdc7-202d198ab5f3,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1286.34404749,-1.84492222,0.07910000000000017,-1.515,-1.5941,-63.1332
WSe2_Mo2W59Se114S8_3e3312cf-d816-41c3-a81b-5f03eff5b87a,8295cf5a-fcc0-430c-8bf1-1161df9840fe,-1300.68240147,-1.83789682,0.11139999999999994,-1.5023,-1.6137,-63.0072
WSe2_Mo4W58Se115S8_94ecb51a-e794-44f4-bfc8-8c6704f14bef,19bf8cf4-dd8b-4f3f-b512-81300d49567a,-1322.88049206,-1.72250296,0.12910000000000021,-1.4002,-1.5293,-63.0267
WSe2_Mo4W56Se117S5_b5d375fb-fb30-4cf7-98a8-0a4bc8b9eb8c,8bcfe6e2-57fd-47a3-88ff-4a365b6366a8,-1278.79957645,-1.86774633,0.08219999999999983,-1.5596,-1.6418,-63.2325
WSe2_Mo2W59Se114S6_7d50d23a-1890-428c-95c2-1f2831124dcc,e7c7ed37-4dd2-468f-9586-b19992c11def,-1286.05760439,-1.72322483,0.047499999999999876,-1.4151,-1.4626,-63.0298
WSe2_Mo3W57Se116S7_e22c03f6-e281-47de-9462-1b077eb96d39,51a2d878-6fec-47e2-906e-837fdf78546f,-1287.09463974,-1.82872588,0.13040000000000007,-1.5447,-1.6751,-63.1026
WSe2_Mo4W56Se117S3_23753307-5497-4036-afd6-bfb954743855,8965682d-f57c-43c2-9247-ec8a3adcc094,-1269.2081203,-1.84163728,0.14639999999999986,-1.562,-1.7084,-63.1517
WSe2_Mo4W57Se116S6_47a12f72-b64d-4f6e-8d40-c3d8f56b41cf,0a2c1410-2b81-45b0-80c9-5bf00615aedd,-1294.91719141,-1.80701824,0.0374000000000001,-1.5068,-1.5442,-63.0849
WSe2_Mo4W58Se115S8_b68d6a95-61bf-420d-9498-238fb931d0c5,19bf8cf4-dd8b-4f3f-b512-81300d49567a,-1320.62603305,-1.7547621,0.16220000000000012,-1.3696,-1.5318,-63.0237
WSe2_Mo3W58Se115S5_45bb0566-e7c4-450a-abbb-50ca3b8c5401,aa53a31f-7817-4451-8697-ee4354349b18,-1283.84341698,-1.80435287,0.04620000000000002,-1.4872,-1.5334,-63.1123
WSe2_Mo4W57Se116S6_b451b495-75f1-4f0c-89c3-3027ff431f06,0a2c1410-2b81-45b0-80c9-5bf00615aedd,-1295.85320072,-1.78687653,0.12739999999999996,-1.4312,-1.5586,-63.1754
WSe2_Mo1W59Se114S8_ff94fb3b-b8c0-4561-9077-a12efddbe2ee,f46aa184-fc58-43fa-b4a8-5e0d28960bdc,-1288.699142,-1.77871739,0.023599999999999843,-1.4911,-1.5147,-63.1785
WSe2_Mo3W58Se115S8_6fbbbe34-b9c0-4ab6-bda2-a3ce98480e61,4b6772fa-cbe1-4d98-a549-259958ce590c,-1304.80889577,-1.84048348,0.07240000000000002,-1.5582,-1.6306,-63.2475
WSe2_Mo3W58Se115S8_8b860755-4e81-43b7-812c-b67719cd6dc6,4b6772fa-cbe1-4d98-a549-259958ce590c,-1306.52821013,-1.81191625,0.22129999999999983,-1.3277,-1.549,-63.0225
WSe2_Mo4W56Se117S4_adfb6dde-ef01-498e-bcbe-16b904faea8e,0f07a650-e29c-4835-894e-5c7ebbe15d15,-1269.91217995,-1.83823164,0.07650000000000001,-1.5261,-1.6026,-63.1864
WSe2_Mo4W58Se115S5_540f4197-9fe4-453f-a664-d8b8e9b0451a,2a76981a-399a-45c1-9d2b-412349b96a1c,-1299.19233287,-1.83558424,0.16359999999999997,-1.4897,-1.6533,-63.0858
WSe2_Mo4W56Se117S6_93472bfa-cdb3-4e44-a9fb-963fa65c9a60,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1289.15706858,-1.84319675,0.1251,-1.4636,-1.5887,-63.4359
WSe2_Mo2W58Se115S8_66f2d1c8-9a58-4932-9475-4e7d1b4e16a5,a7e1eca2-7515-4ae0-8501-be7d127c3400,-1289.77639136,-1.92126513,0.05590000000000006,-1.638,-1.6939,-63.2286
WSe2_Mo2W58Se115S5_dc2a6f00-f11b-4059-836b-98ff3ba562e0,8eff23b4-1ac6-4d06-af90-ad12fc77ed42,-1270.2658773,-1.83647946,0.04630000000000001,-1.519,-1.5653,-63.4664
WSe2_Mo2W59Se114S8_8547bfd8-e09d-4f0d-aba7-83a0c17443d0,8295cf5a-fcc0-430c-8bf1-1161df9840fe,-1299.38661514,-1.83842981,0.13290000000000002,-1.4534,-1.5863,-63.0721
WSe2_Mo3W58Se115S5_e6a53238-e180-45b8-a063-9286c6784d64,aa53a31f-7817-4451-8697-ee4354349b18,-1283.96420381,-1.80704723,0.19429999999999992,-1.4387,-1.633,-63.0981
WSe2_Mo4W57Se116S8_ffe9ea63-df36-47ef-b5f9-8fb6261cd6f6,d156532d-5542-40e9-bf62-03bbab2b4e64,-1308.41907218,-1.795835,0.03059999999999996,-1.5015,-1.5321,-63.0582
WSe2_Mo4W58Se115S7_bc866e9f-9e4c-4986-8cb9-6ebc6aeae926,03394c19-ce7c-477a-8e94-206688039e27,-1311.99443561,-1.7971559,0.12880000000000003,-1.4241,-1.5529,-63.0552
WSe2_Mo4W56Se117S6_3a41e275-3913-4207-91d9-b323c1dd3141,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1283.05072078,-1.84747381,0.026699999999999946,-1.5679,-1.5946,-63.1775
WSe2_Mo1W61Se112S8_2c6ee4b4-a1ae-4351-a47b-ff24980f1248,2c5e1d0c-4e61-4cc3-9649-4e3598c92757,-1305.82219667,-1.87215013,0.07539999999999991,-1.5645,-1.6399,-63.2129
WSe2_Mo1W59Se114S8_a577d663-da43-406b-9a85-341795b8a5f1,f46aa184-fc58-43fa-b4a8-5e0d28960bdc,-1286.68643756,-1.82719303,0.05410000000000004,-1.5379,-1.592,-62.9511
WSe2_Mo2W61Se112S8_e69c4717-883f-43f7-b1c9-bf54e36af0b1,8bd2514a-9c15-4f0e-9427-9aae31b7906d,-1321.69818595,-1.83632243,0.22839999999999994,-1.4372,-1.6656,-63.1661
WSe2_Mo4W56Se117S5_7188b674-a352-4074-a7a8-575dadf202e6,8bcfe6e2-57fd-47a3-88ff-4a365b6366a8,-1278.53662089,-1.83080849,0.044499999999999984,-1.5185,-1.563,-63.1354
WSe2_Mo3W57Se116S8_a6fe7470-caa6-4870-bc85-d83e50a35a68,d80ede1c-c955-457f-a0eb-b197668c4f1d,-1296.7277927,-1.71702449,0.1077999999999999,-1.4086,-1.5164,-63.0926
WSe2_W60Se113S7_b0a4f2dd-3999-40ba-bef2-1bce8cf1da3e,41e67169-d1a4-4dff-91cb-d3c98724e092,-1275.87495509,-1.88178323,0.08240000000000003,-1.5651,-1.6475,-16.6769
WSe2_Mo3W57Se116S8_5c1cf7cd-2078-4f86-9c4f-8073b306fb7b,d80ede1c-c955-457f-a0eb-b197668c4f1d,-1292.08089876,-1.77742859,0.08909999999999996,-1.4698,-1.5589,-63.1387
WSe2_Mo3W57Se116S7_40c9db4d-fa7e-43a2-90f0-b9fc548050d0,51a2d878-6fec-47e2-906e-837fdf78546f,-1287.08468435,-1.77480275,0.09489999999999998,-1.4725,-1.5674,-63.2537
WSe2_Mo2W58Se115S7_bf49ed1f-d910-4fac-99bd-22021220d48a,365550c3-b16f-4226-a00c-5108ee37f6ca,-1280.14400164,-1.84082835,0.026799999999999935,-1.5566,-1.5834,-63.2841
WSe2_Mo3W59Se114S6_035eadeb-3776-42d6-82bc-a2b3f078c094,9faf09c1-fb28-4a37-bd4f-af9bfd2c4224,-1300.06451401,-1.87017096,0.1451,-1.575,-1.7201,-63.1523
WSe2_Mo3W58Se115S7_0130fe4d-9138-4e22-b89c-59a6b24553a9,508b4cda-1420-4f24-9085-e0d0ffbbca0c,-1298.44431551,-1.85802884,0.11180000000000012,-1.4943,-1.6061,-63.1651
WSe2_Mo2W58Se115S7_79c50f74-75d0-4368-ad68-abc008ce6d74,365550c3-b16f-4226-a00c-5108ee37f6ca,-1285.44069572,-1.76399328,0.07930000000000015,-1.4483,-1.5276,-63.0294
WSe2_Mo4W56Se117S6_a807dcd4-3895-4b5f-9961-8b076252eecb,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1284.34110934,-1.8601787,0.027300000000000102,-1.5586,-1.5859,-63.1927
WSe2_Mo4W58Se115S6_6af707d2-5707-4701-bc05-e6785d921080,2acf32b4-a335-4a6a-b984-d01abb06ec63,-1304.86035915,-1.77997578,0.12919999999999998,-1.4435,-1.5727,-63.0447
WSe2_Mo4W56Se117S4_b4a62ff5-e012-4cfa-9136-ef86fdad991e,0f07a650-e29c-4835-894e-5c7ebbe15d15,-1267.8687747,-1.83819678,0.07739999999999991,-1.5196,-1.597,-63.0702
WSe2_Mo2W59Se114S6_7346cb1f-2323-4edf-b8ad-7c9c0a07b371,e7c7ed37-4dd2-468f-9586-b19992c11def,-1286.24435314,-1.80509575,0.10129999999999995,-1.5055,-1.6068,-63.1031
WSe2_Mo2W59Se114S6_c72b1a12-d05e-4fb9-9fd2-9ea868720b8a,e7c7ed37-4dd2-468f-9586-b19992c11def,-1287.1266694,-1.86809687,0.059800000000000075,-1.5649,-1.6247,-63.2635
WSe2_Mo3W60Se113S8_e2a741fa-0028-4feb-b62e-bd011b3de0a7,e7e87fbb-d6d6-4159-8099-f19b2837e89f,-1326.7636916,-1.81394876,0.14539999999999997,-1.4473,-1.5927,-63.069
WSe2_Mo4W57Se116S4_47bd1f97-f11a-4d92-941c-d00545cc15c6,73a7ce9e-b32a-49cd-9ae8-c5ad2d92acb4,-1279.90508326,-1.82419688,0.13030000000000008,-1.5425,-1.6728,-63.2248
WSe2_Mo4W56Se117S3_f32f60f8-f1fc-4de2-b08a-0a3f5c9c661a,8965682d-f57c-43c2-9247-ec8a3adcc094,-1265.47351445,-1.82097905,0.09519999999999995,-1.5439,-1.6391,-63.1971
WSe2_Mo3W58Se115S6_8b95fbab-14c7-4e10-a6e0-5537c4927d0b,3d0bd062-261e-43c3-b004-3ed077535cdf,-1291.42965235,-1.81360871,0.0936999999999999,-1.4492,-1.5429,-63.0474
WSe2_Mo4W59Se114S8_8916e840-160d-4b85-84cd-2be3e703581d,c07cc4ea-1986-456e-95d0-225ae136f726,-1331.19735256,-1.75391311,0.33340000000000014,-1.2146,-1.548,-63.0778
WSe2_Mo4W57Se116S8_537ceb88-ad0f-4ae5-8ccd-b75a5789c6e3,d156532d-5542-40e9-bf62-03bbab2b4e64,-1307.71782653,-1.78354216,0.15610000000000013,-1.38,-1.5361,-63.084
WSe2_Mo1W59Se114S6_e9f39f2e-d792-4ecc-ac65-a380db17735d,e0cef906-9d02-490a-932e-2999bf7d6496,-1276.84796446,-1.89886319,0.06459999999999999,-1.6162,-1.6808,-63.2361
WSe2_Mo4W56Se117S8_df6a5e9c-9464-4be2-94bc-721162bf3380,099cf8da-6ef8-4a38-9204-ed70c69adf7d,-1297.22124206,-1.74131454,0.12519999999999998,-1.4092,-1.5344,-63.1325
WSe2_Mo4W56Se117S8_de71bd5f-7185-4290-a353-195b255f0dec,099cf8da-6ef8-4a38-9204-ed70c69adf7d,-1298.5090659,-1.6915862,0.009600000000000053,-1.4078,-1.4174,-63.0162
WSe2_Mo3W57Se116S5_def38243-0188-48d0-9b74-b77636005153,ab9b4ce0-42a8-4829-a3b4-a106e11c02e6,-1276.05223006,-2.00352305,0.30810000000000004,-1.6682,-1.9763,-63.0941
WSe2_Mo3W60Se113S7_9b52f3f1-8c1e-4b1f-b6e6-d0804957b51b,2d031ee5-1358-4ee9-bffe-f6c94472f6ab,-1318.40136431,-1.8270931,0.2339,-1.3903,-1.6242,-63.0765
WSe2_Mo4W56Se117S6_f6aeea10-61e8-44b6-9e79-d50af6de5002,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1285.6197944,-1.8399853,0.055199999999999916,-1.5215,-1.5767,-63.1474
WSe2_Mo2W60Se113S8_ac6af8a5-0ed0-4339-a7a0-4268906bba79,fbaddedc-0f9d-410b-8ea6-e373290d5f40,-1312.7700157,-1.844488,0.2398,-1.5036,-1.7434,-63.0606
WSe2_Mo4W56Se117S3_116abe0f-eb9b-4629-a611-dee203976206,8965682d-f57c-43c2-9247-ec8a3adcc094,-1268.37005259,-1.91754205,0.20919999999999983,-1.6099,-1.8191,-63.1636
WSe2_Mo4W56Se117S6_062d63d2-98c9-4aec-858f-ccc0d1b39aa1,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1284.82368572,-1.83195006,0.11709999999999998,-1.5262,-1.6433,-63.236
WSe2_Mo3W60Se113S7_554e6866-f6e5-4f45-abeb-b09de92d7567,2d031ee5-1358-4ee9-bffe-f6c94472f6ab,-1319.34392074,-1.82683205,0.12240000000000006,-1.5039,-1.6263,-63.0008
WSe2_Mo4W56Se117S6_26b08409-9960-4c60-ba76-f58e0c9ea577,e2127dc8-1a38-48c9-ba9f-75c5e551b8d6,-1285.09242637,-1.84891027,0.03649999999999998,-1.5568,-1.5933,-63.1337
WSe2_Mo4W57Se116S8_6502c345-52b3-41dc-b566-5fb7d7757b68,d156532d-5542-40e9-bf62-03bbab2b4e64,-1311.15709312,-1.79692594,0.16239999999999988,-1.449,-1.6114,-63.16
WSe2_Mo2W61Se112S8_e4ff323a-aac1-43af-b507-2b4be4917c9e,8bd2514a-9c15-4f0e-9427-9aae31b7906d,-1322.65665034,-1.79543218,0.028899999999999926,-1.5003,-1.5292,-63.1069
WSe2_W61Se112S8_5b48bdc6-18a5-44d0-aa83-f7aff33b3761,d90b4a59-827e-4b20-aa2b-2dd4af75c8c6,-1295.37715026,-1.86462705,0.09400000000000008,-1.5305,-1.6245,-16.7803
WSe2_Mo3W59Se114S8_ec6a1a1d-eb0e-41e6-b9b7-5073fd3b20b1,04c3adc8-cef3-4966-83f7-3715e26ab277,-1315.35788899,-1.74524042,0.12870000000000004,-1.3689,-1.4976,-63.051
WSe2_Mo3W58Se115S8_011fa560-d94c-4c67-af86-ca6cdc7b1976,4b6772fa-cbe1-4d98-a549-259958ce590c,-1305.49920083,-1.82000865,0.12929999999999997,-1.4913,-1.6206,-63.1577
WSe2_Mo4W56Se117S5_fd34f722-c984-41c9-84b3-f2a9d261aac3,8bcfe6e2-57fd-47a3-88ff-4a365b6366a8,-1279.39342095,-1.76247625,0.16910000000000003,-1.3367,-1.5058,-63.0621
WSe2_Mo4W57Se116S4_02d21220-c84c-408f-91e2-94e6a5335653,73a7ce9e-b32a-49cd-9ae8-c5ad2d92acb4,-1284.68539027,-1.80622253,0.1181000000000001,-1.4137,-1.5318,-63.1988
WSe2_Mo2W59Se114S7_08760145-734b-469f-a391-a1eb14dfa6a0,fe0b091f-e5a2-4ec1-a5fc-9ac05de984f1,-1296.69170606,-1.84695328,0.027499999999999858,-1.5499,-1.5774,-63.0428
WSe2_Mo3W59Se114S7_34a4dae1-5634-4869-b690-07c4bb835cec,587da776-3f90-4fb7-a988-efdb1e67df6c,-1308.8465605,-1.77001411,0.08519999999999994,-1.4901,-1.5753,-63.1561
