_id,descriptor_id,energy,fermi_level,homo_lumo_gap,lumo,homo,E_1,formation_energy,formation_energy_per_site,energy_per_atom,normalized_homo,normalized_lumo,homo_lumo_gap_majority,homo_majority,lumo_majority,normalized_homo_majority,normalized_lumo_majority,E_1_majority,homo_lumo_gap_minority,homo_minority,lumo_minority,normalized_homo_minority,normalized_lumo_minority,E_1_minority,homo_lumo_gap_max,homo_max,lumo_max,normalized_homo_max,normalized_lumo_max,E_1_max,homo_lumo_gap_min,homo_min,lumo_min,normalized_homo_min,normalized_lumo_min,E_1_min,total_mag
MoS2_Mo58W4Se5S120_a6b31782-7d70-41f3-81b3-4ed7b5906264,a3baa1d5-3ba7-4a5c-8cc4-1be6c20935c8,-1346.93915024,-1.76565323,0.0904,-1.405,-1.4954,-63.3053,22.046149760000162,1.5747249828571543,-7.202883156363636,0.9318999999999988,1.0223000000000013,0.0904,-1.4954,-1.405,0.9318999999999988,1.0223000000000013,-63.3053,0.0904,-1.4954,-1.405,0.9318999999999988,1.0223000000000013,-63.3053,0.0904,-1.4954,-1.405,0.9318999999999988,1.0223000000000013,-63.3053,0.0904,-1.4954,-1.405,0.9318999999999988,1.0223000000000013,-63.3053,0.0
MoS2_Mo60W1Se3S118_dc61a62e-0566-4b61-a708-308aaa33c839,dcb215b5-7c1d-4ded-ad73-5a9a8077c179,-1297.37383343,-1.74377843,0.0557,-1.4442,-1.4999,-63.3406,39.214066569999886,2.8010047549999917,-7.128427656208792,0.9627000000000052,1.0183999999999997,0.0557,-1.4999,-1.4442,0.9627000000000052,1.0183999999999997,-63.3406,0.0557,-1.4999,-1.4442,0.9627000000000052,1.0183999999999997,-63.3406,0.0557,-1.4999,-1.4442,0.9627000000000052,1.0183999999999997,-63.3406,0.0557,-1.4999,-1.4442,0.9627000000000052,1.0183999999999997,-63.3406,0.0
MoS2_Mo60W1Se6S118_607abdef-de68-4a31-8438-a2221d42cb34,de3d84ba-1f29-44b7-b6c8-8e70e0b09c18,-1320.46775027,-1.79591948,0.0144999999999999,-1.5127,-1.5272,-63.2228,26.587149730000192,1.8990821235714423,-7.137663514972973,0.8175999999999988,0.832099999999997,0.0144999999999999,-1.5272,-1.5127,0.8175999999999988,0.832099999999997,-63.2228,0.0144999999999999,-1.5272,-1.5127,0.8175999999999988,0.832099999999997,-63.2228,0.0144999999999999,-1.5272,-1.5127,0.8175999999999988,0.832099999999997,-63.2228,0.0144999999999999,-1.5272,-1.5127,0.8175999999999988,0.832099999999997,-63.2228,0.0
MoS2_Mo59W2Se4S119_91f45fe1-ccc2-4a06-a36a-7b1341a10355,4251d061-9445-42be-8cce-55d3aaf83f35,-1312.61647795,-1.79456659,0.0703999999999998,-1.4587,-1.5291,-63.2873,33.66482205000011,2.4046301464285795,-7.13378520625,0.8802000000000021,0.9506000000000014,0.0703999999999998,-1.5291,-1.4587,0.8802000000000021,0.9506000000000014,-63.2873,0.0703999999999998,-1.5291,-1.4587,0.8802000000000021,0.9506000000000014,-63.2873,0.0703999999999998,-1.5291,-1.4587,0.8802000000000021,0.9506000000000014,-63.2873,0.0703999999999998,-1.5291,-1.4587,0.8802000000000021,0.9506000000000014,-63.2873,0.0
MoS2_Mo59W3Se5S119_66db7e8c-f721-4d1e-839b-fc689cab9787,8b298d9c-964a-411b-9c22-e10406849358,-1339.1318479,-1.76342789,0.1873,-1.3316,-1.5189,-63.4272,23.649052100000063,1.6892180071428615,-7.1996335908602145,1.0302999999999969,1.2175999999999974,0.1873,-1.5189,-1.3316,1.0302999999999969,1.2175999999999974,-63.4272,0.1873,-1.5189,-1.3316,1.0302999999999969,1.2175999999999974,-63.4272,0.1873,-1.5189,-1.3316,1.0302999999999969,1.2175999999999974,-63.4272,0.1873,-1.5189,-1.3316,1.0302999999999969,1.2175999999999974,-63.4272,0.0
MoS2_Mo57W3Se4S121_1362ee62-e140-43ed-919e-c99cef040aa7,eb77e715-3d2b-4f4f-a15a-080e35965338,-1312.23821772,-1.76839773,0.169,-1.3523,-1.5213,-63.2863,33.441282279999996,2.3886630199999996,-7.093179555243243,0.8870000000000005,1.0559999999999974,0.169,-1.5213,-1.3523,0.8870000000000005,1.0559999999999974,-63.2863,0.169,-1.5213,-1.3523,0.8870000000000005,1.0559999999999974,-63.2863,0.169,-1.5213,-1.3523,0.8870000000000005,1.0559999999999974,-63.2863,0.169,-1.5213,-1.3523,0.8870000000000005,1.0559999999999974,-63.2863,0.0
MoS2_Mo58W3Se4S120_a86b1869-46df-4fe5-aba8-175c1c6d5d37,fe365711-47a0-480e-b6ea-eeb65b0b5701,-1322.61035147,-1.77521965,0.3129000000000002,-1.2125,-1.5254,-63.2225,29.875348529999883,2.133953466428563,-7.149245143081082,0.8190999999999988,1.131999999999998,0.3129000000000002,-1.5254,-1.2125,0.8190999999999988,1.131999999999998,-63.2225,0.3129000000000002,-1.5254,-1.2125,0.8190999999999988,1.131999999999998,-63.2225,0.3129000000000002,-1.5254,-1.2125,0.8190999999999988,1.131999999999998,-63.2225,0.3129000000000002,-1.5254,-1.2125,0.8190999999999988,1.131999999999998,-63.2225,0.0
MoS2_Mo61W2Se5S117_e0b8e6fb-ad5c-490a-929b-33e56be0bb4b,be83e4e6-44bd-4f48-8586-ef76d17c0deb,-1340.40238134,-1.74018061,0.1643000000000001,-1.4318,-1.5961,-63.2016,22.980318660000194,1.6414513328571567,-7.245418277513513,0.7274999999999991,0.8917999999999964,0.1643000000000001,-1.5961,-1.4318,0.7274999999999991,0.8917999999999964,-63.2016,0.1643000000000001,-1.5961,-1.4318,0.7274999999999991,0.8917999999999964,-63.2016,0.1643000000000001,-1.5961,-1.4318,0.7274999999999991,0.8917999999999964,-63.2016,0.1643000000000001,-1.5961,-1.4318,0.7274999999999991,0.8917999999999964,-63.2016,0.0
MoS2_Mo59W3Se2S119_109f4819-c8a2-4e6e-9e58-f16fdb2cf978,fba218e7-97be-49ff-99a5-8255bb71a02c,-1318.58989333,-1.81783489,0.0533000000000001,-1.5245,-1.5778,-63.2682,33.72400667000011,2.408857619285722,-7.205409253169399,0.8123999999999967,0.8656999999999968,0.0533000000000001,-1.5778,-1.5245,0.8123999999999967,0.8656999999999968,-63.2682,0.0533000000000001,-1.5778,-1.5245,0.8123999999999967,0.8656999999999968,-63.2682,0.0533000000000001,-1.5778,-1.5245,0.8123999999999967,0.8656999999999968,-63.2682,0.0533000000000001,-1.5778,-1.5245,0.8123999999999967,0.8656999999999968,-63.2682,0.0
MoS2_Mo60W2Se3S118_90654c6c-8ac6-4302-a464-4aef93f93bf9,24387c2e-95fe-44bb-9adf-6e5731fc4d09,-1315.86223003,-1.80870323,0.0477,-1.5324,-1.5801,-63.2825,33.73626996999997,2.409733569285712,-7.190503989234974,0.8243999999999971,0.8720999999999961,0.0477,-1.5801,-1.5324,0.8243999999999971,0.8720999999999961,-63.2825,0.0477,-1.5801,-1.5324,0.8243999999999971,0.8720999999999961,-63.2825,0.0477,-1.5801,-1.5324,0.8243999999999971,0.8720999999999961,-63.2825,0.0477,-1.5801,-1.5324,0.8243999999999971,0.8720999999999961,-63.2825,0.0
MoS2_Mo60Se4S118_7d86d5a3-4f6b-478f-acbf-86a79584af9b,164db196-7a61-4c66-a5d1-ae8db0a0a582,-1288.13261924,-1.81102188,0.0939999999999998,-1.5174,-1.6114,-63.6387,38.933680760000016,2.780977197142858,-7.077651754065934,1.1492999999999967,1.2432999999999979,0.0939999999999998,-1.6114,-1.5174,1.1492999999999967,1.2432999999999979,-63.6387,0.0939999999999998,-1.6114,-1.5174,1.1492999999999967,1.2432999999999979,-63.6387,0.0939999999999998,-1.6114,-1.5174,1.1492999999999967,1.2432999999999979,-63.6387,0.0939999999999998,-1.6114,-1.5174,1.1492999999999967,1.2432999999999979,-63.6387,0.0
MoS2_Mo61W2Se8S117_84f38891-16dd-4050-8303-1dba3c98c793,15a19eea-d944-4abf-a2a1-fa50816097ca,-1356.01864487,-1.66791921,0.3783000000000001,-1.0392,-1.4175,-63.1259,17.831055130000095,1.2736467950000068,-7.2128651322872335,0.8304000000000045,1.2087000000000003,0.3783000000000001,-1.4175,-1.0392,0.8304000000000045,1.2087000000000003,-63.1259,0.3783000000000001,-1.4175,-1.0392,0.8304000000000045,1.2087000000000003,-63.1259,0.3783000000000001,-1.4175,-1.0392,0.8304000000000045,1.2087000000000003,-63.1259,0.3783000000000001,-1.4175,-1.0392,0.8304000000000045,1.2087000000000003,-63.1259,0.0
MoS2_Mo61W2Se4S117_1b150e03-0024-426d-b410-9d865f76de1f,e231d590-4a73-458e-8b91-c96fcfc48c11,-1334.85862885,-1.77127859,0.3538000000000001,-1.2992,-1.653,-63.2154,25.03507115000002,1.7882193678571443,-7.254666461141305,0.6844000000000037,1.0382000000000033,0.3538000000000001,-1.653,-1.2992,0.6844000000000037,1.0382000000000033,-63.2154,0.3538000000000001,-1.653,-1.2992,0.6844000000000037,1.0382000000000033,-63.2154,0.3538000000000001,-1.653,-1.2992,0.6844000000000037,1.0382000000000033,-63.2154,0.3538000000000001,-1.653,-1.2992,0.6844000000000037,1.0382000000000033,-63.2154,0.0
MoS2_Mo60W3Se3S118_69a6a908-3ca2-4916-a6a7-3f369fe67935,9cd4bff6-c1a0-47ff-9017-4af264264951,-1335.45431244,-1.76947165,0.1406,-1.3833,-1.5239,-63.2295,27.15478756000016,1.9396276828571541,-7.257903871956522,0.8276000000000039,0.9682000000000031,0.1406,-1.5239,-1.3833,0.8276000000000039,0.9682000000000031,-63.2295,0.1406,-1.5239,-1.3833,0.8276000000000039,0.9682000000000031,-63.2295,0.1406,-1.5239,-1.3833,0.8276000000000039,0.9682000000000031,-63.2295,0.1406,-1.5239,-1.3833,0.8276000000000039,0.9682000000000031,-63.2295,0.0
MoS2_Mo60W2Se3S118_e5f67bf0-0882-47a3-a53e-9ad35d0b5c66,24387c2e-95fe-44bb-9adf-6e5731fc4d09,-1315.9462821,-1.86901677,0.0979000000000001,-1.5029,-1.6008,-63.3114,33.652217900000096,2.403729850000007,-7.190963290163935,0.8325999999999993,0.9305000000000021,0.0979000000000001,-1.6008,-1.5029,0.8325999999999993,0.9305000000000021,-63.3114,0.0979000000000001,-1.6008,-1.5029,0.8325999999999993,0.9305000000000021,-63.3114,0.0979000000000001,-1.6008,-1.5029,0.8325999999999993,0.9305000000000021,-63.3114,0.0979000000000001,-1.6008,-1.5029,0.8325999999999993,0.9305000000000021,-63.3114,0.0
MoS2_Mo59W2Se1S119_c87b2acc-4bca-4111-aa07-be4cc9f0d6d3,c65ee062-c5b2-4060-a803-1d0de0644cdf,-1295.77605193,-1.86370785,0.0539999999999998,-1.5759,-1.6299,-63.5795,40.03824807000001,2.8598748621428576,-7.158983712320442,1.0716000000000037,1.1256000000000057,0.0539999999999998,-1.6299,-1.5759,1.0716000000000037,1.1256000000000057,-63.5795,0.0539999999999998,-1.6299,-1.5759,1.0716000000000037,1.1256000000000057,-63.5795,0.0539999999999998,-1.6299,-1.5759,1.0716000000000037,1.1256000000000057,-63.5795,0.0539999999999998,-1.6299,-1.5759,1.0716000000000037,1.1256000000000057,-63.5795,0.0
MoS2_Mo61W2Se7S117_5b6cfa9d-2c93-48a7-9d8b-2ce596e90c53,a5046633-a2a7-4806-b775-7a6c41792ec5,-1350.37103566,-1.67200261,0.425,-1.0459,-1.4709,-63.1386,19.98966433999999,1.4278331671428564,-7.221235484812834,0.7896999999999963,1.2146999999999935,0.425,-1.4709,-1.0459,0.7896999999999963,1.2146999999999935,-63.1386,0.425,-1.4709,-1.0459,0.7896999999999963,1.2146999999999935,-63.1386,0.425,-1.4709,-1.0459,0.7896999999999963,1.2146999999999935,-63.1386,0.425,-1.4709,-1.0459,0.7896999999999963,1.2146999999999935,-63.1386,0.0
MoS2_Mo62W1Se4S116_0133eadb-ab5e-455c-9c6a-28eba8997e91,e182fb93-7cc3-42fd-a7e1-b97b70f794ae,-1323.61978968,-1.76344072,0.1354999999999999,-1.4197,-1.5552,-63.2294,30.069510320000063,2.1478221657142904,-7.23289502557377,0.7961999999999989,0.9316999999999993,0.1354999999999999,-1.5552,-1.4197,0.7961999999999989,0.9316999999999993,-63.2294,0.1354999999999999,-1.5552,-1.4197,0.7961999999999989,0.9316999999999993,-63.2294,0.1354999999999999,-1.5552,-1.4197,0.7961999999999989,0.9316999999999993,-63.2294,0.1354999999999999,-1.5552,-1.4197,0.7961999999999989,0.9316999999999993,-63.2294,0.0
MoS2_Mo58W3Se3S120_e4e58380-5b1a-4f25-8461-4c0ac3fcec71,c8e18df9-3b4c-43a5-8b05-7691fbbd09fe,-1315.38203348,-1.78315509,0.0906,-1.446,-1.5366,-63.2508,33.6146665199999,2.4010476085714214,-7.148815399347826,0.8361999999999981,0.9268000000000001,0.0906,-1.5366,-1.446,0.8361999999999981,0.9268000000000001,-63.2508,0.0906,-1.5366,-1.446,0.8361999999999981,0.9268000000000001,-63.2508,0.0906,-1.5366,-1.446,0.8361999999999981,0.9268000000000001,-63.2508,0.0906,-1.5366,-1.446,0.8361999999999981,0.9268000000000001,-63.2508,0.0
MoS2_Mo62W2Se8S116_feaec419-ac0e-4723-b508-26f32241b6fd,c1204ab3-5c66-417b-8f19-3fd4b7881baf,-1367.09472004,-1.47695087,0.9653,-0.9815,-1.9468,-62.9614,13.56117995999989,0.9686557114285635,-7.271780425744681,0.13659999999999428,1.1019000000000005,0.9653,-1.9468,-0.9815,0.13659999999999428,1.1019000000000005,-62.9614,0.9653,-1.9468,-0.9815,0.13659999999999428,1.1019000000000005,-62.9614,0.9653,-1.9468,-0.9815,0.13659999999999428,1.1019000000000005,-62.9614,0.9653,-1.9468,-0.9815,0.13659999999999428,1.1019000000000005,-62.9614,0.0
MoS2_Mo61W2Se7S117_23f73259-5199-41b3-a092-aecf34561bef,a5046633-a2a7-4806-b775-7a6c41792ec5,-1350.94928096,-1.66229849,0.1573,-1.356,-1.5133,-63.171,19.411419040000055,1.3865299314285753,-7.224327705668449,0.7796999999999983,0.9369999999999976,0.1573,-1.5133,-1.356,0.7796999999999983,0.9369999999999976,-63.171,0.1573,-1.5133,-1.356,0.7796999999999983,0.9369999999999976,-63.171,0.1573,-1.5133,-1.356,0.7796999999999983,0.9369999999999976,-63.171,0.1573,-1.5133,-1.356,0.7796999999999983,0.9369999999999976,-63.171,0.0
MoS2_Mo58W3Se4S120_06f0c341-e0b8-4747-a16b-edfd69ebd2f4,fe365711-47a0-480e-b6ea-eeb65b0b5701,-1324.19367228,-1.94038039,0.2552000000000001,-1.6441,-1.8993,-63.2943,28.29202771999985,2.020859122857132,-7.157803633945947,0.517000000000003,0.772199999999998,0.2552000000000001,-1.8993,-1.6441,0.517000000000003,0.772199999999998,-63.2943,0.2552000000000001,-1.8993,-1.6441,0.517000000000003,0.772199999999998,-63.2943,0.2552000000000001,-1.8993,-1.6441,0.517000000000003,0.772199999999998,-63.2943,0.2552000000000001,-1.8993,-1.6441,0.517000000000003,0.772199999999998,-63.2943,0.0
MoS2_Mo59W3Se4S119_262a07b4-dc67-42a0-85eb-4324ae24a4c7,25c7a2c6-6a81-4146-b81c-b990244720a8,-1335.01528486,-1.91527783,0.3313999999999999,-1.5263,-1.8577,-63.347,24.276615139999876,1.7340439385714197,-7.216298837081081,0.6113,0.9427000000000021,0.3313999999999999,-1.8577,-1.5263,0.6113,0.9427000000000021,-63.347,0.3313999999999999,-1.8577,-1.5263,0.6113,0.9427000000000021,-63.347,0.3313999999999999,-1.8577,-1.5263,0.6113,0.9427000000000021,-63.347,0.3313999999999999,-1.8577,-1.5263,0.6113,0.9427000000000021,-63.347,0.0
MoS2_Mo61W1Se6S117_96d22618-9d48-4d83-8220-8f155b10ae1a,bdd9a388-c34b-414c-85c9-b6ff848144a5,-1324.84050709,-1.78250891,0.1379999999999999,-1.3969,-1.5349,-63.2204,29.020592910000005,2.072899493571429,-7.161300038324325,0.8074999999999974,0.9454999999999956,0.1379999999999999,-1.5349,-1.3969,0.8074999999999974,0.9454999999999956,-63.2204,0.1379999999999999,-1.5349,-1.3969,0.8074999999999974,0.9454999999999956,-63.2204,0.1379999999999999,-1.5349,-1.3969,0.8074999999999974,0.9454999999999956,-63.2204,0.1379999999999999,-1.5349,-1.3969,0.8074999999999974,0.9454999999999956,-63.2204,0.0
MoS2_Mo61W2Se8S117_5b483d9c-4b87-4214-84ca-db090f068793,15a19eea-d944-4abf-a2a1-fa50816097ca,-1355.9674967,-1.65733126,0.1341000000000001,-1.2823,-1.4164,-63.1124,17.8822032999999,1.2773002357142786,-7.2125930675531915,0.8179999999999978,0.9521000000000015,0.1341000000000001,-1.4164,-1.2823,0.8179999999999978,0.9521000000000015,-63.1124,0.1341000000000001,-1.4164,-1.2823,0.8179999999999978,0.9521000000000015,-63.1124,0.1341000000000001,-1.4164,-1.2823,0.8179999999999978,0.9521000000000015,-63.1124,0.1341000000000001,-1.4164,-1.2823,0.8179999999999978,0.9521000000000015,-63.1124,0.0
MoS2_Mo56W4Se5S122_07f31878-d635-41b5-83f5-36abc1694b37,c676b24e-19fd-4d31-b8e1-df5a2ce63f4e,-1325.15701457,-1.76076843,0.0913999999999999,-1.4418,-1.5332,-63.3028,30.21588543000007,2.1582775307142907,-7.086401147433155,0.8915999999999968,0.982999999999997,0.0913999999999999,-1.5332,-1.4418,0.8915999999999968,0.982999999999997,-63.3028,0.0913999999999999,-1.5332,-1.4418,0.8915999999999968,0.982999999999997,-63.3028,0.0913999999999999,-1.5332,-1.4418,0.8915999999999968,0.982999999999997,-63.3028,0.0913999999999999,-1.5332,-1.4418,0.8915999999999968,0.982999999999997,-63.3028,0.0
MoS2_Mo59W3Se5S119_0928e327-ded2-4a29-b315-f060b901813c,8b298d9c-964a-411b-9c22-e10406849358,-1338.38355309,-1.74142369,0.1848,-1.2966,-1.4814,-63.2169,24.397346909999897,1.742667636428564,-7.1956105004838715,0.8575000000000017,1.0423000000000044,0.1848,-1.4814,-1.2966,0.8575000000000017,1.0423000000000044,-63.2169,0.1848,-1.4814,-1.2966,0.8575000000000017,1.0423000000000044,-63.2169,0.1848,-1.4814,-1.2966,0.8575000000000017,1.0423000000000044,-63.2169,0.1848,-1.4814,-1.2966,0.8575000000000017,1.0423000000000044,-63.2169,0.0
MoS2_Mo60W1Se4S118_7026e542-581f-49af-b014-490c0065654d,e2f0a3a4-5590-4ee3-bd9d-ae378fd6cd4b,-1305.29598127,-1.7176243,0.1033000000000001,-1.4401,-1.5434,-63.3276,34.78091872999994,2.4843513378571385,-7.132764924972678,0.9061999999999983,1.0094999999999956,0.1033000000000001,-1.5434,-1.4401,0.9061999999999983,1.0094999999999956,-63.3276,0.1033000000000001,-1.5434,-1.4401,0.9061999999999983,1.0094999999999956,-63.3276,0.1033000000000001,-1.5434,-1.4401,0.9061999999999983,1.0094999999999956,-63.3276,0.1033000000000001,-1.5434,-1.4401,0.9061999999999983,1.0094999999999956,-63.3276,0.0
MoS2_Mo60W3Se4S118_8dd82e57-09b3-4320-bf1d-a363762f9e3e,0972e3c5-93d8-4d85-b4f1-257e751c6906,-1343.69215528,-1.75702786,0.2614999999999998,-1.3942,-1.6557,-63.2167,22.405944720000207,1.6004246228571577,-7.263200839351351,0.6829999999999998,0.944500000000005,0.2614999999999998,-1.6557,-1.3942,0.6829999999999998,0.944500000000005,-63.2167,0.2614999999999998,-1.6557,-1.3942,0.6829999999999998,0.944500000000005,-63.2167,0.2614999999999998,-1.6557,-1.3942,0.6829999999999998,0.944500000000005,-63.2167,0.2614999999999998,-1.6557,-1.3942,0.6829999999999998,0.944500000000005,-63.2167,0.0
MoS2_Mo59W3Se5S119_a714b27a-cf0e-459d-b91f-61e44dffe044,8b298d9c-964a-411b-9c22-e10406849358,-1336.73245358,-1.71915605,0.0686,-1.3885,-1.4571,-63.1786,26.04844641999989,1.8606033157142778,-7.18673362139785,0.8435000000000059,0.9121000000000024,0.0686,-1.4571,-1.3885,0.8435000000000059,0.9121000000000024,-63.1786,0.0686,-1.4571,-1.3885,0.8435000000000059,0.9121000000000024,-63.1786,0.0686,-1.4571,-1.3885,0.8435000000000059,0.9121000000000024,-63.1786,0.0686,-1.4571,-1.3885,0.8435000000000059,0.9121000000000024,-63.1786,0.0
MoS2_Mo62W1Se4S116_b4a405e8-4d73-40b7-8721-7dc749e8c97a,e182fb93-7cc3-42fd-a7e1-b97b70f794ae,-1327.76462929,-1.66162501,0.0746,-1.3757,-1.4503,-63.1928,25.9246707100001,1.8517621935714357,-7.255544422349726,0.8644999999999996,0.9390999999999963,0.0746,-1.4503,-1.3757,0.8644999999999996,0.9390999999999963,-63.1928,0.0746,-1.4503,-1.3757,0.8644999999999996,0.9390999999999963,-63.1928,0.0746,-1.4503,-1.3757,0.8644999999999996,0.9390999999999963,-63.1928,0.0746,-1.4503,-1.3757,0.8644999999999996,0.9390999999999963,-63.1928,0.0
MoS2_Mo57W4Se4S121_2e33086c-ff21-4a5d-a16e-20536f30f88b,caa03bc9-088a-45cc-b690-696f3db06160,-1329.88877335,-1.76535331,0.1373999999999999,-1.4744,-1.6118,-63.5355,28.801326649999965,2.0572376178571403,-7.149939641666667,1.0456999999999965,1.183099999999996,0.1373999999999999,-1.6118,-1.4744,1.0456999999999965,1.183099999999996,-63.5355,0.1373999999999999,-1.6118,-1.4744,1.0456999999999965,1.183099999999996,-63.5355,0.1373999999999999,-1.6118,-1.4744,1.0456999999999965,1.183099999999996,-63.5355,0.1373999999999999,-1.6118,-1.4744,1.0456999999999965,1.183099999999996,-63.5355,0.0
MoS2_Mo60W2Se7S118_af9410b2-ee7a-45dd-b9e4-e286833d9ad7,d87731ab-0f40-4e20-a9fd-34206cebf455,-1339.4532752,-1.73278874,0.1111999999999999,-1.3948,-1.506,-63.179,24.101224799999954,1.7215160571428538,-7.162851739037433,0.7950000000000017,0.9061999999999983,0.1111999999999999,-1.506,-1.3948,0.7950000000000017,0.9061999999999983,-63.179,0.1111999999999999,-1.506,-1.3948,0.7950000000000017,0.9061999999999983,-63.179,0.1111999999999999,-1.506,-1.3948,0.7950000000000017,0.9061999999999983,-63.179,0.1111999999999999,-1.506,-1.3948,0.7950000000000017,0.9061999999999983,-63.179,0.0
MoS2_Mo58W3Se6S115_9e16d787-4070-4413-8b19-9a393e2e50f0,734c3cc1-6e04-410c-abfc-4f67ea4c6e9e,-1301.65781639,-1.73544189,0.1541999999999999,-1.3706,-1.5248,-63.3926,37.17088360999992,1.9563622952631536,-7.151966024120879,0.9898000000000025,1.1439999999999984,0.1541999999999999,-1.5248,-1.3706,0.9898000000000025,1.1439999999999984,-63.3926,0.1541999999999999,-1.5248,-1.3706,0.9898000000000025,1.1439999999999984,-63.3926,0.1541999999999999,-1.5248,-1.3706,0.9898000000000025,1.1439999999999984,-63.3926,0.1541999999999999,-1.5248,-1.3706,0.9898000000000025,1.1439999999999984,-63.3926,0.0
MoS2_Mo58W4Se5S115_5dbee5b1-651c-4524-8cce-ad6d57a08c10,350afb0d-bead-48af-824d-34a09c9dc4cd,-1313.19028484,-1.80092005,0.0396,-1.5106,-1.5502,-63.2517,35.16001516000006,1.8505271136842136,-7.215331235384616,0.8235000000000028,0.8631000000000029,0.0396,-1.5502,-1.5106,0.8235000000000028,0.8631000000000029,-63.2517,0.0396,-1.5502,-1.5106,0.8235000000000028,0.8631000000000029,-63.2517,0.0396,-1.5502,-1.5106,0.8235000000000028,0.8631000000000029,-63.2517,0.0396,-1.5502,-1.5106,0.8235000000000028,0.8631000000000029,-63.2517,0.0
MoS2_Mo59W2Se8S114_44663681-c58d-40b3-beb0-f47681259f6e,4b2048eb-9107-43f9-bc1a-eba701c001a7,-1306.83008487,-1.7876175,0.1460000000000001,-1.4397,-1.5857,-63.337,32.77221512999995,1.7248534278947343,-7.141148004754099,0.8733000000000004,1.0193000000000012,0.1460000000000001,-1.5857,-1.4397,0.8733000000000004,1.0193000000000012,-63.337,0.1460000000000001,-1.5857,-1.4397,0.8733000000000004,1.0193000000000012,-63.337,0.1460000000000001,-1.5857,-1.4397,0.8733000000000004,1.0193000000000012,-63.337,0.1460000000000001,-1.5857,-1.4397,0.8733000000000004,1.0193000000000012,-63.337,0.0
MoS2_Mo58W3Se7S115_de9cb2e4-5eae-43a6-bf87-8bbb3fc3fa7e,739b93b3-512c-4c7d-a2d4-30d859d41fbd,-1306.20970582,-1.72332155,0.028,-1.4255,-1.4535,-63.5203,36.107994180000105,1.900420746315795,-7.137757955300546,1.1888000000000005,1.2167999999999992,0.028,-1.4535,-1.4255,1.1888000000000005,1.2167999999999992,-63.5203,0.028,-1.4535,-1.4255,1.1888000000000005,1.2167999999999992,-63.5203,0.028,-1.4535,-1.4255,1.1888000000000005,1.2167999999999992,-63.5203,0.028,-1.4535,-1.4255,1.1888000000000005,1.2167999999999992,-63.5203,0.0
MoS2_Mo59W3Se6S114_15195123-4aa3-439e-aec7-a344a9f8cd0f,b552939d-ea3d-4240-95f1-a883de5e4f1c,-1310.16685812,-1.7745283,0.1453999999999999,-1.4065,-1.5519,-63.2111,35.4680418800001,1.8667390463157947,-7.19871900065934,0.7811999999999983,0.9266000000000005,0.1453999999999999,-1.5519,-1.4065,0.7811999999999983,0.9266000000000005,-63.2111,0.1453999999999999,-1.5519,-1.4065,0.7811999999999983,0.9266000000000005,-63.2111,0.1453999999999999,-1.5519,-1.4065,0.7811999999999983,0.9266000000000005,-63.2111,0.1453999999999999,-1.5519,-1.4065,0.7811999999999983,0.9266000000000005,-63.2111,0.0
MoS2_Mo59W2Se6S114_654fa5e6-b479-4cfd-a11f-3d31a6c23c47,aab1433f-0d9a-4260-898e-ee4f68d8a208,-1292.65832289,-1.84372279,0.0745,-1.5222,-1.5967,-63.3073,39.96597711000004,2.103472479473686,-7.14175869,0.8325999999999993,0.9070999999999998,0.0745,-1.5967,-1.5222,0.8325999999999993,0.9070999999999998,-63.3073,0.0745,-1.5967,-1.5222,0.8325999999999993,0.9070999999999998,-63.3073,0.0745,-1.5967,-1.5222,0.8325999999999993,0.9070999999999998,-63.3073,0.0745,-1.5967,-1.5222,0.8325999999999993,0.9070999999999998,-63.3073,0.0
MoS2_Mo59W3Se6S114_dfae1688-181c-4e33-9b3c-8b4488ff9e96,b552939d-ea3d-4240-95f1-a883de5e4f1c,-1308.40969764,-1.80497802,0.0837999999999998,-1.4937,-1.5775,-63.2852,37.22520235999991,1.9592211768421006,-7.189064272747253,0.8297000000000025,0.9135000000000062,0.0837999999999998,-1.5775,-1.4937,0.8297000000000025,0.9135000000000062,-63.2852,0.0837999999999998,-1.5775,-1.4937,0.8297000000000025,0.9135000000000062,-63.2852,0.0837999999999998,-1.5775,-1.4937,0.8297000000000025,0.9135000000000062,-63.2852,0.0837999999999998,-1.5775,-1.4937,0.8297000000000025,0.9135000000000062,-63.2852,0.0
MoS2_Mo58W2Se7S115_6c833768-8a4e-4b31-bfab-51f01f59ea4c,9c399229-deb3-4f29-aa63-d00e93cf4cdc,-1288.87121854,-1.82201754,0.2532000000000001,-1.501,-1.7542,-63.3589,40.43588146000002,2.128204287368422,-7.0817099919780215,0.726700000000001,0.9799000000000007,0.2532000000000001,-1.7542,-1.501,0.726700000000001,0.9799000000000007,-63.3589,0.2532000000000001,-1.7542,-1.501,0.726700000000001,0.9799000000000007,-63.3589,0.2532000000000001,-1.7542,-1.501,0.726700000000001,0.9799000000000007,-63.3589,0.2532000000000001,-1.7542,-1.501,0.726700000000001,0.9799000000000007,-63.3589,0.0
